DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
12956.0,2.3733,82.15,20.1085,0.1341,3.9978,0.1785,3913.0167111627943
12956.5,2.3466,81.5,18.0803,0.1376,4.0321,0.1957,4080.887813225487
12957.0,2.3185,82.65,20.368,0.1406,3.9673,0.2139,4266.367338136309
12957.5,2.2941,86.8,20.2737,0.1539,3.4193,0.2296,4433.127722149524
12958.0,2.2989,90.4,21.3115,0.1663,3.1967,0.2265,4399.691948692345
12958.5,2.3004,89.5,20.8519,0.1699,3.1066,0.2255,4388.960102359947
12959.0,2.2989,90.2,21.8849,0.1645,3.2712,0.2265,4399.691948692345
12959.5,2.2988,89.3,20.7442,0.1546,3.5136,0.2266,4400.766575545939
12960.0,2.295,90.1,21.4124,0.1462,3.7291,0.229,4426.63651112063
12960.5,2.2993,90.0,21.0468,0.1384,3.9758,0.2263,4397.543482163157
12961.0,2.307,88.85,20.8691,0.1355,3.8904,0.2213,4344.171462287325
12961.5,2.3109,88.4,20.6993,0.1362,3.8206,0.2188,4317.728857643661
12962.0,2.3164,89.2,21.9706,0.1373,3.7501,0.2152,4279.934018116553
12962.5,2.3163,88.75,22.7845,0.1349,3.6642,0.2153,4280.979394038574
12963.0,2.326,88.65,20.1241,0.1325,3.6361,0.209,4215.616789297353
12963.5,2.3406,88.2,20.5585,0.1267,3.7077,0.1996,4119.942353726015
12964.0,2.3411,87.45,19.2615,0.1253,3.7176,0.1993,4116.924934212896
12964.5,2.3383,87.1,20.9779,0.1242,3.7295,0.2011,4135.06265710599
12965.0,2.3355,86.65,18.6161,0.1288,3.786,0.2029,4153.280288425151
12965.5,2.3368,86.1,20.4053,0.1288,3.8922,0.2021,4145.173675656156
12966.0,2.3308,86.4,18.7852,0.1298,3.891,0.2059,4183.821538453354
12966.5,2.3305,86.4,20.153,0.1279,4.1229,0.2061,4185.865588859206
12967.0,2.3336,87.8,70.1923,0.1261,4.3689,0.2041,4165.469943328618
12967.5,2.327,87.5,79.2897,0.124,3.9309,0.2084,4209.444068836456
12968.0,2.3349,85.7,81.0375,0.1168,3.7764,0.2033,4157.339538085907
12968.5,2.353,82.2,82.7442,0.113,3.7673,0.1916,4040.229588911782
12969.0,2.4169,81.4,85.6698,0.1358,3.7465,0.1504,3653.489033897741
12969.5,2.4844,81.8,91.338,0.202,3.7553,0.1068,3284.460497981053
12970.0,2.525,84.0,83.3469,0.2496,3.8214,0.0806,3080.8840828388397
12970.5,2.5165,85.95,79.7862,0.2544,4.2028,0.0861,3122.546115036251
12971.0,2.4919,87.45,79.2264,0.2229,3.2985,0.102,3246.1829045800737
12971.5,2.4685,89.05,70.9664,0.2125,2.3598,0.1171,3368.1281118814545
12972.0,2.4161,89.75,67.3575,0.2342,2.1424,0.1509,3657.95304622102
12972.5,2.3864,90.1,57.6188,0.2161,2.3164,0.1701,3833.5607810847505
12973.0,2.3869,88.35,59.5717,0.1808,3.017,0.1697,3829.817670819753
12973.5,2.4287,84.6,50.0444,0.1375,3.3312,0.1428,3586.302907808864
12974.0,2.4538,83.1,56.2207,0.1453,3.4016,0.1266,3447.185481244198
12974.5,2.4611,82.45,75.6101,0.1719,3.4307,0.1219,3407.8436307473526
12975.0,2.44,84.4,77.9269,0.2003,3.1363,0.1355,3522.932479597034
12975.5,2.4187,87.1,76.9959,0.2159,2.6025,0.1492,3642.797618253718
12976.0,2.3922,89.3,79.5159,0.2289,2.4938,0.1663,3798.1484362391643
12976.5,2.386,91.6,81.9651,0.2422,2.4181,0.1703,3835.433707881081
12977.0,2.3913,93.4,80.2282,0.2544,2.4295,0.1669,3803.71803359751
12977.5,2.4141,91.85,80.8361,0.2624,2.5103,0.1522,3669.585021254495
12978.0,2.4095,91.3,79.6994,0.2635,2.6009,0.1552,3696.569406090313
12978.5,2.3987,92.3,80.4885,0.272,3.1158,0.1621,3759.388935290036
12979.0,2.3953,93.1,85.523,0.2872,3.0061,0.1643,3779.6419439656743
12979.5,2.4087,93.5,88.9268,0.2978,2.8913,0.1557,3701.0860561279997
12980.0,2.4326,94.9,93.0488,0.3024,2.8573,0.1403,3564.47338502256
12980.5,2.4349,94.9,90.9357,0.2894,2.8312,0.1388,3551.4395029654725
12981.0,2.4299,95.6,87.1313,0.2989,2.8202,0.142,3579.302954295741
12981.5,2.4081,97.0,84.7163,0.309,2.7551,0.1561,3704.7033492732808
12982.0,2.4024,97.4,85.7891,0.3385,2.9578,0.1597,3737.418495812606
12982.5,2.4224,97.15,82.9819,0.3319,2.9791,0.1468,3621.5085561274036
12983.0,2.4375,97.1,80.3246,0.3019,3.2172,0.1371,3536.7253759968316
12983.5,2.4463,96.0,82.2028,0.2742,2.7339,0.1314,3487.833210625883
12984.0,2.441,93.85,83.4612,0.2655,2.5703,0.1348,3516.9150145573403
12984.5,2.4372,93.25,81.885,0.2772,2.4229,0.1373,3538.4532807063774
12985.0,2.426,93.1,80.6523,0.2796,2.4362,0.1445,3601.2232962256867
12985.5,2.4219,93.8,81.3812,0.2798,2.4887,0.1472,3625.048073414219
12986.0,2.4221,94.15,80.8519,0.2707,2.4606,0.147,3623.27788255921
12986.5,2.4253,93.15,92.4692,0.269,2.464,0.145,3605.6234477039243
12987.0,2.4316,92.6,101.0437,0.2674,2.9323,0.1409,3569.7003217477536
12987.5,2.4558,92.0,100.4603,0.285,3.1184,0.1253,3436.2584758140624
12988.0,2.4823,92.2,97.8803,0.2948,3.1139,0.1082,3295.7095810068586
12988.5,2.497,91.8,95.1177,0.3164,3.1712,0.0987,3220.1261431339562
12989.0,2.4925,93.1,93.7841,0.3247,3.6227,0.1016,3243.0133133707345
12989.5,2.4862,93.85,94.9223,0.3411,4.2386,0.1057,3275.6488752480172
12990.0,2.4663,94.3,95.839,0.3308,4.2514,0.1185,3379.663751538377
12990.5,2.4453,94.55,91.4936,0.309,4.2605,0.1321,3493.8009165051412
12991.0,2.4283,93.6,86.7125,0.2711,3.4325,0.143,3588.0550341476282
12991.5,2.4247,92.3,72.6658,0.2344,2.785,0.1454,3609.147439522555
12992.0,2.4165,91.25,62.2929,0.2206,2.2601,0.1506,3655.2739847312973
12992.5,2.4188,89.55,60.6872,0.2057,2.2588,0.1492,3642.797618253718
12993.0,2.4139,87.15,56.3599,0.2047,2.6248,0.1523,3670.4813191433864
12993.5,2.4138,84.85,54.0171,0.1824,2.5249,0.1524,3671.377835953464
12994.0,2.4256,82.6,42.8209,0.1587,2.8727,0.1448,3603.8627423216867
12994.5,2.444,81.55,35.18,0.156,2.8832,0.1329,3500.6336558155394
12995.0,2.4598,79.6,31.1285,0.1617,3.0505,0.1227,3414.508265537932
12995.5,2.4475,77.45,32.5805,0.1856,3.4889,0.1306,3481.025455965019
12996.0,2.4207,79.05,39.7379,0.1823,4.1353,0.1479,3631.250554838617
12996.5,2.429,83.0,43.4245,0.1844,4.0153,0.1426,3584.551637072
12997.0,2.4607,87.05,45.0339,0.1743,2.8124,0.1221,3409.5085689127322
12997.5,2.5112,90.5,42.6761,0.2141,1.7687,0.0895,3148.5821289166634
12998.0,2.5262,91.45,42.8151,0.2462,1.6774,0.0799,3075.62167364786
12998.5,2.5141,91.45,93.2125,0.299,1.8596,0.0877,3134.7714288388056
12999.0,2.4999,91.8,93.8643,0.3159,2.3037,0.0968,3205.2187516521594
12999.5,2.4978,93.75,94.1192,0.3327,3.1122,0.0982,3216.1964363816205
13000.0,2.5002,93.7,95.4392,0.349,3.5785,0.0966,3203.6535727062337
13000.5,2.51,93.4,94.3743,0.355,3.3788,0.0903,3154.739732454585
13001.0,2.5077,93.4,96.1374,0.3829,3.2123,0.0918,3166.317715286416
13001.5,2.5095,97.85,100.3265,0.4043,3.0985,0.0906,3157.0519371655373
13002.0,2.5052,101.75,101.2379,0.4112,2.3634,0.0934,3178.7144025544003
13002.5,2.513,105.85,100.6542,0.4234,1.7439,0.0884,3140.1350436553107
13003.0,2.5095,109.3,100.2314,0.4049,1.4763,0.0906,3157.0519371655373
13003.5,2.4924,109.75,100.3836,0.4062,1.3585,0.1017,3243.8054209168426
13004.0,2.4729,107.5,101.8047,0.3821,1.5032,0.1143,3345.1748202644894
13004.5,2.4603,105.3,102.6488,0.3753,1.6334,0.1224,3412.007501453496
13005.0,2.4559,105.45,104.7796,0.3622,1.7538,0.1252,3435.4193729962676
13005.5,2.4556,106.6,99.4769,0.3663,1.8979,0.1254,3437.0977835831204
13006.0,2.4359,108.4,94.9414,0.3725,1.8357,0.1381,3545.3733455317297
13006.5,2.424,110.15,83.0272,0.4146,1.7502,0.1458,3612.6748755495223
13007.0,2.416,111.5,82.7977,0.4501,1.6339,0.151,3658.84650299447
13007.5,2.4244,114.9,82.3575,0.4643,1.5473,0.1455,3610.0289755033277
13008.0,2.435,115.6,83.5388,0.4509,1.5289,0.1387,3550.5722739967728
13008.5,2.4503,111.1,86.2249,0.435,1.5461,0.1288,3465.756551878257
13009.0,2.4691,107.2,85.2232,0.4293,1.6185,0.1167,3364.8394526872135
13009.5,2.4689,107.55,83.7928,0.4114,1.6603,0.1168,3365.6613163258626
13010.0,2.4702,107.15,83.2673,0.4167,1.6953,0.116,3359.092023836961
13010.5,2.4595,108.0,87.145,0.4211,1.7249,0.1229,3416.176459781355
13011.0,2.4536,111.0,89.1009,0.4396,1.6717,0.1267,3448.0274579395355
13011.5,2.4488,111.7,87.4321,0.4406,1.6178,0.1298,3474.2309890735874
13012.0,2.4628,112.7,85.5431,0.4427,1.601,0.1208,3398.700993036903
13012.5,2.4465,110.9,80.9441,0.4414,1.5425,0.1313,3486.98151373066
13013.0,2.4321,109.75,78.0465,0.3936,1.5918,0.1406,3567.0858959907787
13013.5,2.4137,119.9,78.057,0.3793,1.6259,0.1525,3672.2745717381995
13014.0,2.419,120.1,79.8648,0.3673,1.6467,0.149,3641.0187599048395
13014.5,2.4287,119.75,80.2591,0.4071,1.596,0.1428,3586.302907808864
13015.0,2.4303,119.6,80.9219,0.4118,1.5754,0.1417,3576.68149563191
13015.5,2.4344,118.45,78.5603,0.4213,1.6118,0.1391,3554.0424610050663
13016.0,2.4517,113.4,80.2907,0.401,1.6146,0.1279,3458.1472336086836
13016.5,2.4767,112.65,75.5449,0.4331,1.5878,0.1118,3324.813023773699
13017.0,2.5029,116.1,74.1345,0.4241,1.6008,0.0949,3190.380373094364
13017.5,2.5006,115.8,82.3605,0.4352,1.5284,0.0964,3202.089158071677
13018.0,2.5048,115.65,84.024,0.3988,1.4358,0.0937,3181.044179030331
13018.5,2.5236,115.2,81.6055,0.4097,1.2904,0.0815,3087.6632700608716
13019.0,2.5278,114.7,82.1251,0.4158,1.1881,0.0788,3067.3703282977212
13019.5,2.5278,115.0,92.07,0.439,1.1026,0.0788,3067.3703282977212
13020.0,2.5276,114.7,96.83,0.4175,1.0962,0.079,3068.8689246185318
13020.5,2.5238,115.5,97.7668,0.4217,1.0797,0.0814,3086.909290996565
13021.0,2.5302,114.0,99.5416,0.4006,1.1654,0.0773,3056.154157277219
13021.5,2.5103,111.5,95.9152,0.4138,1.216,0.0901,3153.1992035260782
13022.0,2.4943,109.35,102.1176,0.3968,1.2837,0.1005,3234.3128860545285
13022.5,2.4895,107.6,99.5991,0.4075,1.342,0.1035,3258.0964864047673
13023.0,2.5018,106.85,94.3521,0.4094,1.4319,0.0956,3195.8391351852747
13023.5,2.5055,105.95,96.3301,0.4088,1.462,0.0932,3177.162166266183
13024.0,2.4994,105.5,95.8705,0.3919,1.5181,0.0972,3208.3514039719507
13024.5,2.4962,104.95,94.8979,0.3809,1.6352,0.0992,3224.060651394989
13025.0,2.4977,104.1,95.3757,0.3755,1.6969,0.0983,3216.9819938927535
13025.5,2.5,104.2,93.2956,0.3743,1.7668,0.0968,3205.2187516521594
13026.0,2.5025,103.85,94.9865,0.3685,1.825,0.0952,3192.71869991496
13026.5,2.5122,103.7,92.8046,0.3661,1.8087,0.0889,3143.971814862663
13027.0,2.5223,103.85,90.7191,0.3759,1.8069,0.0824,3094.45737422822
13027.5,2.5182,104.15,89.4253,0.4003,1.8299,0.085,3114.1688797645475
13028.0,2.5111,104.2,97.1264,0.4044,1.7755,0.0896,3149.3511716010003
13028.5,2.5037,103.95,94.8591,0.3959,1.7589,0.0944,3186.4869668309475
13029.0,2.5042,104.3,91.5607,0.3708,1.8159,0.0941,3184.153204091932
13029.5,2.5063,104.05,92.6888,0.3719,1.8783,0.0927,3173.2848909474305
13030.0,2.494,104.65,94.6019,0.3869,1.9169,0.1006,3235.1028685171214
13030.5,2.4799,106.3,96.2273,0.4059,1.895,0.1097,3307.804927115778
13031.0,2.4684,103.9,92.6543,0.3914,1.8746,0.1172,3368.9507787766815
13031.5,2.4786,103.15,90.2972,0.3927,1.8774,0.1106,3315.0834316917158
13032.0,2.4977,105.4,90.7905,0.3833,1.9493,0.0983,3216.9819938927535
13032.5,2.5107,105.8,93.2305,0.4016,2.0703,0.0899,3151.6594268717936
13033.0,2.4986,105.9,92.5149,0.4073,2.278,0.0977,3212.2715252784214
13033.5,2.4901,105.8,93.5717,0.4172,1.9945,0.1032,3255.7102773101633
13034.0,2.4815,105.7,98.4303,0.4302,1.849,0.1087,3299.7364408241624
13034.5,2.4918,105.55,100.3333,0.4205,1.7769,0.1021,3246.9757863003438
13035.0,2.5027,104.35,99.2178,0.4126,1.7545,0.095,3191.159625019746
13035.5,2.5245,102.8,98.7732,0.3918,1.7659,0.081,3083.895215437555
13036.0,2.5349,104.55,92.3475,0.3817,1.8786,0.0743,3033.844704690807
13036.5,2.5145,104.85,90.8727,0.4009,2.0661,0.0874,3132.4755422301023
13037.0,2.5028,104.3,93.1164,0.3989,2.0682,0.095,3191.159625019746
13037.5,2.4994,104.5,92.5357,0.4123,2.0633,0.0972,3208.3514039719507
13038.0,2.499,104.55,95.0284,0.3927,2.0855,0.0974,3209.9188780931886
13038.5,2.4925,104.4,90.3386,0.4101,2.0831,0.1016,3243.0133133707345
13039.0,2.4921,104.25,90.1539,0.4082,2.0768,0.1019,3245.3902164742503
13039.5,2.5002,105.45,85.6258,0.4106,2.0644,0.0966,3203.6535727062337
13040.0,2.5029,105.85,85.3562,0.4136,2.0005,0.0949,3190.380373094364
13040.5,2.5093,105.85,85.5638,0.4261,1.9391,0.0908,3158.594348387944
13041.0,2.5107,102.95,84.5599,0.4207,1.795,0.0899,3151.6594268717936
13041.5,2.5204,102.3,84.2531,0.4247,1.6652,0.0836,3103.539440663864
13042.0,2.5276,102.3,85.6326,0.4181,2.0072,0.079,3068.8689246185318
13042.5,2.525,101.9,85.2372,0.4248,2.4951,0.0806,3080.8840828388397
13043.0,2.5237,100.6,91.2999,0.4047,2.5405,0.0815,3087.6632700608716
13043.5,2.5204,99.6,92.9437,0.3861,2.5423,0.0836,3103.539440663864
13044.0,2.5194,97.35,93.3005,0.374,2.5401,0.0843,3108.8496173403555
13044.5,2.5155,96.4,93.002,0.3617,2.5432,0.0868,3127.888812259325
13045.0,2.5197,97.1,93.2399,0.3634,2.5459,0.0841,3107.3314975662834
13045.5,2.5249,96.7,95.0152,0.3523,2.5163,0.0807,3081.636590243185
13046.0,2.5275,96.5,93.9984,0.3558,2.4241,0.079,3068.8689246185318
13046.5,2.5163,96.35,91.6937,0.3579,2.4203,0.0863,3124.071668073126
13047.0,2.5163,96.8,86.8572,0.3713,2.4211,0.0863,3124.071668073126
13047.5,2.5227,97.25,94.3751,0.3732,2.5241,0.0821,3092.1910133760907
13048.0,2.5403,95.85,91.7805,0.3563,2.6428,0.0708,3008.0227577287724
13048.5,2.5428,94.1,87.9043,0.327,2.697,0.0692,2996.291751825072
13049.0,2.5411,92.15,91.1666,0.3066,2.7442,0.0703,3004.351893043104
13049.5,2.5323,91.0,90.612,0.3015,2.8334,0.0759,3045.7227369685247
13050.0,2.5316,93.6,89.1983,0.3106,2.8608,0.0764,3049.4441505830096
13050.5,2.5354,94.65,90.4243,0.3269,2.7387,0.0739,3030.8824416917255
13051.0,2.5323,95.1,93.1998,0.3435,2.6261,0.0759,3045.7227369685247
13051.5,2.5362,95.7,91.7801,0.3639,2.5395,0.0734,3027.183680007483
13052.0,2.5327,95.65,89.6419,0.3642,2.5629,0.0757,3044.235443441188
13052.5,2.5328,94.4,87.9489,0.3547,2.5857,0.0756,3043.4920690540157
13053.0,2.542,94.45,90.514,0.3414,2.6005,0.0697,2999.9527682343687
13053.5,2.5528,93.95,91.9776,0.3477,2.6455,0.0627,2949.103125843164
13054.0,2.5631,92.8,92.4289,0.3447,2.7036,0.0561,2901.9488715661587
13054.5,2.5602,93.9,95.473,0.3396,2.6955,0.0579,2914.7338373655066
13055.0,2.5549,94.3,95.252,0.334,2.68,0.0614,2939.7549587528088
13055.5,2.5495,94.1,93.3546,0.3376,2.6052,0.0648,2964.2668468375136
13056.0,2.5474,95.25,94.2575,0.3717,2.515,0.0662,2974.4192855382425
13056.5,2.543,96.0,95.3392,0.3816,2.6131,0.069,2994.828596537031
13057.0,2.5352,96.0,93.604,0.386,2.6653,0.0741,3032.363211468373
13057.5,2.5328,95.75,95.2491,0.3682,2.6608,0.0756,3043.4920690540157
13058.0,2.5319,95.5,96.6054,0.3559,2.6576,0.0762,3047.9550398074007
13058.5,2.5237,93.65,96.6475,0.3555,2.6557,0.0815,3087.6632700608716
13059.0,2.5205,91.3,95.4587,0.3523,2.6623,0.0835,3102.781584784241
13059.5,2.5265,91.95,97.0397,0.3457,2.6841,0.0797,3074.1197798108965
13060.0,2.5321,91.7,94.611,0.343,2.7308,0.0761,3047.2107571288952
13060.5,2.5301,91.0,95.7281,0.3357,2.8811,0.0774,3056.900624385469
13061.0,2.5138,88.65,97.1245,0.3303,2.9643,0.0879,3136.3029546824578
13061.5,2.5051,88.7,98.1872,0.3265,2.9816,0.0935,3179.4908050609224
13062.0,2.5021,87.85,93.8627,0.3224,2.9807,0.0954,3194.278536512757
13062.5,2.5089,87.75,99.2324,0.3361,2.9781,0.091,3160.1375131717195
13063.0,2.5156,90.2,97.2766,0.3319,2.9651,0.0867,3127.125010486382
13063.5,2.5157,93.95,99.0714,0.3477,2.8575,0.0866,3126.36139522683
13064.0,2.5158,95.15,99.0347,0.3551,2.6341,0.0866,3126.36139522683
13064.5,2.5085,95.2,98.7976,0.3632,2.5516,0.0913,3162.4536740803496
13065.0,2.5079,95.2,98.9998,0.3492,2.762,0.0917,3165.5445295276522
13065.5,2.5096,94.0,98.5211,0.3428,2.9284,0.0906,3157.0519371655373
13066.0,2.5095,92.9,97.7279,0.354,2.9275,0.0906,3157.0519371655373
13066.5,2.5156,91.8,95.641,0.3613,2.9192,0.0867,3127.125010486382
13067.0,2.5228,92.0,95.1769,0.377,2.9191,0.0821,3092.1910133760907
13067.5,2.5288,92.3,97.1387,0.3874,2.9016,0.0782,3062.8789286916895
13068.0,2.526,94.6,96.2278,0.409,2.8429,0.08,3076.3728957062544
13068.5,2.5131,97.6,100.0764,0.4166,2.6111,0.0883,3139.3682514649286
13069.0,2.506,99.75,105.6667,0.4122,2.3025,0.0929,3174.83523295165
13069.5,2.4953,100.25,104.7214,0.3993,2.1143,0.0998,3228.7884075605525
13070.0,2.503,95.1,107.5421,0.3978,2.1779,0.0948,3189.6013114551583
13070.5,2.508,94.1,108.2789,0.3989,2.2834,0.0916,3164.771532573762
13071.0,2.5138,94.05,108.667,0.3822,2.3188,0.0879,3136.3029546824578
13071.5,2.5208,94.2,95.7098,0.3332,2.4571,0.0834,3102.0239139660766
13072.0,2.5234,93.9,96.2529,0.3228,2.516,0.0817,3089.1717807137024
13072.5,2.5163,93.65,98.0022,0.3503,2.5008,0.0863,3124.071668073126
13073.0,2.5071,97.6,106.1162,0.4013,2.4081,0.0922,3169.412347292695
13073.5,2.4996,96.05,107.6145,0.4012,2.227,0.097,3206.784695282867
13074.0,2.5138,93.25,101.9115,0.3597,2.3397,0.0879,3136.3029546824578
13074.5,2.5139,90.3,99.4199,0.3126,2.6011,0.0878,3135.537098253072
13075.0,2.517,89.75,94.5471,0.297,2.919,0.0858,3120.259182169434
13075.5,2.51,89.75,92.4659,0.307,3.1917,0.0903,3154.739732454585
13076.0,2.5206,89.8,89.6703,0.3159,3.1861,0.0835,3102.781584784241
13076.5,2.5217,90.5,92.0816,0.3239,3.0644,0.0828,3097.481772817825
13077.0,2.5191,92.45,94.4514,0.3619,2.9398,0.0845,3110.3684788079518
13077.5,2.5109,93.15,103.5114,0.391,2.7267,0.0897,3150.1204021243793
13078.0,2.4995,93.5,98.8194,0.3811,2.5028,0.0971,3207.567953971755
13078.5,2.4919,93.2,92.8425,0.327,2.4869,0.102,3246.1829045800737
13079.0,2.4863,97.6,99.0459,0.3196,2.5037,0.1056,3274.8489918222876
13079.5,2.4849,99.1,100.5975,0.3318,2.4449,0.1065,3282.054980052454
13080.0,2.487,99.3,97.0106,0.3561,2.4407,0.1052,3271.651410884458
13080.5,2.4921,99.15,99.1678,0.361,2.4405,0.1019,3245.3902164742503
13081.0,2.4924,99.0,99.8857,0.3779,2.4345,0.1017,3243.8054209168426
13081.5,2.4979,99.25,99.859,0.3913,2.4442,0.0981,3215.4110706964298
13082.0,2.5047,99.45,104.6436,0.3811,2.5117,0.0937,3181.044179030331
13082.5,2.5202,96.65,100.4288,0.3565,2.7585,0.0837,3104.297481650146
13083.0,2.5235,93.7,96.7331,0.3409,3.2601,0.0816,3088.417433284924
13083.5,2.5116,94.25,91.9255,0.3092,3.2466,0.0893,3147.0446068816514
13084.0,2.4919,100.0,91.8339,0.3091,2.7165,0.102,3246.1829045800737
13084.5,2.4854,104.3,95.9586,0.3323,2.4415,0.1062,3279.65122390985
13085.0,2.4901,105.9,99.1913,0.3716,2.0158,0.1032,3255.7102773101633
13085.5,2.4911,105.85,104.1243,0.3846,1.7043,0.1025,3250.14925027188
13086.0,2.4812,106.55,105.8892,0.3689,1.6625,0.1089,3301.348562074813
13086.5,2.4855,106.1,101.5408,0.3833,1.709,0.1061,3278.8503631472686
13087.0,2.4883,105.05,97.2787,0.3965,1.8218,0.1043,3264.468264440133
13087.5,2.4965,102.6,95.1983,0.4095,1.9217,0.099,3222.4862715342224
13088.0,2.493,101.0,91.5313,0.3901,2.0015,0.1013,3240.6381510958977
13088.5,2.5008,98.6,87.3551,0.3931,2.0409,0.0963,3201.3072372545207
13089.0,2.5128,97.6,88.6957,0.3776,2.1511,0.0885,3140.90202313505
13089.5,2.5278,94.5,82.7128,0.3473,2.3373,0.0788,3067.3703282977212
13090.0,2.5345,92.05,78.9574,0.3001,2.5588,0.0745,3035.326921712474
13090.5,2.5381,92.35,81.467,0.2794,2.887,0.0722,3018.3250578374214
13091.0,2.5227,94.9,88.526,0.2949,3.371,0.0821,3092.1910133760907
13091.5,2.508,96.15,88.6554,0.3153,3.1998,0.0916,3164.771532573762
13092.0,2.4984,97.55,89.3922,0.3377,2.874,0.0978,3213.056124128149
13092.5,2.498,97.55,90.6109,0.3549,2.7179,0.0981,3215.4110706964298
13093.0,2.5037,95.35,91.9043,0.3527,2.6688,0.0944,3186.4869668309475
13093.5,2.5113,93.5,84.3168,0.327,2.6567,0.0895,3148.5821289166634
13094.0,2.5075,98.45,84.5075,0.299,2.6794,0.0919,3167.0910898961697
13094.5,2.4997,98.7,83.8648,0.2928,2.5513,0.097,3206.784695282867
13095.0,2.4848,99.95,92.9113,0.3128,2.3448,0.1066,3282.856623544241
13095.5,2.4783,100.05,93.0023,0.3225,2.165,0.1108,3316.7030508775965
13096.0,2.4778,100.8,92.228,0.3402,2.0688,0.1111,3319.13396343123
13096.5,2.4692,100.7,92.6075,0.3469,1.9814,0.1166,3364.01778974013
13097.0,2.4678,103.15,90.6775,0.3709,1.8704,0.1175,3371.419985279366
13097.5,2.4678,103.5,89.8644,0.3817,1.8097,0.1175,3371.419985279366
13098.0,2.4792,101.9,90.2286,0.3897,1.8651,0.1102,3311.846565620956
13098.5,2.487,103.1,89.828,0.3832,1.9253,0.1052,3271.651410884458
13099.0,2.4966,102.6,90.2997,0.3986,1.9522,0.099,3222.4862715342224
13099.5,2.4954,102.4,90.2455,0.4096,1.9615,0.0997,3227.999967031437
13100.0,2.4963,101.95,85.9633,0.4278,1.9602,0.0992,3224.060651394989
13100.5,2.4938,102.25,86.6434,0.4062,1.9526,0.1008,3236.6834123502144
13101.0,2.4965,102.0,86.8604,0.3964,1.931,0.099,3222.4862715342224
13101.5,2.4945,101.65,91.4231,0.3758,1.892,0.1003,3232.733499801662
13102.0,2.5007,101.1,86.8178,0.3744,1.8709,0.0963,3201.3072372545207
13102.5,2.502,100.2,93.6538,0.3673,1.8887,0.0955,3195.05874056641
13103.0,2.501,100.7,92.6984,0.3792,1.9178,0.0961,3199.7439683872685
13103.5,2.4907,98.6,92.0254,0.3915,2.0616,0.1028,3252.531383520612
13104.0,2.4799,97.95,90.7711,0.406,2.0349,0.1097,3307.804927115778
13104.5,2.4766,98.5,95.3528,0.3995,2.0505,0.1119,3325.625110938026
13105.0,2.4864,98.6,94.8958,0.3791,2.0487,0.1055,3274.049303720757
13105.5,2.4864,98.5,94.1585,0.3796,2.0653,0.1055,3274.049303720757
13106.0,2.4794,98.3,96.87,0.357,2.1775,0.1101,3311.0378430510805
13106.5,2.4796,97.9,96.4879,0.3739,2.4041,0.1099,3309.420990311018
13107.0,2.4873,97.6,97.0636,0.368,2.736,0.105,3270.0537914071338
13107.5,2.4946,96.45,97.6275,0.3902,2.391,0.1003,3232.733499801662
13108.0,2.4862,99.6,95.7626,0.3782,1.9858,0.1057,3275.6488752480172
13108.5,2.4725,102.15,96.8807,0.3768,2.0075,0.1145,3346.809140917548
13109.0,2.471,103.95,99.0072,0.3772,2.0176,0.1155,3354.9927289581137
13109.5,2.4756,104.0,96.6519,0.3871,2.0147,0.1125,3330.501801026281
13110.0,2.4752,102.8,97.6477,0.3968,2.0306,0.1128,3332.942827103629
13110.5,2.4689,102.0,97.2954,0.3988,2.0707,0.1168,3365.6613163258626
13111.0,2.4658,101.7,91.8311,0.3963,2.1732,0.1188,3382.1408099046694
13111.5,2.4653,103.2,92.844,0.379,2.2787,0.1192,3385.4463787518926
13112.0,2.4627,102.35,94.4541,0.3852,2.1193,0.1208,3398.700993036903
13112.5,2.4726,103.6,90.3632,0.3975,2.0819,0.1145,3346.809140917548
13113.0,2.4727,103.3,93.6066,0.4095,2.0438,0.1144,3345.9918808073057
13113.5,2.4722,103.6,92.6405,0.4061,2.2131,0.1147,3348.444260035303
13114.0,2.4611,103.35,90.7308,0.3912,2.2419,0.1219,3407.8436307473526
13114.5,2.4606,103.7,93.2064,0.3913,2.2388,0.1222,3410.341343004291
13115.0,2.4584,102.9,90.7218,0.3965,2.2084,0.1236,3422.021560482131
13115.5,2.4654,103.6,90.2429,0.4089,2.1417,0.1191,3384.619683782379
13116.0,2.4756,103.5,89.0548,0.4048,2.1402,0.1125,3330.501801026281
13116.5,2.4792,102.6,88.7588,0.4118,2.1416,0.1102,3311.846565620956
13117.0,2.4567,102.25,89.9819,0.3977,2.2003,0.1247,3431.2269314250098
13117.5,2.4488,101.5,88.7394,0.4139,2.3468,0.1298,3474.2309890735874
13118.0,2.4606,100.7,88.3999,0.3846,2.4339,0.1222,3410.341343004291
13118.5,2.4838,98.85,88.0885,0.3751,2.6869,0.1072,3287.6705980071306
13119.0,2.4986,98.35,87.4159,0.3285,2.4349,0.0977,3212.2715252784214
13119.5,2.5003,97.6,88.4197,0.3293,2.2973,0.0966,3203.6535727062337
13120.0,2.4879,98.35,89.0571,0.3493,2.2196,0.1046,3266.860892529906
13120.5,2.4842,100.7,87.8549,0.3922,2.1816,0.107,3286.065156007739
13121.0,2.4773,102.8,87.7286,0.4161,2.0587,0.1114,3321.566657674617
13121.5,2.4736,103.95,87.8665,0.4006,2.0519,0.1138,3341.0925093565875
