Depth,GR,Log_ILD,RHOB,NPHI,PHI
7219.0,69.7729,2.4018,2.323,0.3716,-0.0543
7235.5,85.4831,0.8535,2.1585,0.9297,0.2943
8740.5,83.4666,0.8341,2.275,0.5222,0.2167
8806.5,98.1652,1.05,2.2979,0.3969,0.2014
7716.0,39.0321,0.9332,2.2382,0.5983,0.0188
6914.0,69.715,1.133,2.101,0.39,0.1371
9512.0,87.3536,0.7973,2.2897,0.4445,0.2069
8733.5,57.1168,1950.0,2.0369,0.274,0.1923
9346.5,62.362,12.5807,2.0078,0.4417,0.2174
8369.5,96.1495,0.9074,2.2249,0.523,0.2501
9671.0,110.093,1.2802,2.3595,0.454,0.1603
6194.0,111.94,1.2174,1.9893,0.6989,0.4071
7515.5,92.5647,0.9637,2.1506,0.5647,0.2996
7730.5,39.0321,0.9332,2.2382,0.5983,0.0188
8459.0,97.8022,0.8625,2.2878,0.5406,0.2081
6887.0,94.867,1.563,2.153,0.438,0.298
6595.5,83.4095,1.1836,2.0966,0.473,0.3356
11238.0,162.71,1.55,2.457,0.355,0.0953
8922.5,93.4226,1.0822,2.249,0.5561,0.234
7851.5,94.9815,1.2082,2.2629,0.4812,0.2247
9262.0,76.8428,1.7276,2.3131,0.6761,0.1913
8708.5,81.2342,0.8667,2.2208,0.4962,0.2528
9659.5,108.273,1.0523,2.3599,0.4607,0.1601
9421.5,97.6278,0.8777,2.3029,0.4703,0.1981
6658.5,76.3359,1.3453,2.1266,0.6112,0.3156
8864.5,75.1675,0.9312,2.2906,0.5488,0.2063
8873.0,86.693,0.8241,2.2547,0.7466,0.2302
7140.5,97.734,0.985,2.191,0.516,0.2727
7563.5,96.9166,1.028,2.2212,0.4463,0.2525
9069.0,90.7256,0.9423,2.2751,0.49,0.2166
9264.5,85.7324,1.5816,2.2644,0.4791,0.2237
7683.5,39.0321,0.9332,2.2382,0.5983,0.0188
7271.0,82.7396,0.8646,2.1333,0.497,0.3111
7544.5,91.8965,1.1566,2.2423,0.5489,0.2385
7700.5,89.6403,0.9004,2.1755,0.6229,0.283
8734.5,85.2641,0.7481,2.2024,0.4873,0.2651
11575.0,153.753,1.583,2.49,0.386,0.0733
11290.5,146.763,2.499,2.463,0.305,0.0913
11420.0,139.828,2.189,2.387,0.254,0.142
8302.5,55.6966,1.7772,1.8804,0.419,0.3272
5774.5,84.1946,1.4618,2.0078,0.4807,0.3948
9453.5,96.6447,0.691,2.3024,0.5217,0.1984
7384.0,93.0986,0.9331,2.1542,0.4449,0.2972
7065.0,74.9302,0.9355,2.1115,0.6117,0.128
8193.0,96.9407,1.1313,2.2113,0.5975,0.2591
9301.0,87.2328,1.0076,2.2399,0.5537,0.2401
8208.0,86.697,0.912,2.2095,0.5003,0.2603
8623.0,74.5142,0.7034,2.1827,0.4864,0.0666
11236.5,158.066,1.465,2.443,0.409,0.1047
9023.0,99.1236,0.7471,2.2761,0.4675,0.2159
7876.5,94.4563,1.2405,2.2624,0.4642,0.2251
5805.0,83.0912,1.0355,1.7248,0.8714,0.5835
6589.0,87.6644,0.979,2.0685,0.5396,0.3543
8621.5,70.9528,0.7052,2.1914,0.4174,0.0591
9338.5,122.15,1.554,2.295,0.405,0.2033
7262.5,75.1807,0.93,2.1365,0.6496,0.309
8860.5,95.0603,0.8083,2.2774,0.5683,0.2151
7805.5,53.0537,1.217,2.1401,0.3735,0.1034
9365.0,33.6617,1950.0,2.0584,0.4037,0.1738
9348.5,132.494,1.622,2.319,0.372,0.1873
7053.0,78.3506,0.9117,2.0541,0.8749,0.3639
5991.0,111.668,1.5044,2.0318,0.6743,0.3788
9680.5,106.984,1.0377,2.3477,0.4946,0.1682
6454.5,105.271,1.4364,2.1604,0.4036,0.2931
7716.5,89.3966,0.8899,2.1976,0.5305,0.2683
11207.5,151.167,1.321,2.432,0.444,0.112
7554.0,93.2826,1.1478,2.2237,0.5235,0.2509
8719.5,82.3516,0.8486,2.2338,0.6739,0.2441
8718.0,42.9701,1912.699,1.9516,0.2896,0.2659
6496.0,47.5046,1.1943,2.0593,0.5166,0.173
8150.5,86.9249,0.8446,2.2398,0.4885,0.2401
6378.0,111.115,1.6155,2.1039,0.5069,0.3307
11166.5,139.585,1.608,2.473,0.399,0.0847
6297.5,109.286,1.2005,2.0469,0.5556,0.3687
8218.5,53.4582,7.0728,1.888,0.1657,0.3207
6256.0,105.533,1.3085,2.002,0.5506,0.3987
6934.5,35.9019,0.9852,1.9722,0.6834,0.2481
6220.0,109.068,1.3658,1.9534,1.0262,0.4311
5750.5,70.2409,0.5783,1.7051,0.6389,0.4784
9552.5,42.2366,27.5259,2.1064,0.3591,0.1324
8109.5,80.1821,1.1574,2.1139,0.3951,0.3241
6230.0,103.1,1.227,2.0172,0.6168,0.3885
6673.0,77.4562,1.5868,2.2381,0.4345,0.2413
11201.0,159.199,1.307,2.421,0.378,0.1193
9408.0,94.9558,0.9832,2.3262,0.4942,0.1825
9523.5,87.5376,0.7718,2.2897,0.6328,0.2069
7549.5,97.2885,1.0857,2.1886,0.5564,0.2743
9186.5,93.7847,1.1671,2.2904,0.5063,0.2064
9705.0,114.955,1.0262,2.3454,0.4613,0.1697
8260.5,98.6195,1.1808,2.2548,0.5771,0.2301
8175.0,100.874,0.8413,2.2683,0.5353,0.2211
6016.0,104.807,1.423,1.9644,0.7325,0.4237
8670.0,85.836,0.8044,2.2295,0.5679,0.247
10979.5,159.867,1.615,2.364,0.42,0.1573
11417.5,132.561,1.769,2.322,0.285,0.1853
7716.0,93.3788,0.8811,2.1955,0.5583,0.2697
5769.5,80.0661,1.3406,1.8506,0.695,0.4996
8861.0,91.6291,0.8224,2.2792,0.6618,0.2139
6257.0,108.756,1.3627,2.0005,0.609,0.3997
9685.5,103.873,0.9739,2.3491,0.5665,0.1673
11684.0,141.955,1.095,2.385,0.456,0.1433
9682.5,110.197,1.0565,2.3279,0.6021,0.1814
6042.0,113.844,1.1191,2.019,0.4802,0.3873
8015.0,94.9713,1.1203,2.2661,0.4208,0.2226
7446.5,92.5559,1.0436,2.2083,0.6733,0.2611
7402.5,96.6096,1.0186,2.1885,0.7326,0.2743
5845.0,106.822,1.4166,2.1167,0.4442,0.3222
8915.5,97.0483,0.8935,2.2878,0.4206,0.2081
7540.5,88.8914,1.2116,2.2073,0.43,0.2618
7697.0,39.0321,0.9332,2.2382,0.5983,0.0188
7144.5,86.7112,0.9747,2.1211,0.8099,0.3193
6074.5,112.264,1.6348,2.1173,0.7746,0.3218
11689.5,137.803,1.285,2.384,0.436,0.144
6106.5,107.951,1.4414,2.043,0.4696,0.3713
6995.0,73.4556,0.9001,2.0489,0.5157,0.182
7812.0,51.7964,1.0791,2.0494,0.4512,0.1816
6212.5,115.281,1.4467,2.1141,0.5135,0.3239
7647.0,81.9356,0.8029,2.1995,0.4954,0.267
11381.0,144.92,2.204,2.425,0.311,0.1167
11237.0,157.243,1.541,2.442,0.393,0.1053
6218.0,103.32,1.4045,2.0132,0.511,0.3912
11616.5,79.357,2.394,2.225,0.244,0.25
6978.0,74.3505,0.9108,2.0541,0.8198,0.1775
8499.0,76.4909,0.8447,2.2844,0.5294,0.2104
9166.0,88.0389,1.1746,2.3116,0.638,0.1923
5992.0,114.103,1.5594,2.0422,0.539,0.3719
8972.0,94.9786,0.8689,2.2213,0.4882,0.2525
8085.5,93.3245,1.1502,2.1338,0.4894,0.3108
6625.5,86.7752,1.1468,2.1144,0.4341,0.3237
9257.0,78.1067,1.6603,2.2819,0.4202,0.2121
8952.5,101.552,0.8902,2.2831,0.6476,0.2113
8233.5,87.0614,1.4589,2.3294,0.3786,0.1804
7609.5,81.5474,0.9303,2.1659,0.5335,0.2894
7004.0,78.6324,0.888,2.0351,0.5612,0.3766
6029.0,103.925,1.2153,1.9658,0.4977,0.4228
8839.0,96.0826,1.0476,2.2995,0.458,0.2003
7441.0,86.154,1.427,2.175,0.451,0.2833
9548.0,87.9623,0.7774,2.3546,0.4937,0.1636
9380.0,97.5884,0.9664,2.2589,0.4842,0.2274
11377.0,159.058,2.332,2.43,0.296,0.1133
6174.5,113.607,1.2016,2.0022,0.5219,0.3985
8775.5,91.9762,0.8623,2.2678,0.4985,0.2215
8685.0,89.341,0.7635,2.2186,0.433,0.2543
6767.0,86.8409,1.0853,2.136,0.5585,0.3093
7736.0,83.5711,0.9928,2.2172,0.6482,0.2552
6058.5,114.976,1.4552,2.0017,0.4939,0.3989
9540.5,88.9581,0.7036,2.3349,0.5902,0.1767
7226.0,56.9741,2.6013,2.3385,0.3928,-0.0677
7319.0,85.6269,1.0152,2.1631,0.5558,0.2913
8336.5,95.6122,0.8561,2.2149,0.5222,0.2567
11137.5,162.639,0.794,2.322,0.515,0.1853
9493.0,91.8796,0.8927,2.3184,0.5631,0.1877
8505.5,37.8815,1.5149,2.1407,0.3042,0.1028
6678.0,73.4073,1.5255,2.1478,0.4486,0.0967
8288.5,96.1399,1.2908,2.2085,1.1029,0.261
9617.5,101.399,0.9014,2.2964,0.4907,0.2024
6645.0,87.3559,1.1149,2.0925,0.5882,0.3383
8883.0,77.4456,0.8518,2.2979,0.6983,0.2014
7712.0,74.1126,0.9138,2.1726,0.4911,0.0753
7031.0,82.8471,0.9131,2.0914,0.8361,0.3391
9342.0,71.549,5.6445,2.0475,0.4322,0.1832
7418.0,86.7915,0.9069,2.1771,0.4863,0.2819
6363.0,114.683,1.385,2.0912,0.5689,0.3392
6546.0,62.5715,1.1075,1.9312,0.8918,0.2834
6334.5,111.147,0.5431,2.0609,0.4452,0.3594
8512.0,89.0618,0.828,2.2141,0.8871,0.2573
8008.5,104.183,0.7278,2.267,0.414,0.222
8874.5,88.2062,0.8169,2.2639,0.7557,0.2241
7957.0,102.671,1.1511,2.2681,0.5286,0.2213
9131.0,92.147,1.179,2.337,0.5287,0.1753
7780.5,44.9165,0.9332,2.2382,0.4976,0.0188
6308.5,110.502,1.6077,2.1077,0.4753,0.3282
7420.0,91.8308,0.993,2.1884,0.4875,0.2744
5979.0,79.781,1.3452,2.0745,0.4935,0.3503
5936.5,77.5773,1.3112,2.0978,0.3954,0.3348
7342.5,88.3155,1.1416,2.2166,0.5327,0.2556
6428.0,109.406,1.2575,2.018,0.4785,0.388
6873.5,90.8131,1.581,2.2403,0.5789,0.2398
6907.5,29.0022,1.4115,2.0835,0.4485,0.1522
6180.5,117.389,1.2957,2.0397,0.4841,0.3735
6100.5,117.49,0.8719,2.0429,0.6901,0.3714
8872.5,85.9825,0.8181,2.2613,0.5745,0.2258
7048.0,78.544,0.8516,2.0577,0.5047,0.3615
8210.5,92.7539,0.9729,2.2443,0.5048,0.2371
5780.5,87.6087,1.5613,1.9577,0.6763,0.4282
7200.5,85.1424,0.8911,2.1271,0.8204,0.3153
9468.0,89.6387,1.1952,2.3599,0.3647,0.1601
8329.5,89.6296,0.8674,2.2018,0.4085,0.2655
6308.0,86.73,1.342,2.105,0.396,0.33
7359.5,98.9056,1.1116,2.2157,0.523,0.2562
7051.0,80.941,1.738,2.112,0.399,0.3253
5861.0,54.5641,1.6124,2.1402,0.3186,0.1033
8107.0,85.5796,1.176,2.1548,0.3708,0.2968
8457.5,57.4379,1.5803,2.2193,0.4611,0.0351
5887.5,92.7582,1.6491,2.0749,0.3608,0.3501
8381.5,90.8606,0.8757,2.2202,0.5899,0.2532
6459.5,107.657,1.6566,2.134,0.4607,0.3107
6477.0,104.233,0.6242,2.0497,0.5083,0.3669
6007.5,107.017,1.451,1.9984,0.4978,0.4011
7528.5,91.7498,0.8295,2.1875,0.6932,0.275
6909.0,30.442,1.5133,2.1433,0.5053,0.1006
8359.0,97.1656,0.8466,2.2433,0.4802,0.2378
9082.0,90.9359,0.8951,2.2972,0.4309,0.2019
9121.5,103.234,0.904,2.3641,0.547,0.1573
6813.0,76.0279,1.3545,2.1351,0.7085,0.3099
9128.0,85.2405,1.2532,2.3221,0.4115,0.1853
9106.0,95.8899,0.9771,2.3461,0.532,0.1693
11420.5,138.178,2.097,2.371,0.249,0.1527
8346.5,74.7115,3.2448,2.2067,0.3674,0.0459
7031.5,80.8508,0.9271,2.09,0.8227,0.34
6156.5,101.162,1.161,2.0805,0.9591,0.3463
9157.5,84.6862,1.3694,2.3644,0.4288,0.1571
7097.0,83.7757,0.9165,2.1082,0.6502,0.3279
6257.5,111.705,1.3114,1.9875,0.518,0.4083
8400.5,69.136,1.8774,2.2035,0.4688,0.0487
8440.5,76.8246,0.7918,2.2397,0.683,0.2402
11300.5,147.751,2.391,2.426,0.32,0.116
5936.0,66.5189,1.2053,2.0882,0.367,0.1481
5931.5,57.0145,1.3371,2.0839,0.3537,0.1518
7413.0,95.4525,0.7841,2.2344,0.5851,0.2437
7945.5,107.488,1.1205,2.2555,0.4024,0.2297
7286.0,80.0296,0.8297,2.1181,0.6286,0.3213
8910.0,96.3323,0.8698,2.2465,0.4956,0.2357
6479.0,106.152,1.0012,2.0784,0.6384,0.3477
9547.0,88.5631,0.8555,2.347,0.474,0.1687
8723.5,92.0016,0.7925,2.2635,0.5146,0.2243
5782.5,95.6482,1.4722,1.949,0.6665,0.434
8910.5,94.493,0.8865,2.2611,0.4633,0.2259
7572.5,94.5004,1.0505,2.2115,0.5191,0.259
9477.5,101.304,1.0106,2.3339,0.4161,0.1774
5944.0,110.188,1.7956,2.0813,0.534,0.3458
6654.0,90.0541,1.2326,2.1143,0.5658,0.3238
7744.0,81.7911,0.955,2.1817,0.5086,0.2789
7034.5,76.8383,0.876,2.1072,0.6608,0.3285
7809.5,60.0695,1.2724,2.1585,0.3465,0.0875
8459.5,64.1045,1.6353,2.2199,0.4187,0.0346
9623.0,104.146,0.9011,2.3309,0.4807,0.1794
6380.0,83.305,2.242,2.193,0.374,0.2713
7740.0,85.6604,0.9972,2.1851,0.7385,0.2766
8746.0,78.0474,0.8552,2.2347,0.6813,0.2435
8022.0,92.398,1.1359,2.1965,0.4841,0.269
7579.0,59.16,3.862,2.139,0.395,0.1043
10979.0,162.105,1.536,2.366,0.451,0.156
11142.0,168.842,0.934,2.344,0.433,0.1707
7487.0,51.237,1.552,2.214,0.286,0.0397
9374.0,124.742,1.507,2.296,0.617,0.2027
11608.5,142.801,1.711,2.463,0.323,0.0913
7194.0,84.2566,0.9345,2.1282,0.8736,0.3145
8362.5,84.0745,0.6814,2.2257,0.4841,0.2495
7569.5,93.616,1.1269,2.2143,0.4062,0.2571
8071.5,88.0358,1.1257,2.1598,0.4175,0.2935
6687.5,84.4068,1.1533,2.1436,0.8228,0.3043
8525.5,76.7618,0.7851,2.1844,0.6559,0.2771
6274.5,100.954,1.2268,2.0086,0.4744,0.3943
9036.5,106.217,0.9085,2.2712,0.7858,0.2192
11130.5,150.135,1.557,2.358,0.393,0.1613
7148.0,90.3036,0.9051,2.1278,0.5583,0.3148
5893.5,52.0083,1.4901,2.1086,0.3184,0.1305
8666.0,80.5457,0.8605,2.2314,0.6372,0.2457
6578.0,70.5315,1.102,2.0492,1.2256,0.1817
8494.0,94.4467,0.8223,2.216,0.4756,0.256
7058.0,82.1333,0.912,2.0837,0.4809,0.3442
9431.0,92.2376,0.9311,2.3265,0.5412,0.1823
8025.5,96.1306,1.1545,2.2414,0.7021,0.2391
6720.5,84.5774,1.064,2.173,0.704,0.2847
9168.5,136.151,1.465,2.331,0.449,0.1793
8995.5,89.259,0.7788,2.2735,0.5783,0.2177
6116.0,100.216,1.2248,1.9875,0.6038,0.4083
7482.5,89.3645,0.8895,2.197,0.6676,0.2687
7967.5,94.1335,1.0913,2.2227,0.4874,0.2515
9789.5,63.1077,1.9412,2.1669,0.3299,0.0803
9008.0,88.1308,0.824,2.2513,0.7052,0.2325
9316.0,121.907,1.562,2.236,0.374,0.2427
6887.5,100.994,1.572,2.158,0.449,0.2947
9278.5,77.286,2.2534,2.2753,0.5284,0.2165
8540.5,75.8221,0.737,2.2417,0.701,0.2389
9312.5,88.5114,3.2959,2.1327,0.5214,0.3115
9313.5,87.2433,2.3655,2.1012,0.4414,0.3325
7293.5,85.2093,0.9547,2.1485,0.8466,0.301
10749.5,62.6653,4.1596,2.2889,0.2739,-0.0249
7779.0,45.4198,0.9332,2.2382,0.5068,0.0188
11640.0,144.998,1.794,2.448,0.355,0.1013
10751.0,64.3959,8.9782,2.2564,0.2015,0.0031
8527.5,74.2172,0.795,2.1936,0.6136,0.0572
6468.0,100.369,1.704,2.113,0.592,0.3247
9498.0,90.227,1.0374,2.3212,0.4865,0.1859
7747.5,39.0321,0.9332,2.2382,0.5983,0.0188
6867.0,90.0473,1.7112,2.2297,0.4478,0.2469
8458.5,61.1192,1.6073,2.2196,0.4092,0.0348
11600.5,146.845,1.147,2.426,0.44,0.116
7765.0,43.9829,0.9332,2.2382,0.6038,0.0188
7201.5,78.8938,0.8936,2.1307,0.8304,0.3129
7784.5,48.1179,0.9332,2.2382,0.6398,0.0188
9183.5,96.6749,1.2595,2.302,0.5052,0.1987
9615.0,105.533,0.9701,2.3029,0.4285,0.1981
6921.5,66.067,0.896,2.092,0.347,0.1448
6928.5,31.8311,1.3949,1.9868,0.4857,0.2355
9084.5,96.5759,0.9017,2.3021,0.5037,0.1986
9465.5,90.898,1.071,2.3398,0.4042,0.1735
9683.0,44.483,5.6211,2.1809,0.2193,0.0682
7848.0,101.072,1.2183,2.2536,0.4527,0.2309
6648.5,81.4743,1.2366,2.0988,0.7443,0.3341
9014.5,94.6285,0.7782,2.2818,0.5394,0.2121
8273.0,93.067,1.5994,2.2983,0.5236,0.2011
8217.5,65.9553,5.636,2.0224,0.22,0.2048
8676.5,77.054,0.8185,2.238,0.596,0.2413
6508.5,38.9485,1.4684,2.0579,0.5166,0.1742
8078.5,88.3202,1.2086,2.1373,0.4035,0.3085
7951.0,93.1861,1.1386,2.2755,0.4652,0.2163
9153.5,95.3764,1.0696,2.3283,0.4474,0.1811
9176.0,89.6474,1.1233,2.3139,0.6613,0.1907
8761.5,84.332,0.7151,2.2622,0.7272,0.2252
11148.0,145.88,0.866,2.38,0.464,0.1467
9426.0,96.7737,0.981,2.3183,0.5693,0.1878
8494.5,94.2154,0.8054,2.2083,0.5201,0.2611
7196.0,77.9574,0.8864,2.1205,0.4834,0.3197
8492.0,73.3004,1.5969,2.1406,0.3226,0.1029
9661.5,44.1778,11.3314,2.1686,0.2197,0.0788
8602.0,76.784,0.7919,2.1872,0.6307,0.2752
7697.5,76.1017,0.9267,2.1726,0.665,0.2849
8435.0,79.4064,0.782,2.2085,0.5266,0.261
8393.0,48.5301,16.1593,2.2014,0.4897,0.0505
8699.5,45.5554,15.7149,2.0247,0.2746,0.2028
8108.5,84.7784,1.1724,2.1029,0.3806,0.3314
6490.5,39.7972,1.2667,2.0733,0.5166,0.1609
9529.5,76.6984,0.7686,2.3118,0.6267,0.1921
9352.0,42.4941,278.746,1.9449,0.4927,0.2716
7408.0,106.763,1.1208,2.2327,0.5601,0.2449
6354.0,105.739,1.2323,2.0789,0.5715,0.3474
8816.5,95.1696,1.0738,2.2793,0.4862,0.2138
6879.5,87.4703,1.5487,2.2452,0.4791,0.2365
7752.5,81.6002,0.9217,2.1795,0.5064,0.2803
6393.0,113.996,1.5266,2.0899,0.428,0.3401
7895.5,85.2099,0.7836,2.2078,0.4395,0.2615
6066.5,115.013,1.3791,2.0457,0.6124,0.3695
7681.0,85.4574,0.9788,2.1793,0.5956,0.2805
6758.0,102.781,0.9823,2.1192,0.5929,0.3205
8569.5,90.3311,0.8178,2.238,0.4627,0.2413
8510.5,87.7065,0.826,2.2269,0.5096,0.2487
7948.5,92.727,1.1367,2.2238,0.454,0.2508
8291.5,92.463,0.6788,2.2554,0.563,0.2297
8419.5,41.7414,1950.0,2.2087,0.4461,0.0442
6508.0,38.2318,1.4103,2.0671,0.5166,0.1663
7145.0,85.908,2.19,2.258,0.456,0.228
11624.5,158.49,1.432,2.415,0.378,0.1233
8757.0,91.2983,0.9347,2.249,0.4987,0.234
8293.0,96.8848,0.7709,2.2493,0.4406,0.2338
8559.0,88.58,0.8377,2.2466,0.5607,0.2356
8713.5,87.9388,0.8698,2.258,0.5854,0.228
7246.0,85.5349,1.0244,2.141,0.5571,0.306
9135.0,92.4286,1.0978,2.3265,0.5732,0.1823
6864.5,87.8685,1.8706,2.2765,0.5591,0.2157
6134.5,108.131,1.1041,2.0591,0.4538,0.3606
11135.5,162.327,0.86,2.366,0.414,0.156
9532.0,89.6257,0.717,2.2824,0.4879,0.2117
8212.0,64.4945,4.6779,2.0826,0.1133,0.1529
8439.5,77.948,0.7688,2.2387,0.9162,0.2409
6583.5,80.8046,1.4361,2.0937,0.9077,0.3375
7585.0,79.3985,0.9759,2.1787,0.6918,0.2809
8080.0,92.3323,1.1939,2.1479,0.4938,0.3014
7486.5,53.179,1.541,2.139,0.316,0.1043
11154.0,159.952,0.961,2.405,0.477,0.13
6207.5,111.812,1.2365,2.0119,0.4927,0.3921
5755.0,60.3373,0.8103,1.885,0.5954,0.3233
9387.0,122.734,1.458,2.243,0.585,0.238
6009.5,98.4859,1.3834,1.9759,0.6013,0.4161
9282.5,86.1714,1.2522,2.2902,0.5567,0.2065
6043.0,110.17,1.5059,2.0366,0.5121,0.3756
6165.5,106.907,0.5432,2.0575,0.6643,0.3617
9575.5,94.7315,0.8361,2.298,0.4616,0.2013
6171.0,106.227,0.7536,2.0217,0.4907,0.3855
7790.5,38.032,1.0609,2.0786,0.3779,0.1564
6072.0,121.155,1.6417,2.0791,0.5653,0.3473
7579.5,69.6465,1.3129,2.2945,0.4323,-0.0297
7999.5,93.358,0.6967,2.2737,0.7505,0.2175
8602.5,79.6377,0.7606,2.1899,0.6476,0.2734
7553.5,92.3635,1.1271,2.2172,0.5341,0.2552
11387.5,149.345,2.081,2.455,0.302,0.0967
8388.5,66.7009,6.2892,2.2001,0.4434,0.0516
7158.0,87.7337,0.9454,2.116,0.5806,0.3227
8558.5,91.7218,0.8742,2.3119,0.431,0.1921
7826.5,97.3495,1.0483,2.267,0.3807,0.222
6004.0,100.252,1.454,2.0702,0.5437,0.3532
6747.5,74.3561,1.4036,2.1357,0.482,0.1072
8889.5,116.753,0.9421,2.3062,0.6102,0.1959
7151.5,79.7828,0.8907,2.1133,0.4964,0.3245
8929.5,93.069,0.7636,2.2905,0.5086,0.2063
9529.0,79.5498,0.7641,2.3176,0.6557,0.1883
8879.5,117.538,1.695,2.304,0.44,0.1973
6033.0,103.491,1.3702,1.9462,0.4782,0.4359
9641.5,104.318,0.8714,2.348,0.5637,0.168
9542.5,95.965,0.8179,2.3464,0.542,0.1691
8801.5,88.7433,0.9823,2.2909,0.597,0.2061
5820.5,96.3947,1.2994,1.6297,0.6401,0.6469
7766.0,39.3093,0.9332,2.2382,0.5447,0.0188
6710.0,87.5611,1.2324,2.1778,0.5366,0.2815
6919.5,61.438,0.869,2.113,0.387,0.1267
9388.0,95.0448,1.0752,2.2976,0.5972,0.2016
7142.0,74.7457,0.928,2.1573,0.6518,0.0885
11418.5,144.063,2.535,2.408,0.317,0.128
9333.5,75.5891,15.5065,1.9741,0.3957,0.4173
6745.5,74.2441,1.6218,2.1752,0.3802,0.0731
8809.5,90.0862,0.986,2.2817,0.5881,0.2122
5923.5,77.5978,1.3381,2.035,0.4056,0.3767
9398.5,124.794,1.564,2.319,0.445,0.1873
8131.0,46.8638,1.3394,2.1179,0.395,0.1225
9488.5,91.3689,0.7096,2.3228,0.4305,0.1848
8707.0,89.6123,0.9035,2.2204,0.5499,0.2531
6907.0,76.942,1.043,2.084,0.365,0.344
7373.0,89.1906,0.9513,2.1835,0.6006,0.2777
6683.0,84.1023,1.1436,2.1725,0.5205,0.285
6384.5,40.048,1.071,2.135,0.32,0.1078
8788.0,88.6116,1.0132,2.2612,0.4455,0.2259
7439.5,90.0723,1.2498,2.221,0.5296,0.2527
8889.5,120.333,1.763,2.233,0.38,0.2447
7264.0,86.168,0.9057,2.1457,0.6054,0.3029
9542.0,91.8999,0.7783,2.3425,0.5607,0.1717
8796.0,98.9556,1.2079,2.2897,0.6331,0.2069
7786.5,99.8304,1.2095,2.2768,0.5071,0.2155
8163.5,87.2671,0.8841,2.208,0.5058,0.2613
7391.0,76.6849,0.9684,2.16,0.5471,0.2933
9010.5,101.206,0.769,2.2734,0.5793,0.2177
7055.5,79.9695,0.8778,2.0363,0.7386,0.3758
8674.5,76.3588,0.8091,2.2237,0.5842,0.2509
5894.5,53.3396,1.4387,2.1102,0.2957,0.1291
11302.0,147.128,2.23,2.437,0.35,0.1087
7047.0,96.05,1.579,2.174,0.486,0.284
9186.0,95.711,1.1659,2.2959,0.5359,0.2027
8895.0,107.763,0.902,2.2885,0.696,0.2077
6424.5,105.83,1.3959,2.0638,0.5069,0.3575
7165.5,86.4312,0.9109,2.1269,1.0122,0.3154
8462.5,86.7874,0.8517,2.2273,0.5721,0.2485
6305.5,106.322,1.534,2.0768,0.4373,0.3488
6866.0,91.157,1.298,2.139,0.449,0.3073
7758.0,82.849,0.8768,2.1879,0.7857,0.2747
8354.5,91.6916,0.9267,2.2335,0.7634,0.2443
8004.0,90.8194,0.737,2.2413,0.4052,0.2391
8253.0,98.9198,1.3002,2.2895,0.5043,0.207
7324.5,89.4146,0.8587,2.1897,0.5751,0.2735
8696.5,68.6891,2.9349,2.1514,0.3491,0.0936
9052.0,92.2424,0.8826,2.2991,0.4162,0.2006
6631.5,86.4464,1.1939,2.118,0.4867,0.3213
9150.0,94.2271,1.4878,2.3621,0.391,0.1586
6852.5,60.184,1.1541,2.0099,0.4923,0.2156
7886.5,88.7877,0.9227,2.2355,0.5028,0.243
6071.0,117.946,1.6345,2.0941,0.4569,0.3373
9036.0,103.881,0.9047,2.2819,0.918,0.2121
11280.5,164.99,2.223,2.457,0.3,0.0953
7854.5,91.4494,1.156,2.2645,0.5163,0.2237
8237.0,92.5335,1.2473,2.2773,0.4271,0.2151
5844.0,103.202,1.4052,2.1121,0.4972,0.3253
7669.5,80.5621,0.8749,2.1974,0.6322,0.2684
11249.5,161.847,1.626,2.475,0.353,0.0833
7174.5,93.8657,0.891,2.1246,0.534,0.3169
6369.5,110.613,1.3661,2.0984,0.4533,0.3344
7001.0,79.6144,0.851,2.0544,0.5674,0.3637
6957.5,35.4787,1.596,2.0267,0.6727,0.2011
7748.5,39.0321,0.9332,2.2382,0.5983,0.0188
10144.0,74.0978,1.674,2.2515,0.2586,0.0073
5795.5,88.1127,1.4926,1.8211,0.5664,0.5193
7760.5,82.6508,0.8524,2.2127,0.68,0.2582
8546.5,86.8678,0.779,2.2066,0.5093,0.2623
9334.0,119.032,1.26,2.259,0.473,0.2273
7725.0,39.0321,0.9332,2.2382,0.5983,0.0188
5910.0,75.7491,1.331,2.0536,0.3878,0.3643
8715.0,102.596,0.8641,2.2731,0.5097,0.2179
8886.0,124.531,1.888,2.249,0.44,0.234
7643.0,83.1851,1.2325,2.2349,0.4127,0.2434
7714.5,88.1968,0.8608,2.1834,0.5815,0.2777
8553.0,93.6807,0.7974,2.2156,0.5392,0.2563
7141.5,89.598,1.106,2.143,0.401,0.3047
6547.5,60.4558,1.4386,1.909,0.655,0.3026
9310.5,109.679,1.644,2.28,0.467,0.2133
9088.0,100.296,1.0086,2.3276,0.432,0.1816
7629.0,80.8454,0.9076,2.193,0.3751,0.2713
9355.5,125.748,1.429,2.203,0.441,0.2647
8819.0,101.556,1.0784,2.282,0.4874,0.212
8545.5,86.9028,0.7799,2.2075,0.5161,0.2617
8462.0,93.4958,0.839,2.2107,0.5443,0.2595
6774.0,82.3034,1.4389,2.2021,0.4753,0.2653
9154.5,98.6039,1.3293,2.3612,0.4826,0.1592
9043.0,90.0607,0.8318,2.2759,0.4605,0.2161
9700.5,104.725,1.1397,2.3512,0.4375,0.1659
6029.5,99.2318,1.2449,1.9711,0.577,0.4193
