Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
8940.0,94.3831,0.8341,2.2927,0.6318,0.2049,10.663364456075993,freeman_3
8940.5,94.9719,0.8617,2.2943,0.6005,0.2038,10.136699460081832,freeman_3
8941.0,94.431,0.8632,2.2967,0.5044,0.2022,9.41672616168742,freeman_3
8941.5,101.97,0.818,2.2978,0.5083,0.2015,9.118038383672062,freeman_3
8942.0,95.6247,0.7628,2.2958,0.5184,0.2028,9.680519792351657,freeman_3
8942.5,96.6468,0.6827,2.2913,0.612,0.2058,11.114562102171435,freeman_3
8943.0,100.753,0.5635,2.288,0.5591,0.208,12.299507504017283,freeman_3
8943.5,105.111,0.4315,2.288,0.5423,0.208,12.299507504017283,freeman_3
8944.0,107.664,0.3398,2.2879,0.5335,0.2081,12.3562734570058,freeman_3
8944.5,105.646,0.2965,2.2854,0.5551,0.2097,13.300995306611902,freeman_3
8945.0,106.057,0.2798,2.2825,0.5799,0.2117,14.584109841492298,freeman_3
8945.5,108.34,0.3721,2.2813,0.5135,0.2125,15.131369656577515,freeman_3
8946.0,103.413,0.6291,2.2817,0.5069,0.2122,14.923781200883695,freeman_3
8946.5,96.1663,0.9803,2.2816,0.4095,0.2123,14.992658971947616,freeman_3
8947.0,91.6891,1.3134,2.2792,0.4414,0.2139,16.13895057546191,freeman_3
8947.5,89.363,1.4485,2.2744,0.5127,0.2171,18.70116016768793,freeman_3
8948.0,89.6695,1.373,2.2708,0.5923,0.2195,20.886395306965664,freeman_3
8948.5,88.3269,1.1915,2.2732,0.5291,0.2179,19.40290978192438,freeman_3
8949.0,88.3828,1.0231,2.279,0.512,0.214,16.21343672129751,freeman_3
8949.5,88.1445,0.9135,2.2806,0.4899,0.2129,15.41265291417478,freeman_3
8950.0,87.3031,0.8497,2.2759,0.5075,0.2161,17.85955594877431,freeman_3
8950.5,93.6189,0.8164,2.2711,0.5267,0.2193,20.69492776250444,freeman_3
8951.0,93.5787,0.8188,2.2712,0.5841,0.2192,20.59985319972831,freeman_3
8951.5,99.4434,0.86,2.2749,0.6511,0.2167,18.359861153033787,freeman_3
8952.0,98.3244,0.8851,2.2797,0.6193,0.2135,15.844412275187034,freeman_3
8952.5,101.552,0.8902,2.2831,0.6476,0.2113,14.317947620866512,freeman_3
8953.0,97.2174,0.8833,2.2827,0.5981,0.2115,14.45041593890813,freeman_3
8953.5,97.0048,0.8856,2.2793,0.485,0.2138,16.064806626411343,freeman_3
8954.0,93.118,0.8888,2.277,0.4561,0.2153,17.21362517661964,freeman_3
8954.5,88.5612,0.8682,2.2789,0.4372,0.2141,16.288266643260098,freeman_3
8955.0,86.7224,0.8606,2.2829,0.4775,0.2114,14.384029286435078,freeman_3
8955.5,87.8298,0.8609,2.2852,0.4622,0.2099,13.42405487654488,freeman_3
8956.0,89.1436,0.8533,2.2839,0.3853,0.2107,13.927784337531994,freeman_3
8956.5,84.327,0.8456,2.2792,0.3757,0.2139,16.13895057546191,freeman_3
8957.0,87.0595,0.8433,2.2733,0.4074,0.2178,19.313770878649525,freeman_3
8957.5,93.1349,0.8417,2.2695,0.4593,0.2203,21.670144535250262,freeman_3
8958.0,96.7836,0.8418,2.2678,0.4579,0.2215,22.901254855581744,freeman_3
8958.5,97.2028,0.8485,2.2641,0.4688,0.2239,25.57727208634369,freeman_3
8959.0,96.3678,0.8374,2.2578,0.462,0.2281,31.03454444882356,freeman_3
8959.5,99.5118,0.8186,2.2533,0.4565,0.2311,35.631906032729255,freeman_3
8960.0,98.1632,0.807,2.2557,0.4589,0.2295,33.101099924144414,freeman_3
8960.5,91.2152,0.8111,2.2633,0.4662,0.2245,26.29377603371281,freeman_3
8961.0,87.7004,0.8183,2.267,0.4463,0.222,23.43463676596984,freeman_3
8961.5,86.3088,0.8227,2.2638,0.589,0.2241,25.81391062582493,freeman_3
8962.0,90.3948,0.832,2.2601,0.8007,0.2266,28.963332836263405,freeman_3
8962.5,95.0865,0.8516,2.2613,0.8726,0.2258,27.91580914660614,freeman_3
8963.0,98.6874,0.8709,2.2639,0.6579,0.2241,25.81391062582493,freeman_3
8963.5,98.2877,0.8847,2.2652,0.5643,0.2232,24.765990284580457,freeman_3
8964.0,94.1022,0.8886,2.2674,0.6369,0.2217,23.11313513284584,freeman_3
8964.5,92.2432,0.8814,2.2692,0.4868,0.2205,21.870634694476703,freeman_3
8965.0,93.4331,0.8681,2.2654,0.4872,0.2231,24.652212854427237,freeman_3
8965.5,97.3246,0.8534,2.2558,0.4296,0.2295,33.101099924144414,freeman_3
8966.0,94.288,0.8344,2.2488,0.4841,0.2341,40.91030656560431,freeman_3
8966.5,93.9698,0.8393,2.2512,0.4979,0.2325,38.00459465490247,freeman_3
8967.0,94.776,0.8698,2.2622,0.5135,0.2252,27.155104886331745,freeman_3
8967.5,95.7238,0.8901,2.2738,0.4442,0.2175,19.048803730181262,freeman_3
8968.0,95.3914,0.8823,2.2741,0.425,0.2173,18.87418156002986,freeman_3
8968.5,92.8053,0.8625,2.2612,0.4454,0.2259,28.044649062280477,freeman_3
8969.0,96.817,0.8511,2.2453,0.5082,0.2365,45.69068589309892,freeman_3
8969.5,93.066,0.8543,2.2345,0.5659,0.2437,63.65206660107828,freeman_3
8970.0,86.7872,0.8648,2.2281,0.5568,0.2479,77.23313430462997,freeman_3
8970.5,86.5966,0.8718,2.2228,0.5441,0.2515,91.15827017107765,freeman_3
8971.0,87.0299,0.8787,2.2188,0.5357,0.2541,102.75207423524502,freeman_3
8971.5,93.4295,0.8832,2.2179,0.4964,0.2547,105.63049952396946,freeman_3
8972.0,94.9786,0.8689,2.2213,0.4882,0.2525,95.45396402734708,freeman_3
8972.5,98.996,0.8436,2.2312,0.4725,0.2459,70.43813904762098,freeman_3
8973.0,104.79,0.8156,2.2489,0.4944,0.2341,40.91030656560431,freeman_3
8973.5,101.661,0.8289,2.2677,0.4356,0.2215,22.901254855581744,freeman_3
8974.0,102.54,0.8337,2.2807,0.4276,0.2129,15.41265291417478,freeman_3
8974.5,97.9803,0.8335,2.2909,0.4511,0.2061,11.269164662437186,freeman_3
8975.0,98.5645,0.8379,2.3046,0.5068,0.1969,7.377532093681943,freeman_3
8975.5,96.8574,0.8559,2.3143,0.5189,0.1905,5.4944546232784015,freeman_3
8976.0,91.822,0.8838,2.307,0.4499,0.1953,6.853532527904564,freeman_3
8976.5,93.1698,0.9058,2.2833,0.4408,0.2111,14.186693652318985,freeman_3
8977.0,89.252,0.9261,2.2606,0.4277,0.2263,28.565982584985093,freeman_3
8977.5,93.0903,0.9443,2.2541,0.387,0.2306,34.82090928887938,freeman_3
8978.0,91.7409,0.9482,2.2637,0.4171,0.2242,25.933049643103203,freeman_3
8978.5,88.6304,0.9356,2.2771,0.3993,0.2153,17.21362517661964,freeman_3
8979.0,84.0396,0.9135,2.2804,0.5137,0.2131,15.55524934364662,freeman_3
8979.5,84.9589,0.8846,2.2703,0.5644,0.2198,21.176923189170672,freeman_3
8980.0,88.9376,0.8602,2.2554,0.5992,0.2297,33.40734821813095,freeman_3
8980.5,95.3202,0.8537,2.2443,0.475,0.2371,46.970633054387065,freeman_3
8981.0,96.9063,0.8499,2.239,0.4722,0.2407,55.439439259189605,freeman_3
8981.5,98.233,0.842,2.2385,0.5469,0.241,56.21059687839025,freeman_3
8982.0,92.6834,0.8412,2.2412,0.4899,0.2392,51.739471612594656,freeman_3
8982.5,89.1341,0.8472,2.2447,0.4519,0.2369,46.54004885637022,freeman_3
8983.0,94.6581,0.8537,2.2476,0.4082,0.2349,42.44544083499084,freeman_3
8983.5,99.3568,0.858,2.2517,0.4717,0.2322,37.483206618476345,freeman_3
8984.0,102.901,0.8601,2.2581,0.6421,0.2279,30.75004786950682,freeman_3
8984.5,91.8251,0.8652,2.2634,0.7234,0.2244,26.172979803408104,freeman_3
8985.0,86.6754,0.8701,2.2623,0.6908,0.2251,27.030351625347343,freeman_3
8985.5,83.6639,0.8672,2.2519,0.6634,0.2321,37.31100502774868,freeman_3
8986.0,86.1348,0.8688,2.2396,0.5552,0.2403,54.42766106882713,freeman_3
8986.5,86.4936,0.8755,2.2387,0.4506,0.2409,55.95235978846521,freeman_3
8987.0,82.1807,0.8782,2.2512,0.4354,0.2325,38.00459465490247,freeman_3
8987.5,83.0945,0.8755,2.2641,0.4521,0.2239,25.57727208634369,freeman_3
8988.0,88.0884,0.8875,2.2706,0.496,0.2196,20.98279234836814,freeman_3
8988.5,89.5709,0.8961,2.2759,0.5122,0.2161,17.85955594877431,freeman_3
8989.0,87.3104,0.8994,2.2809,0.5175,0.2127,15.2713636795443,freeman_3
8989.5,82.2356,0.8879,2.2811,0.5734,0.2126,15.20120551124869,freeman_3
8990.0,82.1493,0.8793,2.2768,0.6059,0.2155,17.37288403374962,freeman_3
8990.5,81.9837,0.8667,2.2729,0.6897,0.2181,19.582423696347306,freeman_3
8991.0,84.0053,0.8608,2.2688,0.6731,0.2208,22.174853258134057,freeman_3
8991.5,84.8034,0.8633,2.2636,0.7973,0.2243,26.052738523036687,freeman_3
8992.0,87.914,0.8557,2.2591,0.7081,0.2273,29.912110760282054,freeman_3
8992.5,88.4359,0.847,2.2536,0.7149,0.2309,35.305265008641875,freeman_3
8993.0,89.8994,0.8417,2.2427,0.5791,0.2382,49.41105149303665,freeman_3
8993.5,90.6193,0.837,2.2301,0.6289,0.2466,72.74554447347946,freeman_3
8994.0,90.8854,0.8263,2.2265,0.6097,0.249,81.24587913635231,freeman_3
8994.5,88.7643,0.8085,2.2371,0.6903,0.2419,58.58902904223684,freeman_3
8995.0,88.0296,0.7907,2.2596,0.5548,0.2269,29.366210193837446,freeman_3
8995.5,89.259,0.7788,2.2735,0.5783,0.2177,19.225041488389326,freeman_3
8996.0,88.1068,0.771,2.2537,0.5443,0.2309,35.305265008641875,freeman_3
8996.5,91.5562,0.7648,2.2151,0.5711,0.2566,115.28832530761666,freeman_3
8997.0,87.8184,0.7618,2.2071,0.4617,0.2619,147.15470909182417,freeman_3
8997.5,88.7285,0.7641,2.2447,0.4741,0.2369,46.54004885637022,freeman_3
8998.0,85.1956,0.7617,2.2817,0.4146,0.2122,14.923781200883695,freeman_3
8998.5,94.6188,0.7617,2.2818,0.4412,0.2121,14.855219861171712,freeman_3
8999.0,98.7842,0.7668,2.2623,0.4542,0.2251,27.030351625347343,freeman_3
8999.5,103.04,0.778,2.258,0.5254,0.228,30.891968655455827,freeman_3
9000.0,101.62,0.7861,2.2699,0.5112,0.2201,21.471492288114955,freeman_3
9000.5,93.5801,0.7915,2.2822,0.5566,0.2119,14.719040667613044,freeman_3
9001.0,90.7318,0.7876,2.2859,0.5066,0.2094,13.118517901224502,freeman_3
9001.5,84.0243,0.786,2.2822,0.5092,0.2119,14.719040667613044,freeman_3
9002.0,84.4765,0.787,2.2776,0.4963,0.2149,16.899473901579654,freeman_3
9002.5,86.7513,0.7874,2.2708,0.6454,0.2195,20.886395306965664,freeman_3
9003.0,88.544,0.7986,2.2587,0.6707,0.2275,30.18885482349649,freeman_3
9003.5,89.6564,0.8058,2.2465,0.8292,0.2357,44.03818008030855,freeman_3
9004.0,87.8427,0.82,2.241,0.6066,0.2393,51.97826494738902,freeman_3
9004.5,87.4936,0.8443,2.2404,0.7279,0.2397,52.94451030524385,freeman_3
9005.0,86.6879,0.859,2.2426,0.6559,0.2383,49.63909846363696,freeman_3
9005.5,92.0302,0.8277,2.2507,0.7123,0.2329,38.71107770507021,freeman_3
9006.0,90.3424,0.7998,2.263,0.6638,0.2247,26.537043600991343,freeman_3
9006.5,87.0397,0.78,2.2708,0.6315,0.2195,20.886395306965664,freeman_3
9007.0,85.2425,0.7605,2.2685,0.5828,0.221,22.38001293546409,freeman_3
9007.5,87.2291,0.779,2.2594,0.6548,0.2271,29.637903635847653,freeman_3
9008.0,88.1308,0.824,2.2513,0.7052,0.2325,38.00459465490247,freeman_3
9008.5,86.7392,0.7977,2.2527,0.7277,0.2315,36.29428219766082,freeman_3
9009.0,84.4488,0.7675,2.2635,0.6406,0.2243,26.052738523036687,freeman_3
9009.5,88.399,0.7578,2.2739,0.5302,0.2174,18.96129162543565,freeman_3
9010.0,96.0722,0.7643,2.2764,0.5663,0.2157,17.533616338994925,freeman_3
9010.5,101.206,0.769,2.2734,0.5793,0.2177,19.225041488389326,freeman_3
9011.0,101.47,0.7603,2.2715,0.4848,0.219,20.411012413635408,freeman_3
9011.5,101.117,0.7498,2.2718,0.4978,0.2188,20.22390274873775,freeman_3
9012.0,102.202,0.7435,2.2729,0.5901,0.2181,19.582423696347306,freeman_3
9012.5,100.298,0.739,2.2752,0.7013,0.2165,18.19155458409468,freeman_3
9013.0,99.6719,0.7339,2.2781,0.6454,0.2146,16.66762868406876,freeman_3
9013.5,96.9613,0.7389,2.2801,0.6281,0.2133,15.6991650620047,freeman_3
9014.0,95.616,0.7574,2.281,0.6543,0.2127,15.2713636795443,freeman_3
9014.5,94.6285,0.7782,2.2818,0.5394,0.2121,14.855219861171712,freeman_3
9015.0,91.16,0.7926,2.2813,0.5041,0.2125,15.131369656577515,freeman_3
9015.5,90.2638,0.7918,2.2776,0.5512,0.2149,16.899473901579654,freeman_3
9016.0,89.4846,0.7817,2.273,0.6194,0.218,19.492460088240417,freeman_3
9016.5,93.3833,0.7796,2.2719,0.6683,0.2187,20.130992121866807,freeman_3
9017.0,96.2071,0.7835,2.2725,0.4951,0.2183,19.763598456789477,freeman_3
9017.5,95.6592,0.7836,2.2704,0.5216,0.2197,21.07963429131799,freeman_3
9018.0,96.3089,0.7823,2.2681,0.425,0.2213,22.69131690468906,freeman_3
9018.5,95.2587,0.7862,2.2723,0.4382,0.2185,19.946449429243508,freeman_3
9019.0,96.6078,0.7825,2.2801,0.4437,0.2133,15.6991650620047,freeman_3
9019.5,93.5134,0.7704,2.2837,0.5201,0.2109,14.056642901209852,freeman_3
9020.0,92.9474,0.751,2.2842,0.6064,0.2105,13.800107032391486,freeman_3
9020.5,98.9276,0.7444,2.2865,0.6036,0.209,12.879102956201589,freeman_3
9021.0,99.7982,0.741,2.2884,0.5453,0.2077,12.13076958891099,freeman_3
9021.5,101.389,0.7338,2.2853,0.5073,0.2098,13.362383429187464,freeman_3
9022.0,100.061,0.7321,2.2792,0.4884,0.2139,16.13895057546191,freeman_3
9022.5,103.436,0.7491,2.276,0.488,0.216,17.777507366982114,freeman_3
9023.0,99.1236,0.7471,2.2761,0.4675,0.2159,17.695835724560265,freeman_3
9023.5,91.9957,0.7182,2.2763,0.489,0.2158,17.61453928981166,freeman_3
9024.0,90.5535,0.6945,2.2756,0.456,0.2163,18.024790897256484,freeman_3
9024.5,88.836,0.6746,2.2768,0.4714,0.2155,17.37288403374962,freeman_3
9025.0,90.6782,0.6685,2.2806,0.4236,0.2129,15.41265291417478,freeman_3
9025.5,88.8165,0.6749,2.2838,0.4725,0.2108,13.992065281356805,freeman_3
9026.0,90.021,0.688,2.2825,0.4517,0.2117,14.584109841492298,freeman_3
9026.5,92.1594,0.7362,2.2755,0.505,0.2163,18.024790897256484,freeman_3
9027.0,91.5144,0.7969,2.2675,0.5824,0.2217,23.11313513284584,freeman_3
9027.5,91.6369,0.8435,2.2702,0.6806,0.2199,21.274661104758373,freeman_3
9028.0,93.0261,0.8819,2.2894,0.6714,0.2071,11.800206786370328,freeman_3
9028.5,94.8083,0.9,2.3076,0.5298,0.1949,6.728454517893391,freeman_3
9029.0,99.4447,0.8991,2.3045,0.466,0.197,7.411581639150698,freeman_3
9029.5,100.102,0.8821,2.2826,0.4327,0.2116,14.517108985892737,freeman_3
9030.0,95.7783,0.8516,2.2604,0.5208,0.2264,28.69782324803288,freeman_3
9030.5,91.3408,0.8153,2.2513,0.5762,0.2325,38.00459465490247,freeman_3
9031.0,85.8163,0.8339,2.2501,0.6995,0.2333,39.43069385939829,freeman_3
9031.5,89.332,0.8976,2.2475,0.4232,0.235,42.64133940233015,freeman_3
9032.0,94.3883,0.9251,2.2418,0.4426,0.2388,50.79521839398324,freeman_3
9032.5,95.9473,0.9203,2.2468,0.4824,0.2355,43.63447795370427,freeman_3
9033.0,93.367,0.942,2.2599,0.6309,0.2267,29.097007391089104,freeman_3
9033.5,90.7786,0.9653,2.2565,0.7079,0.229,32.34770536165117,freeman_3
9034.0,92.4813,0.9556,2.2364,0.6687,0.2424,59.95359742224049,freeman_3
9034.5,96.7154,0.9261,2.2338,0.6631,0.2441,64.83532106202301,freeman_3
9035.0,100.4,0.9129,2.2609,0.6925,0.2261,28.304115543770703,freeman_3
9035.5,104.204,0.9064,2.2838,0.6896,0.2108,13.992065281356805,freeman_3
9036.0,103.881,0.9047,2.2819,0.918,0.2121,14.855219861171712,freeman_3
9036.5,106.217,0.9085,2.2712,0.7858,0.2192,20.59985319972831,freeman_3
9037.0,105.876,0.9108,2.2678,0.7025,0.2215,22.901254855581744,freeman_3
9037.5,102.721,0.9254,2.264,0.6354,0.224,25.695318945077968,freeman_3
9038.0,95.1728,0.9422,2.2567,0.6035,0.2289,32.19909677604193,freeman_3
9038.5,89.7803,0.9609,2.2508,0.5863,0.2328,38.53323515207176,freeman_3
9039.0,90.063,0.9829,2.2486,0.5713,0.2343,41.28880491221193,freeman_3
9039.5,91.7683,1.0024,2.2532,0.6828,0.2312,35.796358072949864,freeman_3
9040.0,93.7567,1.0154,2.2734,0.922,0.2177,19.225041488389326,freeman_3
9040.5,96.6288,0.9935,2.3088,1.078,0.1941,6.485104916446637,freeman_3
9041.0,96.545,0.9261,2.3402,0.8776,0.1732,2.4771998152297154,freeman_3
9041.5,98.5226,0.8612,2.3473,1.0214,0.1685,1.995128814670284,freeman_3
9042.0,100.684,0.8274,2.3291,0.7927,0.1806,3.4829356333167887,freeman_3
9042.5,97.0113,0.8216,2.3007,0.5429,0.1995,8.315830521358706,freeman_3
9043.0,90.0607,0.8318,2.2759,0.4605,0.2161,17.85955594877431,freeman_3
9043.5,84.8542,0.8569,2.2618,0.4267,0.2255,27.53282995558046,freeman_3
9044.0,93.4622,0.8778,2.2589,0.4373,0.2274,30.05016421263785,freeman_3
9044.5,101.113,0.8822,2.2618,0.4386,0.2255,27.53282995558046,freeman_3
9045.0,102.992,0.8795,2.2656,0.4462,0.2229,24.426223707357973,freeman_3
9045.5,99.7551,0.8714,2.2688,0.4633,0.2208,22.174853258134057,freeman_3
9046.0,99.9562,0.8574,2.2721,0.4994,0.2186,20.038508335684924,freeman_3
9046.5,99.7495,0.8736,2.2748,0.5274,0.2168,18.44459747395948,freeman_3
9047.0,96.2374,0.9221,2.2774,0.5329,0.2151,17.055826260368,freeman_3
9047.5,90.3394,0.923,2.2813,0.4414,0.2125,15.131369656577515,freeman_3
9048.0,87.5696,0.8897,2.2852,0.456,0.2099,13.42405487654488,freeman_3
9048.5,90.1052,0.8834,2.2849,0.4492,0.2101,13.548252982159058,freeman_3
9049.0,92.0541,0.8932,2.2784,0.5198,0.2144,16.514834968866705,freeman_3
9049.5,91.0155,0.8984,2.2758,0.451,0.2161,17.85955594877431,freeman_3
9050.0,85.588,0.8929,2.2899,0.4146,0.2067,11.584851219507536,freeman_3
9050.5,85.8556,0.8885,2.316,0.3903,0.1893,5.199087411570235,freeman_3
9051.0,87.3264,0.8911,2.3312,0.4005,0.1792,3.265490300088724,freeman_3
9051.5,90.9806,0.8871,2.3215,0.4492,0.1857,4.404886309994008,freeman_3
9052.0,92.2424,0.8826,2.2991,0.4162,0.2006,8.74788997675309,freeman_3
9052.5,93.2818,0.8781,2.2852,0.423,0.2099,13.42405487654488,freeman_3
9053.0,95.0476,0.883,2.2852,0.4761,0.2099,13.42405487654488,freeman_3
9053.5,100.804,0.898,2.2905,0.5658,0.2063,11.373425924462747,freeman_3
9054.0,102.027,0.8989,2.2913,0.7012,0.2058,11.114562102171435,freeman_3
9054.5,105.918,0.8984,2.2868,0.6321,0.2088,12.761039011626895,freeman_3
9055.0,99.6879,0.9143,2.2829,0.5904,0.2114,14.384029286435078,freeman_3
9055.5,98.292,0.931,2.2826,0.5143,0.2116,14.517108985892737,freeman_3
9056.0,99.3232,0.9253,2.2831,0.5627,0.2113,14.317947620866512,freeman_3
9056.5,105.056,0.8167,2.2831,0.5121,0.2113,14.317947620866512,freeman_3
9057.0,109.946,0.7198,2.2874,0.5749,0.2084,12.528148110657124,freeman_3
9057.5,103.965,0.7756,2.2964,0.4656,0.2024,9.503848835210777,freeman_3
9058.0,100.511,0.85,2.3037,0.5113,0.1975,7.584201157103619,freeman_3
9058.5,99.2506,0.8568,2.3065,0.5548,0.1957,6.980935664517494,freeman_3
9059.0,100.759,0.8836,2.3087,0.6948,0.1942,6.51503564015183,freeman_3
9059.5,94.9292,0.9002,2.3113,0.7257,0.1925,6.02449124278346,freeman_3
9060.0,84.9351,0.8903,2.3103,0.5488,0.1931,6.193257158936414,freeman_3
9060.5,77.8314,0.8813,2.3077,0.537,0.1949,6.728454517893391,freeman_3
9061.0,86.3798,0.8754,2.3087,0.4418,0.1942,6.51503564015183,freeman_3
9061.5,91.4566,0.8667,2.3097,0.5267,0.1935,6.308386164990803,freeman_3
9062.0,102.579,0.8619,2.3036,0.4568,0.1976,7.619204542905765,freeman_3
9062.5,101.765,0.8661,2.2914,0.4912,0.2057,11.063500695026702,freeman_3
9063.0,100.22,0.8702,2.2831,0.4588,0.2113,14.317947620866512,freeman_3
9063.5,95.6122,0.8733,2.283,0.6016,0.2113,14.317947620866512,freeman_3
9064.0,92.3802,0.8771,2.2847,0.5438,0.2102,13.610782273808358,freeman_3
9064.5,89.0796,0.882,2.2838,0.4998,0.2108,13.992065281356805,freeman_3
9065.0,89.9778,0.883,2.2825,0.4982,0.2117,14.584109841492298,freeman_3
9065.5,90.0665,0.8835,2.2833,0.612,0.2111,14.186693652318985,freeman_3
9066.0,88.0397,0.8848,2.2836,0.563,0.2109,14.056642901209852,freeman_3
9066.5,86.4534,0.8854,2.2789,0.5509,0.2141,16.288266643260098,freeman_3
9067.0,87.6073,0.888,2.2712,0.527,0.2192,20.59985319972831,freeman_3
9067.5,88.8213,0.895,2.2667,0.5605,0.2222,23.651451842998117,freeman_3
9068.0,86.3001,0.9078,2.2676,0.5659,0.2216,23.00695108415724,freeman_3
9068.5,88.0934,0.927,2.272,0.5054,0.2187,20.130992121866807,freeman_3
9069.0,90.7256,0.9423,2.2751,0.49,0.2166,18.27551411922009,freeman_3
9069.5,91.0419,0.9546,2.2747,0.4606,0.2169,18.52972487867527,freeman_3
9070.0,92.0537,0.9452,2.2741,0.5215,0.2173,18.87418156002986,freeman_3
9070.5,93.6439,0.9334,2.2774,0.5355,0.2151,17.055826260368,freeman_3
9071.0,100.656,0.9292,2.284,0.5065,0.2107,13.927784337531994,freeman_3
9071.5,98.4143,0.9121,2.2889,0.5327,0.2074,11.964346602592302,freeman_3
9072.0,102.663,0.88,2.2887,0.6659,0.2075,12.019565686491358,freeman_3
9072.5,100.478,0.8814,2.2862,0.8334,0.2092,12.998259217396903,freeman_3
9073.0,100.605,0.8972,2.286,0.7775,0.2093,13.058250121213716,freeman_3
9073.5,96.764,0.8862,2.2883,0.5514,0.2078,12.186756765305985,freeman_3
9074.0,96.8346,0.8728,2.2901,0.6588,0.2066,11.531629257239238,freeman_3
9074.5,93.5155,0.8744,2.2894,0.5721,0.2071,11.800206786370328,freeman_3
9075.0,94.4827,0.8909,2.2895,0.6027,0.207,11.745995459142854,freeman_3
9075.5,90.4097,0.9097,2.2929,0.5273,0.2047,10.56561239411923,freeman_3
9076.0,88.702,0.9199,2.2962,0.6047,0.2025,9.54771197656122,freeman_3
9076.5,86.9632,0.9176,2.2942,0.5271,0.2039,10.183483398773832,freeman_3
9077.0,87.7268,0.9083,2.2887,0.5333,0.2075,12.019565686491358,freeman_3
9077.5,89.5317,0.8874,2.2853,0.6262,0.2098,13.362383429187464,freeman_3
9078.0,89.7714,0.8658,2.2845,0.662,0.2103,13.673600157080482,freeman_3
9078.5,88.8647,0.8569,2.2833,0.6626,0.2111,14.186693652318985,freeman_3
9079.0,89.8087,0.8613,2.2817,0.4816,0.2122,14.923781200883695,freeman_3
9079.5,85.5638,0.8713,2.2819,0.4326,0.2121,14.855219861171712,freeman_3
9080.0,86.9959,0.8849,2.2837,0.4666,0.2109,14.056642901209852,freeman_3
9080.5,88.8764,0.9025,2.2858,0.6386,0.2095,13.179063835296798,freeman_3
9081.0,94.2192,0.915,2.2892,0.5584,0.2072,11.85466831529505,freeman_3
9081.5,92.4423,0.9067,2.2944,0.4593,0.2037,10.090130451471572,freeman_3
9082.0,90.9359,0.8951,2.2972,0.4309,0.2019,9.28753735155573,freeman_3
9082.5,91.8576,0.8886,2.2939,0.4737,0.2041,10.277700038851096,freeman_3
9083.0,98.1969,0.8952,2.2883,0.4962,0.2078,12.186756765305985,freeman_3
9083.5,97.7857,0.898,2.2885,0.5041,0.2077,12.13076958891099,freeman_3
9084.0,97.5186,0.8972,2.2952,0.5096,0.2032,9.860474958620678,freeman_3
9084.5,96.5759,0.9017,2.3021,0.5037,0.1986,7.978247886786648,freeman_3
9085.0,94.7019,0.9151,2.3063,0.4635,0.1958,7.013154797325741,freeman_3
9085.5,95.5497,0.9403,2.3099,0.4509,0.1934,6.2794048095909405,freeman_3
9086.0,97.6471,0.9782,2.3141,0.4257,0.1906,5.519813195785528,freeman_3
9086.5,97.9841,0.9944,2.3157,0.4919,0.1895,5.24718888414151,freeman_3
9087.0,100.642,0.9779,2.3148,0.4429,0.1901,5.394179991535108,freeman_3
9087.5,97.7732,0.9834,2.3171,0.4718,0.1886,5.034178308342016,freeman_3
9088.0,100.296,1.0086,2.3276,0.432,0.1816,3.647063640284687,freeman_3
9088.5,102.011,1.0052,2.3443,0.4704,0.1705,2.187594019119273,freeman_3
9089.0,101.178,0.9451,2.3534,0.4613,0.1644,1.6518841226751595,freeman_3
9089.5,99.3828,0.8843,2.3433,0.5517,0.1711,2.2488757595898283,freeman_3
9090.0,97.7447,0.843,2.3238,0.5157,0.1841,4.092023080878095,freeman_3
9090.5,96.1716,0.823,2.3105,0.4732,0.193,6.164804717676256,freeman_3
9091.0,96.8591,0.8192,2.3072,0.4404,0.1952,6.822046715726798,freeman_3
9091.5,94.9334,0.8129,2.3055,0.4122,0.1963,7.176494750845055,freeman_3
9092.0,92.6719,0.8033,2.3028,0.4188,0.1981,7.79665970422162,freeman_3
9092.5,95.0638,0.7935,2.3015,0.4674,0.199,8.126558820062833,freeman_3
9093.0,94.0423,0.823,2.3004,0.4728,0.1997,8.392767810937695,freeman_3
9093.5,93.4242,0.8881,2.2988,0.5371,0.2008,8.828824640178247,freeman_3
9094.0,92.8548,0.9619,2.2981,0.5101,0.2013,9.03445247073844,freeman_3
9094.5,95.2072,1.0321,2.2957,0.4963,0.2029,9.725198323687772,freeman_3
9095.0,93.3755,1.0785,2.2887,0.4513,0.2075,12.019565686491358,freeman_3
9095.5,92.9309,1.0771,2.2818,0.4806,0.2121,14.855219861171712,freeman_3
9096.0,94.8319,1.065,2.2827,0.5283,0.2115,14.45041593890813,freeman_3
9096.5,95.025,1.0811,2.2924,0.5158,0.2051,10.762020911006925,freeman_3
9097.0,94.8994,1.1127,2.304,0.4609,0.1973,7.514676073865993,freeman_3
9097.5,95.6794,1.1475,2.3128,0.5831,0.1915,5.753372381639467,freeman_3
9098.0,98.3456,1.1801,2.3232,0.5513,0.1845,4.168091381929227,freeman_3
9098.5,102.672,1.1897,2.3384,0.5535,0.1744,2.617932898624326,freeman_3
9099.0,100.378,1.1785,2.353,0.4613,0.1647,1.6748616824098868,freeman_3
9099.5,100.218,1.2039,2.3589,0.4853,0.1607,1.3931163014698733,freeman_3
9100.0,97.3518,1.2204,2.3548,0.4463,0.1635,1.5848255898313133,freeman_3
