Depth,Log_ILD,NPHI,RHOB,vshale,Facies,velocity,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability,nn_pore pressure
9789.5,1.9412,0.0803,2.1669,63.1077,0,7716.3558,6081401.241865479,6086859.905383139,6072982.655808948,6083734.152778851,5306340.027608539
9293.0,1.0079,0.1473,2.3791,117.6664,2,6051.4577,4552514.103983573,4552550.973076787,4552514.103983573,4566836.463210822,4471632.748518971
10560.0,1.7664,0.1368,2.3948,106.6413,2,6811.2132,5163260.059739352,5162927.547688271,5167169.286023601,5163893.38459436,5047193.948214727
8066.5,0.9125,0.2529,2.2206,106.5358,2,5148.6908,3559489.908820656,3559998.0296469163,3560223.739210166,3563446.637653626,3835202.2055085124
8338.5,6.8745,0.1677,2.0655,73.9779,0,5257.0962,3895352.5689998916,3887864.267527268,3908042.048281301,3895433.1758282427,3929179.0664758207
11138.0,0.7098,0.1559,2.3662,121.3466,2,6122.0677,4576545.477191516,4577100.546288117,4580326.193817235,4575046.928629726,4844227.370298077
9836.5,1.5568,0.1402,2.3897,120.4595,2,6825.1245,5161131.94455409,5158369.832223976,5151322.794766683,5142351.882198769,4922404.780003036
10647.0,1.5142,0.1406,2.3891,110.1705,2,6769.6103,5117670.993740825,5118229.07018343,5120077.242194608,5108440.056378983,5044965.383865514
11067.5,0.9073,0.1345,2.3983,107.8314,2,6148.9311,4668919.759882126,4668149.8132317,4669060.225598136,4680282.1492313165,4841172.17910041
8629.0,0.869,0.1983,2.3026,103.7711,2,5424.6114,3925163.0172436987,3926539.4092293167,3924537.086057488,3932710.4293638985,4063279.840168284
10427.5,0.7191,0.1471,2.3793,120.1852,2,6435.8612,4842409.397060607,4842228.187046935,4843306.462504193,4840681.48247874,4855072.871960684
8519.0,0.688,0.1842,2.3237,108.285,2,5303.692,3880471.4104027865,3878042.4702197704,3854405.6728141145,3885350.8507314743,3989022.0201304946
10800.5,1.2103,0.1112,2.4332,117.6712,2,6784.8294,5236926.507515343,5235697.771104897,5237656.859976437,5232462.120315998,5081363.048088997
9997.5,1.451,0.1336,2.3996,126.9615,2,6954.0315,5283642.0608717045,5283632.2956433445,5282111.131056325,5289418.573778922,5011477.812699981
8815.5,0.9492,0.1931,2.3104,107.4944,2,5542.7577,4027215.2304674545,4027117.3588303733,4028169.537762744,4026535.362706971,4151739.9940974168
8754.5,0.904,0.2037,2.2944,88.7862,2,5522.671,3978897.0314251157,3978788.472410751,3979985.3003936964,3982554.566287411,4128305.589530654
11094.5,0.7614,0.1235,2.4147,98.8299,2,6136.077,4695717.135513085,4698920.369623234,4697310.415567189,4698761.731563196,4838830.8881006325
11001.0,0.7701,0.0792,2.4812,107.4197,2,6186.6167,4879317.839153839,4881723.892237961,4874789.984658148,4885067.629191758,4845895.14437054
9475.5,1.1949,0.1448,2.3828,121.4205,2,6526.3584,4918752.383347788,4919185.038199546,4918752.383347788,4925365.402140168,4720801.48508303
10017.0,1.6889,0.1296,2.4056,115.7164,2,6975.6961,5315249.793371603,5314469.785884066,5311413.541909386,5307990.056020635,5023035.535994213
10197.0,1.5121,0.1487,2.3769,118.6537,2,6737.2762,5063260.996731667,5063053.8307316275,5062679.202341139,5068618.941280433,4948795.069030224
9779.5,1.2971,0.1294,2.4059,113.3832,2,6662.6852,5077467.871460951,5077799.926552336,5079584.856066721,5078670.065039153,4837202.165000423
9720.0,0.9733,0.1381,2.3929,116.0831,2,6169.3603,4672325.424376086,4672891.3467783,4669612.198835353,4674412.023246668,4603422.562189863
8012.0,1.0232,0.2177,2.2735,105.0464,2,5538.7243,3945292.3147557867,3946076.3050113446,3950423.9902990847,3938885.5620692633,4001415.5294697643
10830.0,5.1728,0.1997,2.3005,97.1014,2,6914.7326,4997811.3523955755,5002658.999139091,4987228.794661162,5000089.323052769,5142515.13100757
10901.5,1.5388,0.1204,2.4194,108.0221,2,7048.1262,5405436.506418293,5409222.38371315,5425593.867604563,5406597.714980013,5217551.6240694625
8132.0,0.8348,0.2533,2.22,104.2298,2,5207.1904,3598671.562289434,3601586.4019910954,3598818.2714052857,3595085.7541564824,3873357.395638409
10283.5,1.6013,0.1389,2.3917,132.9091,2,6801.4057,5148029.295076005,5148848.161318609,5147711.963147718,5143668.445940113,4996125.696061483
7714.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3755845.703745044
8784.0,0.8036,0.1993,2.301,92.4459,2,5305.2439,3835733.2450198587,3834708.9876310388,3842690.550765282,3828235.105652463,4035954.3943857513
10919.0,1.3509,0.1111,2.4334,122.8981,2,6777.8447,5231896.723946636,5231507.514241131,5233474.443995884,5230727.83337838,5100921.400009574
10852.0,6.0879,0.262,2.207,88.2274,2,6502.1313,4459197.724241268,4465779.453658463,4448577.801757977,4460852.0495799715,4958471.277277068
10772.5,0.8873,0.128,2.408,111.6287,2,6518.7173,4972695.113430939,4972456.444490054,4974833.425445743,4968142.35413297,4954755.350617955
9361.5,0.896,0.1572,2.3642,112.3345,2,5954.418,4446923.623195644,4447884.706901228,4449088.47515375,4451406.932957272,4439454.056592166
9894.0,1.1715,0.1521,2.3718,120.9309,2,6405.121,4801617.544663478,4802452.081720105,4803530.184259358,4811316.648288815,4742993.353625492
8796.5,0.8618,0.2198,2.2703,92.1693,2,5379.4756,3825228.6843280033,3827165.895087086,3823115.759294055,3817156.8439203226,4071804.8539543725
8380.5,1.6217,0.2681,2.1979,75.6858,0,6200.8906,4229442.396432404,4229601.32407082,4231571.893166708,4231166.515066932,4363844.585630571
10894.5,1.5839,0.1056,2.4416,128.3496,2,6903.425,5349031.5066873785,5349829.686045933,5353317.612987151,5348472.739403705,5154154.494844149
10851.5,6.4879,0.2685,2.1972,82.3108,2,6531.0662,4453040.710966318,4463466.003011328,4448577.801757977,4465601.703036002,4970527.339137862
10270.0,1.2921,0.1615,2.3578,131.6133,2,6728.5061,5008938.964762221,5008870.804462192,5007430.508113812,5002122.632548118,4960405.49506366
8086.5,0.7319,0.2427,2.236,116.445,2,5037.5284,3513604.825037359,3514786.3598184437,3511303.0910496134,3512164.2657956644,3790212.9872605335
10424.0,0.8649,0.1559,2.3661,135.522,2,6438.9145,4813403.96785484,4813522.692576772,4813569.799224994,4806589.256195328,4858359.560699275
9190.5,0.7542,0.1991,2.3014,105.4446,2,5831.1833,4216663.910294835,4217368.302979146,4214443.235730056,4213941.801026347,4351013.805470786
8545.0,0.9315,0.2111,2.2833,110.8616,2,5500.7132,3939436.1870388007,3939039.3092429424,3941696.0848734714,3928760.8672081023,4083410.836774373
10062.5,1.4535,0.1224,2.4164,119.239,2,6882.8628,5271284.277650807,5270724.4061719235,5268406.286444215,5267054.741218256,4989977.960401301
10102.5,1.4323,0.1379,2.3931,119.4696,2,7010.5944,5310194.1184121575,5310038.264893576,5323844.96232088,5310146.925876585,5055183.445995281
10979.0,0.7362,0.1443,2.3835,105.8237,2,6122.0677,4615729.367197591,4615126.284953022,4612985.487905808,4615223.6946104225,4812355.821426763
10485.0,1.0878,0.1366,2.3951,131.6918,2,6592.1114,4997888.192964998,4998590.4412737,5002703.556706047,5002469.289977705,4938312.854022522
8626.0,1.0969,0.1883,2.3176,106.7161,2,5527.1649,4031063.740409615,4030473.7402874827,4031791.6944129854,4035582.464777039,4109641.3319699103
8376.5,1.2861,0.2688,2.1968,82.2039,2,6209.0744,4232354.352607678,4231975.424568011,4231571.893166708,4233181.255454123,4368168.065665479
10253.5,1.1658,0.1417,2.3874,120.7419,2,6510.9023,4918173.033239043,4918769.280130047,4918173.033239043,4921374.44637455,4857090.4904126255
10121.5,0.9034,0.1417,2.3875,128.3795,2,6176.7271,4665745.434587799,4666396.4520483585,4669612.198835353,4663818.265612528,4682787.26937458
9740.0,1.1329,0.1422,2.3867,115.1284,2,6526.9427,4928501.787227507,4930368.428903539,4925494.115707092,4941311.00457145,4768770.747356803
10025.0,1.5023,0.1371,2.3944,120.9219,2,7304.8146,5536240.799089221,5536724.958593968,5536240.799089221,5535682.662088071,5174280.576710944
10099.0,1.4021,0.1268,2.4098,132.7209,2,6887.8845,5258778.610689537,5260006.177054026,5259000.55114795,5262723.635588345,5001204.126351379
9806.0,1.2752,0.1504,2.3744,112.7315,2,6647.7897,4989776.760764535,4990258.4777050065,4989335.73155324,4977744.687318932,4835233.690091516
9971.5,1.2118,0.1921,2.3118,95.5735,2,6932.066,5040620.991246777,5053114.008564223,5044643.424702636,5048454.561963918,4991522.041186356
10895.5,1.4941,0.1105,2.4342,130.6614,2,6916.8362,5341398.253211932,5335367.487323885,5341398.253211932,5337066.55482582,5160781.419283835
9790.0,1.8355,0.2335,2.2498,81.2048,2,7685.5089,5402766.01318566,5540081.663609159,5554752.235847554,5401537.612873942,5296072.4830511
8347.0,5.3454,0.2729,2.1906,76.0514,1,5641.5769,3831284.326175046,3839294.7129130973,3863053.9635645873,3837075.7208006736,4105123.0058474345
9648.0,1.0882,0.1531,2.3704,109.6664,2,6238.106,4672964.734246798,4671735.4704053365,4677041.831396724,4667881.388103976,4620205.420269114
10732.5,3.2009,0.2158,2.2763,104.3615,2,6604.1356,4711545.845666255,4724125.715351485,4711545.845666255,4712596.375240766,4985024.29269147
10598.5,1.4228,0.1226,2.4161,120.6021,2,6697.0446,5128252.871347745,5127983.071623249,5129388.130342087,5137534.142310249,5004910.970057608
9959.5,1.172,0.1726,2.3411,124.2192,2,6103.6618,4505834.43297651,4505956.736543984,4507456.877347441,4500443.955212877,4619197.032256461
9067.0,0.9018,0.1819,2.3272,93.4382,2,5504.7556,4034774.198094762,4035449.0037137507,4034610.2352320724,4027783.9360701717,4178570.148996364
10356.0,0.7317,0.1575,2.3638,125.843,2,5991.2067,4473400.3819681145,4472495.169689777,4473400.3819681145,4467871.688056248,4641623.962152591
9291.5,1.0762,0.1523,2.3715,117.8201,2,6086.5606,4562134.895729602,4561771.55249354,4561475.53514986,4573208.6302447505,4487271.138178369
9777.0,1.348,0.1654,2.3519,103.1335,2,6535.8473,4851285.350136278,4853643.317124922,4854269.038556622,4857552.85013279,4777650.292471639
10936.0,1.0081,0.1455,2.3818,122.8217,2,6605.9433,4976193.262490776,4975897.100814028,4976306.497262385,4975423.3350505605,5026221.697387327
8296.0,1.164,0.1865,2.3202,95.1047,2,5671.7733,4142352.6328982934,4142003.115608549,4143360.1165362266,4136548.367684005,4112336.9798920806
7982.0,0.8282,0.2509,2.2237,110.9975,2,5180.7401,3587914.8282488906,3588202.269938354,3593111.454364616,3587033.9966050633,3834861.2041863655
10699.0,2.3558,0.1648,2.3528,105.7406,2,6366.0758,4727406.839423536,4725163.461330943,4724202.221969811,4732179.537631988,4871287.9394037975
9339.0,0.334,0.1803,2.3295,116.5748,2,5927.7724,4350208.644945441,4351337.24804268,4350853.7985356925,4342290.165676241,4423898.908581783
8115.0,0.5753,0.2373,2.2441,103.1984,2,5060.6454,3546079.4891354553,3547344.2465399164,3543060.740315882,3541950.0363208903,3803720.8274922054
7685.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.933551511,4212764.933551515,4213011.395183619,3750592.7153290045
10831.5,4.1785,0.2179,2.2732,88.5725,2,6816.558,4854707.539259949,4855744.242062458,4850255.022012439,4855364.8967549885,5096865.581042776
9048.0,0.8021,0.1977,2.3035,106.6018,2,5787.2195,4189540.0672455723,4190010.7656847844,4188339.5592171024,4185876.771425213,4305051.148062995
7813.5,0.9332,0.2412,2.2382,108.0486,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591791.321948679,3785947.2923470046
8907.0,1.0124,0.2001,2.2999,98.5726,2,5477.2741,3957585.2402073117,3956517.8338038204,3957219.4470220474,3955640.7688755286,4137501.4287030976
9252.5,0.7148,0.1819,2.3271,116.3798,2,5914.8605,4335365.279659896,4336539.1045863405,4336947.426588718,4338529.6230007,4402114.10808244
8859.0,1.031,0.1923,2.3116,96.272,2,5597.0952,4069261.614118731,4068256.667898818,4068688.8880526535,4064490.7235533297,4182495.3332710303
11051.0,0.9379,0.0974,2.4539,114.7507,2,6480.0188,5049059.684821833,5047497.781396226,5047310.5271868,5042038.9162293365,4989101.390747635
10857.0,3.0286,0.0953,2.4571,120.424,2,7154.4385,5582459.481784283,5578962.619958512,5577714.674234924,5586424.273954469,5259643.662485785
8679.5,0.7806,0.2012,2.2982,106.1743,2,5293.2226,3821238.392709606,3819194.6885575857,3821298.3364527887,3815390.5599036124,4013523.757129526
10833.0,8.1462,0.276,2.186,91.4808,2,6740.4102,4564611.405601132,4564751.615528294,4567453.392573266,4563266.941591214,5063509.0951844705
8918.0,0.9317,0.1993,2.301,106.0166,2,5637.3266,4075831.6350605534,4076259.083738958,4076863.8842955306,4071430.9860937824,4213177.826504906
8957.5,0.6939,0.1889,2.3167,97.6343,2,5622.883,4098946.3226076597,4099099.2998282053,4101065.850674063,4091550.2909831787,4212515.581713461
8305.5,1.1053,0.2097,2.2854,94.2307,2,5553.026,3981428.3912820774,3980721.906301441,3982395.2695076596,3963770.788132012,4060201.759569458
9574.5,1.2046,0.1414,2.3879,115.5762,2,6355.8332,4802081.852342995,4802344.881706751,4804044.643071589,4800375.124821822,4660919.90464558
7983.0,0.8545,0.2429,2.2357,103.3577,2,5186.9232,3617183.2602895387,3613637.9496626146,3604409.6752002207,3604530.781638593,3836582.2647666177
8222.5,0.9127,0.2183,2.2725,99.8098,2,5447.7395,3878566.114976168,3877488.183734146,3878232.615042421,3870696.534658821,3998166.6111327647
8681.5,0.6908,0.1937,2.3094,100.0961,2,5228.7494,3797266.2606716235,3795166.084934698,3805658.4023764264,3793909.566417282,3983705.237933928
8379.5,1.6338,0.2683,2.1976,78.7498,1,6202.9359,4230075.512097424,4230226.565977135,4231571.893166708,4231255.783015472,4365248.178673225
10567.5,1.2996,0.1393,2.3911,126.4822,2,6619.0279,5008539.592894284,5007417.713498299,5009849.437818856,5007049.240585848,4964854.711238873
7981.5,0.822,0.2416,2.2376,120.6824,2,5138.8238,3587645.8126871698,3586407.236510196,3587986.0984126716,3590054.9008361697,3817405.5784508437
10254.5,1.3026,0.144,2.384,120.7081,2,6548.9829,4938680.177832208,4938450.968286992,4938792.076737039,4941118.8471018085,4874512.489414065
10318.5,0.8002,0.1721,2.3419,119.7061,2,6177.9576,4562419.2813240765,4564086.801034125,4564943.696512047,4578902.920118623,4718205.404766017
10001.5,1.3378,0.1557,2.3664,113.3676,2,6064.9736,4534537.490816779,4533690.96897225,4537561.791892886,4533199.531933226,4607652.626768953
7696.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.933551511,4212764.933551515,4213011.395183619,3752620.1845422126
9607.5,1.3974,0.1423,2.3865,124.1038,2,6561.4468,4954196.333647584,4954279.544262558,4953566.150490791,4956712.440710852,4761470.995094697
8300.5,1.104,0.2036,2.2946,98.8912,2,5668.3678,4084194.7342071575,4084369.0366969584,4089578.4124390376,4080731.40471541,4112244.5585778267
9244.0,0.7629,0.1602,2.3597,112.0448,2,6158.5172,4589078.641671535,4588456.599646879,4587036.045090796,4585626.060964555,4510091.975349286
9213.0,0.7859,0.0938,2.4593,104.1445,2,5777.6723,4512753.0101349335,4503128.735774763,4512753.0101349335,4505173.978413511,4330748.875097767
10430.5,0.9124,0.1322,2.4017,127.2324,2,6499.4061,4943164.827181722,4942477.78262788,4944410.356795646,4942604.444571026,4885565.433280826
8299.5,1.0979,0.2068,2.2898,101.6464,2,5591.4743,4018419.9913094267,4019473.967222234,4015939.6947494564,4013955.1415822012,4077720.904084991
8852.0,1.0072,0.2008,2.2988,108.4732,2,5645.2386,4076666.709876045,4075779.37648949,4076863.8842955306,4067131.650479974,4205006.293098712
8438.0,1.7723,0.0397,2.2139,62.3112,0,6085.5705,4922248.881713807,4922088.604594011,4922536.52218701,4922886.857659473,4320031.473980069
11183.0,0.8397,0.1145,2.4282,114.7409,2,6329.1633,4874062.743200409,4872514.488914685,4865810.821678487,4878697.769294113,4945156.166855838
8672.5,0.7178,0.2075,2.2887,99.3685,2,5183.3339,3722995.300913648,3725399.3743046983,3725252.4038512004,3729266.316293941,3961375.9587605773
10076.5,1.405,0.144,2.384,126.3597,2,6739.1576,5082093.580396789,5081535.638139749,5079876.913714588,5073634.877275494,4928703.03161149
8027.5,0.906,0.2457,2.2315,106.9041,2,5157.4896,3587982.5460931393,3587142.2819052706,3585473.8123229244,3586455.72318082,3832056.735322035
8554.5,0.9069,0.1989,2.3016,114.3283,2,5474.5135,3959378.8038789197,3958705.543427105,3957219.4470220474,3960544.1170059782,4073879.70995277
8807.0,0.87,0.1766,2.3351,98.6981,2,5572.399,4101077.503733187,4100056.9042205787,4097330.7689677104,4103509.5871661976,4162125.314241836
9247.5,0.2356,0.1666,2.3501,119.99,2,5920.8235,4390803.109363564,4391231.215455324,4391579.255991262,4393310.624696245,4404448.090870197
9090.0,0.7763,0.1895,2.3158,91.2977,2,5454.1686,3974087.9309880305,3972653.324384257,3971537.346914271,3978474.767702571,4159552.34236299
9391.5,1.1158,0.1469,2.3796,116.1911,2,6273.5937,4721008.035704802,4722081.914003217,4719554.470969548,4729029.85370271,4590069.924360212
9099.0,0.8876,0.2132,2.2802,99.0489,2,5543.3878,3963208.19867929,3963817.7529839594,3962675.3810624937,3951049.265587288,4202872.509436727
7905.0,0.0812,0.1887,2.3169,100.6531,2,5414.4722,3947638.286124898,3946371.1550128525,3950169.929073587,3948916.8264432005,3924663.100812366
8943.0,0.831,0.2061,2.2908,98.289,2,5426.7805,3902263.990873671,3903520.5678901044,3905863.4518248904,3910911.4630056024,4121224.5768424566
9608.0,1.4089,0.1473,2.3791,124.3109,2,6579.7328,4949935.695688128,4950159.664764685,4951987.096211249,4946149.378158753,4769872.235321461
10286.0,1.4069,0.1252,2.4122,118.3386,2,6746.2687,5156488.330612223,5156775.85424073,5158167.3078873195,5166851.5827491265,4969209.974208026
9733.5,1.0836,0.1459,2.3811,115.431,2,6400.2105,4819809.660980223,4819347.720812532,4820076.359363642,4810559.965878835,4710271.49926585
8470.0,1.5511,0.1663,2.3505,94.9321,2,6023.2305,4467758.324463319,4466212.759920481,4467831.951322177,4466810.623883482,4303450.887167837
9881.0,0.9344,0.1553,2.3671,110.4312,2,6187.8132,4627751.926626703,4627391.0223579705,4626322.126460003,4632909.34052599,4640506.069208762
9804.0,1.2792,0.0868,2.4698,107.9262,2,6541.4885,5133326.890266533,5136569.334478219,5158022.886960596,5134975.647722877,4785977.212910478
7720.5,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3757043.753734666
8247.5,0.8833,0.1866,2.3201,112.7144,2,5457.0477,3985217.800077592,3984511.986777544,3984246.4963564603,3984632.2379920096,4009124.0463997093
11074.5,0.7641,0.1172,2.4242,118.8438,2,6329.7185,4865339.581703603,4868371.977511815,4865810.821678487,4866023.2550564,4926081.245407819
10835.5,4.8517,0.2147,2.278,107.2491,2,6817.8396,4868394.117695413,4864426.743348071,4850255.022012439,4862675.510713946,5101333.919216222
9210.5,0.7193,0.1869,2.3196,105.893,2,5521.968,4031683.9740582923,4030550.4270643257,4024267.565161703,4025629.2024735343,4214852.678181541
10133.5,0.9886,0.1666,2.3501,105.4208,2,6237.3852,4625560.983018376,4627122.240607378,4623592.24716377,4620534.605867009,4708651.034732197
8585.5,0.9765,0.201,2.2985,112.6189,2,5416.6331,3910955.4599969126,3909616.5753942933,3910955.4599969126,3903673.697329985,4053125.4810877694
9464.0,1.2406,0.1343,2.3986,121.8179,2,6393.0526,4854978.483464202,4853712.603304652,4854978.483464202,4844629.858243114,4658432.1107192
11184.0,0.9148,0.1141,2.4289,119.4563,2,6476.9264,4989239.828237939,4990282.48854924,4990360.236581979,4990369.8325564815,5012990.592485216
9653.0,1.3378,0.1428,2.3858,111.9392,2,6420.4514,4845978.747636713,4846914.365287908,4847321.5879811235,4840057.410424982,4704038.04727089
9536.5,1.6517,0.1971,2.3044,112.2325,2,6598.5213,4779144.239844526,4782688.351068901,4776476.298816823,4784123.780141728,4763211.08639709
8922.0,0.7543,0.2187,2.272,99.337,2,5525.6186,3932716.1398011893,3930995.145089163,3931505.688249677,3928624.6318555055,4162243.3019513385
10180.5,1.4197,0.1319,2.4021,111.7272,2,6634.3921,5046910.195858616,5045974.908709849,5046910.195858616,5049670.601511958,4898046.380291908
8400.5,1.8774,0.0487,2.2035,69.136,0,6160.2877,4954764.842707666,4954900.378795284,4955057.424326122,4954899.203555168,4348067.495171038
10720.5,1.1051,0.1226,2.4161,109.3659,2,6654.5089,5095681.214539907,5095181.040347447,5095401.831201564,5097743.181605825,5006262.184602323
9714.0,0.9464,0.1424,2.3864,108.9104,2,6224.5151,4699456.179848829,4701301.806761572,4700238.846680488,4700464.021367394,4626084.114352017
9384.0,1.1272,0.1403,2.3896,121.7406,2,6142.6707,4644727.126366632,4645577.386352989,4646229.294154279,4644855.1637449525,4530365.229948099
10400.0,0.86,0.1457,2.3814,135.3142,2,6267.2603,4720377.768918105,4720297.513178902,4716913.066774699,4712267.29106487,4776228.866295624
9209.5,0.7281,0.1922,2.3117,110.7585,2,5512.1579,4007825.3588528004,4008203.332974832,4007683.8150612377,4012429.55000239,4211034.66346139
9411.5,1.1966,0.1319,2.4021,117.0111,2,6395.4985,4865179.216690099,4863632.645108583,4866802.170138389,4864382.225825354,4649063.144333049
9006.0,1.0908,0.1983,2.3026,98.2578,2,5670.8817,4103360.3095985153,4103407.0505906255,4103316.7304564603,4099213.4637911557,4243311.322240689
8307.5,1.0364,0.206,2.291,97.863,2,5466.1089,3930861.169496431,3930350.663837488,3931800.8406921774,3929293.2817867873,4021835.9529155446
10228.5,1.2952,0.1271,2.4094,122.8347,2,6370.3715,4862633.314780497,4860741.515818956,4860718.231162222,4857330.655526745,4789252.093128343
9837.5,1.5147,0.1499,2.3752,124.9921,2,6608.5549,4962150.65259527,4963421.89611093,4960300.98054998,4959509.179699546,4825336.369174649
10578.5,1.5254,0.1159,2.4261,116.0307,2,6822.9775,5249235.370380146,5249106.340506568,5252987.712076746,5244426.107424101,5057462.742559695
8733.0,1950.0,0.2017,2.026,55.6902,0,5593.7788,4036597.733774795,4033377.984100596,4036597.733774795,4037635.395917984,4322822.949588322
10196.5,1.3327,0.1577,2.3635,117.1024,2,6614.9969,4938425.327798181,4939568.990502582,4935563.47632574,4940486.044094938,4893097.609174571
9351.0,0.5586,0.1929,2.3107,108.817,2,5846.2493,4248394.204368878,4247183.421718637,4245569.133951228,4244627.109247118,4387955.553749675
8995.5,1.0058,0.1852,2.3222,103.4781,2,5894.7965,4309601.597869004,4307594.973806219,4315692.052967895,4321895.297383681,4343555.935303665
11017.0,0.8422,0.1329,2.4007,131.961,2,6331.7476,4813243.081887346,4815606.033612137,4812212.572704817,4828776.989882894,4918577.176352416
11257.0,0.9809,0.1345,2.3982,139.7202,2,6391.7408,4853286.624732097,4852837.6103329025,4853094.107792417,4846909.998904247,4991256.121390339
10499.0,1.1302,0.1329,2.4006,111.1904,2,6612.5781,5026723.694132373,5027705.266583322,5028269.541542839,5027297.009295336,4946765.418027492
10152.0,1.341,0.125,2.4125,117.547,2,6731.6384,5146032.420351345,5144614.7374479,5150780.334175958,5143023.262352849,4937754.675052729
8061.0,0.8339,0.2238,2.2643,120.6757,2,5398.1902,3825830.27132583,3825482.346097014,3826951.478181035,3823527.3604404493,3949424.51967737
8981.0,0.2466,0.2035,2.2948,95.1874,2,5535.1951,3988560.9487172463,3988614.1139955465,3987884.769345699,3999165.507689243,4176721.6634487594
9702.0,1.0345,0.1405,2.3892,111.4857,2,5146.008,3890546.2306025214,3899128.7528315554,3890546.2306025214,3887379.058992862,4136281.187740461
8734.5,1950.0,0.1827,2.0481,53.0239,0,5781.6736,4235118.205436263,4228814.948263056,4230326.832074625,4228191.023898904,4407682.079515162
10706.5,3.905,0.1615,2.3577,107.6813,2,6886.3551,5126447.367671856,5126317.927455395,5124779.104224334,5133303.600328988,5108555.610823135
9291.0,0.9994,0.1578,2.3633,122.897,2,6090.9961,4546894.234166413,4548230.586053849,4548744.634974174,4545741.20536034,4490018.8476354685
9375.0,1.135,0.1437,2.3844,126.8912,2,6172.8664,4656061.580863003,4656400.595246389,4664530.360363625,4653380.7389368685,4543222.680126035
8403.5,1.6752,0.048,2.2043,70.4892,0,6154.2399,4952077.4364901595,4951379.792122258,4951581.049561142,4950215.853388823,4346089.964780052
10641.5,1.2787,0.1203,2.4196,116.542,2,6727.6739,5160032.894812946,5159325.595213418,5158167.3078873195,5149759.962311254,5026011.903607993
7998.5,1.0131,0.2315,2.2527,112.5444,2,5354.9426,3770786.467178557,3768732.2785320347,3770298.224584141,3775569.694105554,3917004.1451318515
10426.0,0.7615,0.1484,2.3774,129.5993,2,6420.8303,4826503.9873538865,4827098.14263963,4826145.623223834,4836056.600683524,4849556.6688458705
8230.5,0.8721,0.2147,2.2779,102.402,2,5323.577,3801390.5494750678,3801279.803353377,3801124.0388334356,3786480.904690689,3943883.4477590187
11122.0,0.7569,0.1105,2.4342,116.9764,2,5632.7999,4349825.095505813,4351456.395315308,4352724.028661912,4362442.277715139,4619171.1200013105
10409.0,0.8229,0.1475,2.3788,125.8809,2,6462.666,4861154.795051455,4860471.793655484,4861154.795051455,4866841.862406572,4864744.086476707
8933.5,1.2424,0.1783,2.3325,91.1929,2,6070.5709,4461879.220509623,4462660.377600486,4462570.996743822,4464067.264252577,4409654.883660986
7808.0,0.9332,0.2412,2.2382,93.0133,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591646.748495795,3782444.988473499
9664.0,7.9659,0.1036,2.1398,40.8614,0,6894.661,5349552.369418906,5348966.407820598,5344286.553259452,5345811.948050538,4909108.387905859
8920.0,0.8971,0.2077,2.2885,99.3475,2,5572.399,4001798.8451148933,4003352.1873972854,4002841.910120646,4008804.1670440086,4183058.6635020557
8583.5,1.1807,0.1827,2.3259,109.6871,2,5738.9022,4203787.814724192,4202867.391495056,4203967.396284217,4200410.370168241,4198119.133110472
10071.0,1.3999,0.0549,2.5177,115.6208,2,7597.074,6086511.572671463,6049761.221427238,6072982.655808948,6080468.343525748,5314131.319143959
10475.0,1.1162,0.1337,2.3994,127.0333,2,6449.2387,4899752.021790784,4898381.486885459,4899573.115238671,4900118.436645568,4871051.513545202
8953.5,0.9101,0.1924,2.3114,98.8704,2,5547.3539,4032780.3343114974,4033178.8819012116,4037595.629606493,4034150.0603215666,4177824.5389781343
8232.0,0.872,0.2025,2.2962,107.5956,2,5298.9028,3821358.280195971,3821442.2171529005,3821298.3364527887,3817283.433588717,3933856.0556542925
7790.5,0.9332,0.2412,2.2382,83.7835,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591646.748495795,3777691.797949203
8676.0,0.74,0.2142,2.2787,100.9363,2,5222.9677,3731075.1970642274,3731444.78656538,3731565.9403220783,3725914.8971212395,3980215.958381196
9505.0,1.4585,0.1591,2.3614,117.116,2,6529.4921,4869510.806174484,4869785.3053660095,4864953.198075398,4874587.19687824,4726965.721558076
9892.0,2.0175,0.134,2.399,101.1015,2,6716.2357,5101504.688266191,5101093.446894587,5100295.152673098,5094880.891242019,4880199.483823183
8116.5,0.816,0.2335,2.2498,110.3123,2,5063.831,3559776.5248169405,3555721.1057982724,3562172.584204675,3557204.950559277,3806638.0092649525
9204.5,0.6928,0.1929,2.3106,98.3491,2,5465.8343,3971951.4836094845,3972658.857136043,3970953.197325668,3972547.6075725523,4187094.4456867888
11098.0,0.8307,0.0919,2.4622,109.4136,2,6027.9339,4714235.700063647,4732261.434776786,4753112.976108608,4712815.091414465,4792303.290182513
