DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8216.0,2.1302,147.9265,71.1573,0.2739,4.3991,0.1119,0.14726182782598168
8216.5,2.0946,150.4004,69.1656,0.2695,4.5994,0.1426,0.6053764293535242
8217.0,2.0653,150.4019,70.817,0.2695,4.5954,0.1678,1.9318456117528173
8217.5,2.0224,150.4019,65.9553,0.22,5.636,0.2048,10.614375895931278
8218.0,1.9558,150.4019,59.6423,0.1767,8.1014,0.2622,149.20161787434049
8218.5,1.888,148.1185,53.4582,0.1657,7.0728,0.3207,2206.227450020142
8219.0,1.8631,147.334,57.5395,0.2133,4.1518,0.3422,5937.518657121382
8219.5,1.8866,145.8854,64.8053,0.2623,2.5545,0.3219,2331.566225601467
8220.0,1.9451,141.7936,72.9526,0.3376,2.2582,0.2715,228.9570069281814
8338.5,2.0655,134.5052,73.9779,0.3714,6.8745,0.1677,1.9229705202813119
8339.0,2.0342,135.5208,66.2183,0.3858,8.9465,0.1947,6.66677414434754
8339.5,2.0065,134.7461,65.9105,0.3597,12.0832,0.2185,19.946449429243508
8340.0,1.9938,134.2643,65.8134,0.3223,18.4451,0.2295,33.101099924144414
8340.5,1.992,132.1289,66.5144,0.3156,29.0878,0.231,35.46820950158796
8341.0,1.9956,132.6628,71.3446,0.3227,32.86,0.2279,30.75004786950682
8341.5,2.0112,133.5775,74.1832,0.3435,21.0526,0.2145,16.591055935043535
8346.5,2.2067,119.8991,74.7115,0.3674,3.2448,0.0459,0.007050651297956269
8358.0,2.1917,113.1875,74.8255,0.3519,2.648,0.0589,0.0128292671231079
8364.0,2.1933,113.413,73.2004,0.3679,6.8541,0.0575,0.012028315122166282
8372.0,2.1955,113.7137,74.4152,0.4076,1.9313,0.0556,0.011020690355211546
8372.5,2.1957,113.7325,73.8794,0.3979,1.5677,0.0554,0.01091966265322813
8374.0,2.1961,113.7888,74.2679,0.381,1.39,0.0551,0.010769854938637297
8374.5,2.1962,113.8076,68.7433,0.4042,1.7034,0.055,0.01072037715059164
8375.0,2.1964,113.8264,66.2868,0.4268,2.0775,0.0548,0.010622102447917715
8375.5,2.1965,113.8452,67.918,0.4636,1.7917,0.0547,0.010573303449554991
8384.0,2.1989,114.1646,72.3059,0.3867,4.1918,0.0527,0.009643060912624353
8384.5,2.199,114.1834,71.9452,0.4111,5.5187,0.0526,0.009598759728749122
8385.0,2.1992,114.2022,67.6991,0.3972,5.6554,0.0524,0.00951076699816416
8385.5,2.1993,114.221,68.9778,0.4318,6.0789,0.0523,0.009467073585730278
8386.0,2.1994,114.2398,65.0197,0.414,5.7182,0.0522,0.009423580905192233
8386.5,2.1996,114.2586,67.9881,0.4304,5.0027,0.0521,0.009380288034367619
8387.0,2.1997,114.2774,64.9855,0.4246,4.4794,0.052,0.009337194055310707
8387.5,2.1999,114.2962,65.3575,0.4336,4.4097,0.0518,0.009251599121783223
8388.0,2.2,114.3149,65.2897,0.437,4.2563,0.0517,0.00920909635242941
8388.5,2.2001,114.3337,66.7009,0.4434,6.2892,0.0516,0.0091667888450383
8389.0,2.2003,114.3525,64.7559,0.4359,10.3215,0.0515,0.009124675702556973
8389.5,2.2004,114.3713,63.3358,0.4332,12.1398,0.0514,0.009082756032053635
