Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,Facies,velocity,Facies_code,vshale,effective porosity
7910.5,113.1138,0.5065,138.558,2.2298,0.478,0.2711,224.7785067623048,3.0,7217.194243565872,2,0.6019,-75.26735
7911.0,106.4179,0.6266,136.7318,2.2313,0.4618,0.2701,214.66284880761185,3.0,7313.587621899222,2,0.5475,-68.44115
7911.5,112.7047,0.7472,136.1849,2.2369,0.4381,0.2665,181.87142648778467,3.0,7342.957993140209,2,0.5986,-74.85780000000001
7912.0,114.1153,0.8662,135.5534,2.2427,0.4218,0.2628,153.38124843853618,3.0,7377.166489368765,2,0.61,-76.2922
7912.5,114.4741,0.9055,135.3646,2.2444,0.4407,0.2617,145.80572807371968,3.0,7387.45580454565,2,0.6129,-76.65724999999999
7913.0,112.8676,0.8983,135.3418,2.2443,0.4468,0.2617,145.80572807371968,3.0,7388.700312837571,2,0.5999,-75.02574999999999
7913.5,117.151,0.8783,135.5566,2.2476,0.4612,0.2596,132.36678182293835,3.0,7376.992341206551,2,0.6347,-79.39525
7914.0,119.2841,0.8888,135.0781,2.2431,0.4589,0.2625,151.27699897411966,3.0,7403.124562752955,2,0.652,-81.5635
7914.5,114.369,0.8786,134.7917,2.222,0.476,0.2761,282.9725104374216,3.0,7418.854425012816,2,0.6121,-76.54245
7915.0,108.3047,0.8975,135.7162,2.2012,0.4909,0.2895,524.4644027343749,3.0,7368.317120579563,2,0.5628,-70.3419
7915.5,113.4032,0.8961,135.918,2.2041,0.5204,0.2877,482.7472502346554,3.0,7357.377242160715,2,0.6042,-75.5394
7916.0,113.585,0.8511,135.5794,2.2333,0.4654,0.2688,202.1899791499432,3.0,7375.751773499514,2,0.6057,-75.74655
7916.5,118.989,0.8276,137.5163,2.2599,0.4582,0.2517,92.0016579976644,3.0,7271.865226158644,2,0.6496,-81.2731
7917.0,113.5354,0.7912,135.3646,2.2627,0.4735,0.2499,84.68362616003107,3.0,7387.45580454565,2,0.6053,-75.71525
7917.5,116.4315,0.7619,136.0938,2.2434,0.5111,0.2623,149.89022853808447,3.0,7347.873305029326,2,0.6288,-78.6521
7918.0,114.7532,0.779,136.4583,2.219,0.4908,0.2781,310.2701774724111,3.0,7328.246064915069,2,0.6152,-76.9295
7918.5,112.5058,0.7874,135.6413,2.2144,0.4435,0.281,354.5960751843248,3.0,7372.385844134493,2,0.5969,-74.62995
7919.0,112.3451,0.8002,135.1986,2.2228,0.4264,0.2756,276.53194045070853,3.0,7396.526295390633,2,0.5956,-74.4722
7919.5,110.983,0.7916,135.8561,2.2312,0.4349,0.2702,215.6535828821115,3.0,7360.729477734161,2,0.5846,-73.0971
7920.0,117.4958,0.7003,135.9928,2.2302,0.474,0.2708,221.6947526705748,3.0,7353.330470436671,2,0.6375,-79.73545
7920.5,114.6483,0.6654,135.2311,2.2245,0.4945,0.2745,262.8739909442801,3.0,7394.748693163037,2,0.6144,-76.83269999999999
7921.0,113.6525,0.743,136.4388,2.2267,0.5094,0.2731,246.46234037827887,3.0,7329.293426796484,2,0.6063,-75.81755
7921.5,108.4839,0.8167,135.4297,2.2247,0.4894,0.2744,261.6663216041847,3.0,7383.9047121864705,2,0.5643,-70.54525000000001
7922.0,107.6735,0.8197,134.3327,2.209,0.4663,0.2845,416.60698812893145,3.0,7444.203831233945,2,0.5577,-69.70685
7922.5,107.3247,0.8276,132.7734,2.1962,0.4579,0.2928,610.5328888093406,3.0,7531.629076305946,2,0.5548,-69.3346
7923.0,109.9821,0.8602,132.5,2.2041,0.428,0.2877,482.7472502346554,3.0,7547.169811320755,2,0.5764,-72.0505
7923.5,111.2797,0.8658,134.9088,2.2322,0.4441,0.2695,208.813298011752,3.0,7412.414905476884,2,0.587,-73.399
7924.0,111.726,0.8557,132.819,2.257,0.451,0.2535,99.9520858769534,3.0,7529.0432844698435,2,0.5906,-73.8668
7924.5,106.2498,0.8444,134.2122,2.2615,0.4638,0.2506,87.45768381011905,3.0,7450.887475207172,2,0.5461,-68.28495
7925.0,107.6183,0.8799,133.9681,2.258,0.4806,0.2529,97.22839704706468,3.0,7464.463555129915,2,0.5572,-69.6757
7925.5,107.9331,0.8901,133.9779,2.2551,0.4773,0.2548,106.11801627764258,3.0,7463.917556552237,2,0.5598,-70.00009999999999
7926.0,114.0996,0.9015,134.6224,2.2545,0.5003,0.2552,108.09068775324508,3.0,7428.184314051748,2,0.6099,-76.28725
7926.5,113.3196,0.8862,135.1628,2.2537,0.4849,0.2557,110.60817502163106,3.0,7398.485382072582,2,0.6036,-75.4961
7927.0,116.0675,0.8887,134.5605,2.2448,0.4933,0.2614,143.80540777165268,3.0,7431.601398627384,2,0.6259,-78.28905
7927.5,112.6998,1.0418,135.4427,2.229,0.4648,0.2716,230.01371287249927,3.0,7383.195993582526,2,0.5985,-74.84015
7928.0,117.2628,1.0329,136.6308,2.2142,0.486,0.2812,357.8767650504743,3.0,7318.993960366184,2,0.6356,-79.48660000000001
7928.5,110.9305,0.958,137.1256,2.2083,0.4973,0.285,426.3099774459156,3.0,7292.584316859872,2,0.5841,-73.01955
7929.0,110.8569,0.8996,138.0566,2.212,0.518,0.2826,381.7073770810365,3.0,7243.405965379417,2,0.5835,-72.94665
7929.5,107.1725,0.8743,136.9564,2.2202,0.4933,0.2773,299.04856278690846,3.0,7301.593791892894,2,0.5536,-69.1995
7930.0,110.022,0.8742,137.3893,2.2338,0.4628,0.2685,199.4161188530168,3.0,7278.587197110693,2,0.5768,-72.1199
7930.5,113.1056,0.8765,135.4134,2.2461,0.4622,0.2606,138.60436367243835,3.0,7384.793528557735,2,0.6018,-75.26530000000001
7931.0,110.3835,0.8875,136.9173,2.2583,0.4743,0.2527,96.33709521345924,3.0,7303.678936116911,2,0.5797,-72.49964999999999
7931.5,106.6805,0.8896,136.4648,2.2622,0.4859,0.2502,85.86156779161084,3.0,7327.897010804251,2,0.5496,-68.7246
7932.0,105.1117,0.8966,137.4968,2.2599,0.4684,0.2517,92.0016579976644,3.0,7272.896532864765,2,0.5369,-67.12925
7932.5,101.4654,0.8957,137.0866,2.2486,0.4472,0.259,128.75979431551124,3.0,7294.658996575887,2,0.5072,-63.3946
7933.0,101.914,0.8873,136.8848,2.2316,0.45,0.2699,212.69501434196107,3.0,7305.413018830432,2,0.5109,-63.84805000000001
7933.5,100.9221,0.8826,135.192,2.22,0.4488,0.2774,300.4287624941651,3.0,7396.887389786378,2,0.5028,-62.824000000000005
7934.0,98.7418,0.8928,136.263,2.2116,0.4743,0.2828,385.2388981876168,3.0,7338.749330339123,2,0.4851,-60.597249999999995
7934.5,101.0318,0.891,136.123,2.2107,0.4573,0.2834,396.030713292049,3.0,7346.297098947276,2,0.5037,-62.93095
7935.0,100.8362,0.9012,135.8952,2.2159,0.4483,0.2801,340.20118378265767,3.0,7358.611636025408,2,0.5021,-62.733450000000005
7935.5,101.7943,0.9044,136.2826,2.2218,0.4215,0.2763,285.5905457524153,3.0,7337.69388021655,2,0.5099,-63.716150000000006
7936.0,98.3437,0.9034,136.2728,2.2274,0.4243,0.2726,240.85275678359807,3.0,7338.221567326716,2,0.4819,-60.205850000000005
7936.5,101.1222,0.9194,135.6445,2.2273,0.4899,0.2727,241.9643652170469,3.0,7372.211921603899,2,0.5045,-63.042049999999996
7937.0,102.9009,0.9136,135.9994,2.2229,0.5078,0.2755,275.26152512799257,3.0,7352.9736160600705,2,0.5189,-64.84645
7937.5,108.4069,0.8766,137.3633,2.2148,0.5353,0.2808,351.3454597098344,3.0,7279.964881449411,2,0.5636,-70.451
7938.0,107.0849,0.8515,138.0404,2.2104,0.4937,0.2836,399.69475257140607,3.0,7244.256029394293,2,0.5529,-69.10534999999999
7938.5,101.0646,0.8359,138.763,2.2109,0.5033,0.2833,394.2113086850719,3.0,7206.532000605348,2,0.504,-62.968700000000005
7939.0,99.5778,0.8251,138.9063,2.2215,0.4933,0.2765,288.2328028863417,3.0,7199.097521134751,2,0.4919,-61.45695
7939.5,100.0419,0.8089,140.026,2.2347,0.4888,0.2679,193.9820406078832,3.0,7141.530858554839,2,0.4957,-61.94245
7940.0,107.3679,0.8055,139.1439,2.2435,0.4738,0.2623,149.89022853808447,3.0,7186.804452081622,2,0.5552,-69.4153
7940.5,101.288,0.8116,139.4401,2.2366,0.4562,0.2667,183.55408398902807,3.0,7171.538173021964,2,0.5058,-63.211200000000005
7941.0,103.0242,0.8142,139.6842,2.2252,0.4627,0.2741,258.07650066650933,3.0,7159.005814544523,2,0.5199,-64.97335
7941.5,102.0943,0.8095,138.6947,2.2238,0.4591,0.275,268.99646031835584,3.0,7210.080846636532,2,0.5124,-64.03119999999998
7942.0,110.0314,0.8131,138.1868,2.2316,0.4563,0.2699,212.69501434196107,3.0,7236.581207466994,2,0.5768,-72.1185
7942.5,109.7306,0.8067,137.9427,2.2399,0.4676,0.2646,166.63586341272332,3.0,7249.386883104361,2,0.5744,-71.8226
7943.0,111.0437,0.7955,138.3073,2.2456,0.4877,0.2609,140.53233791836783,3.0,7230.276348392312,2,0.5851,-73.16914999999999
7943.5,109.7148,0.7822,138.558,2.2487,0.4763,0.2589,128.16825897466936,3.0,7217.194243565872,2,0.5743,-71.81575000000001
7944.0,110.8967,0.7711,138.6653,2.25,0.4416,0.2581,123.53276732399873,3.0,7211.609537497846,2,0.5839,-73.02135
7944.5,111.6203,0.7619,138.763,2.2513,0.4407,0.2572,118.51793243263108,3.0,7206.532000605348,2,0.5898,-73.7627
7945.0,110.7529,0.7583,138.5189,2.251,0.4876,0.2574,119.61444930661683,3.0,7219.231455057758,2,0.5827,-72.87145
7945.5,109.3788,0.7534,138.584,2.2472,0.5218,0.2599,134.20799186574962,3.0,7215.840212434336,2,0.5715,-71.46335
7946.0,106.3526,0.7511,138.3984,2.2364,0.5357,0.2668,184.401241690194,3.0,7225.51705800067,2,0.547,-68.3817
7946.5,108.1773,0.763,138.4571,2.229,0.5034,0.2716,230.01371287249927,3.0,7222.453741989396,2,0.5618,-70.23429999999999
7947.0,107.1457,0.7893,138.099,2.2331,0.4935,0.269,204.06062200826972,3.0,7241.182050557933,2,0.5534,-69.1827
7947.5,112.2567,0.8127,137.4674,2.2472,0.4765,0.2599,134.20799186574962,3.0,7274.45197916015,2,0.5949,-74.40005
7948.0,111.3988,0.8238,137.7832,2.2621,0.471,0.2503,86.25784493678835,3.0,7257.778887411528,2,0.588,-73.5437
7948.5,112.9484,0.8397,137.2038,2.2696,0.4696,0.2454,68.83493821525478,3.0,7288.427871531255,2,0.6005,-75.11735
7949.0,109.0793,0.8566,137.6204,2.2682,0.4489,0.2463,71.74754260196406,3.0,7266.364579669875,2,0.5691,-71.17575000000001
7949.5,106.7254,0.8433,139.0886,2.2582,0.4537,0.2528,96.7817200910126,3.0,7189.661841444949,2,0.55,-68.77220000000001
7950.0,101.788,0.8089,139.6061,2.242,0.4492,0.2632,156.23251558713645,3.0,7163.010785345339,2,0.5099,-63.72925000000001
7950.5,104.9742,0.7864,140.6218,2.2307,0.4695,0.2705,218.65330484484568,3.0,7111.272932077387,2,0.5358,-66.97240000000001
7951.0,102.2565,0.7894,140.5404,2.2311,0.4814,0.2703,216.648889494485,3.0,7115.391730776346,2,0.5137,-64.19905
7951.5,104.6148,0.7979,139.8893,2.2421,0.5038,0.2632,156.23251558713645,3.0,7148.509571496891,2,0.5328,-66.60320000000002
7952.0,102.9276,0.814,139.0853,2.2543,0.4871,0.2553,108.58955902085448,3.0,7189.832426575635,2,0.5191,-64.89175
7952.5,102.6373,0.8779,136.8327,2.264,0.445,0.249,81.24587913635231,3.0,7308.194605529235,2,0.5168,-64.60940000000001
7953.0,102.8378,0.942,136.3411,2.2733,0.4373,0.243,61.6330958874014,3.0,7334.54548921785,2,0.5184,-64.8162
7953.5,103.7077,0.9271,136.2305,2.2769,0.4549,0.2407,55.439439259189605,3.0,7340.500108272377,2,0.5255,-65.70955
7954.0,108.8466,0.9155,136.6797,2.2746,0.4997,0.2422,59.40399717234829,3.0,7316.375438342344,2,0.5672,-70.9414
7954.5,110.7241,0.9435,137.0378,2.2719,0.4888,0.2439,64.24096959372713,3.0,7297.256669327733,2,0.5825,-72.85985000000001
7955.0,108.547,0.957,136.8717,2.2762,0.4844,0.2412,56.73065208614542,3.0,7306.112220422483,2,0.5648,-70.64119999999998
7955.5,105.2092,0.9638,136.9596,2.2845,0.4929,0.2358,44.24142962174931,3.0,7301.423193408859,2,0.5377,-67.24555
7956.0,106.4318,0.9287,137.1322,2.2899,0.4762,0.2323,37.656202971709945,3.0,7292.233333965326,2,0.5476,-68.4915
7956.5,104.2142,0.865,136.9238,2.2882,0.4571,0.2334,39.61267845619586,3.0,7303.332218357948,2,0.5296,-66.2314
7957.0,108.2687,0.8104,136.2435,2.2792,0.4503,0.2392,51.739471612594656,3.0,7339.799696866272,2,0.5625,-70.35455
7957.5,110.1937,0.7802,135.7357,2.2667,0.4656,0.2473,75.12853565261405,3.0,7367.258576778253,2,0.5782,-72.31680000000001
7958.0,115.9311,0.7854,135.0391,2.2608,0.4826,0.2511,89.49461788918721,3.0,7405.262623936327,2,0.6248,-78.16130000000001
7958.5,114.0318,0.779,131.9922,2.2642,0.4755,0.2489,80.87262746208235,3.0,7576.205260613885,2,0.6093,-76.21824999999998
7959.0,113.8754,0.7828,129.7591,2.2717,0.4656,0.2441,64.83532106202301,3.0,7706.588593786487,2,0.6081,-76.07244999999999
7959.5,106.5725,0.9019,128.1022,2.2724,0.4183,0.2436,63.35964265684692,3.0,7806.267183545637,2,0.5487,-68.61824999999999
7960.0,104.8538,1.2067,126.7969,2.2637,0.3721,0.2492,81.99755844416893,3.0,7886.628143117064,2,0.5348,-66.8682
7960.5,103.8722,1.4014,126.9076,2.2513,0.3408,0.2572,118.51793243263108,3.0,7879.748730572479,2,0.5268,-65.85620000000002
7961.0,109.4701,1.2989,128.5254,2.2522,0.3819,0.2566,115.28832530761666,3.0,7780.563219410327,2,0.5723,-71.56705
7961.5,109.4701,1.1136,130.306,2.2681,0.4352,0.2464,72.07867924536676,3.0,7674.243703283041,2,0.5723,-71.57725
7962.0,111.431,0.9234,133.1511,2.2805,0.4877,0.2384,49.868197940088265,3.0,7510.264654216149,2,0.5882,-73.5807
7962.5,109.2849,0.8436,135.1172,2.2789,0.4991,0.2394,52.21816038576039,3.0,7400.98225836533,2,0.5708,-71.39599999999999
7963.0,113.2747,0.8103,135.5306,2.2694,0.4991,0.2455,69.15263230710508,3.0,7378.407533058956,2,0.6032,-75.45609999999999
7963.5,107.7962,0.8017,134.681,2.2741,0.4923,0.2425,60.2303014359298,3.0,7424.952294681506,2,0.5587,-69.87434999999999
7964.0,107.1323,0.7921,135.5111,2.2914,0.4784,0.2314,36.127542644335605,3.0,7379.4692833280815,2,0.5533,-69.20775
7964.5,105.7126,0.7867,134.8665,2.3057,0.4475,0.2221,23.54279471363776,3.0,7414.739761171232,2,0.5418,-67.7738
7965.0,107.2035,0.7776,136.4518,2.3053,0.447,0.2224,23.87027287292829,3.0,7328.595152280879,2,0.5539,-69.29205
7965.5,111.5524,0.7672,137.5293,2.2898,0.448,0.2324,37.82999775551897,3.0,7271.177850828878,2,0.5892,-73.7122
7966.0,110.5764,0.7568,137.5684,2.2737,0.4569,0.2428,61.06809951757924,3.0,7269.111220309315,2,0.5813,-72.71035
7966.5,113.6573,0.7429,139.1016,2.2607,0.4693,0.2512,89.90766266111515,3.0,7188.98991816054,2,0.6063,-75.83945
7967.0,113.5248,0.7294,139.1797,2.2534,0.447,0.2559,111.6315115566396,3.0,7184.955852038767,2,0.6052,-75.69669999999999
7967.5,113.5139,0.7298,139.1797,2.2514,0.4758,0.2572,118.51793243263108,3.0,7184.955852038767,2,0.6051,-75.68285
7968.0,117.423,0.7379,139.0462,2.2514,0.4508,0.2572,118.51793243263108,3.0,7191.854218238254,2,0.6369,-79.67375
7968.5,116.8845,0.745,137.5814,2.2524,0.4958,0.2565,114.75867923938186,3.0,7268.424365502895,2,0.6325,-79.12225
7969.0,118.9285,0.7619,134.6973,2.2562,0.4681,0.2541,102.75207423524502,3.0,7424.053785784867,2,0.6491,-81.20795000000001
7969.5,115.2177,0.8146,132.4544,2.2706,0.4884,0.2448,66.9591899436902,3.0,7549.768071124856,2,0.619,-77.4397
7970.0,105.2646,0.895,131.8978,2.2958,0.4492,0.2285,31.611458367308025,3.0,7581.627593485259,2,0.5381,-67.30305000000001
7970.5,103.5066,0.9108,133.5286,2.3132,0.4636,0.2173,18.87418156002986,3.0,7489.032312178813,2,0.5238,-65.51960000000001
7971.0,100.1796,0.8882,136.442,2.3092,0.4672,0.2199,21.274661104758373,3.0,7329.121531493235,2,0.4968,-62.1285
7971.5,112.6435,0.8764,138.0697,2.2898,0.4819,0.2324,37.82999775551897,3.0,7242.718713809039,2,0.5981,-74.82915
7972.0,116.8089,0.8691,137.4805,2.2715,0.4819,0.2442,65.13455570911763,3.0,7273.758823978673,2,0.6319,-79.05924999999999
7972.5,122.6967,0.8599,136.9075,2.2587,0.4915,0.2525,95.45396402734708,3.0,7304.201742052115,2,0.6797,-85.04984999999999
7973.0,122.6818,0.8594,138.0208,2.2465,0.4867,0.2603,136.7028394574989,3.0,7245.284768672547,2,0.6796,-85.0295
7973.5,118.3044,0.8712,137.3372,2.2427,0.4723,0.2628,153.38124843853618,3.0,7281.348389220109,2,0.6441,-80.57175000000001
7974.0,112.2319,0.8921,136.5593,2.2535,0.4426,0.2558,111.11866525559984,3.0,7322.826054322188,2,0.5947,-74.37905
7974.5,110.4637,0.904,133.8151,2.2667,0.4529,0.2473,75.12853565261405,3.0,7472.998189292539,2,0.5804,-72.59290000000001
7975.0,110.2158,0.9235,131.6341,2.2766,0.454,0.2409,55.95235978846521,3.0,7596.815718723341,2,0.5783,-72.33575
7975.5,113.353,0.9747,129.707,2.2819,0.4319,0.2375,47.843789482179474,3.0,7709.684134241021,2,0.6038,-75.5394
7976.0,107.9115,1.0209,129.5345,2.29,0.4056,0.2323,37.656202971709945,3.0,7719.951055510308,2,0.5596,-69.9975
7976.5,107.6903,1.0633,130.8919,2.2879,0.4005,0.2336,39.979171268375744,3.0,7639.892155282337,2,0.5578,-69.7703
7977.0,103.4377,1.0372,133.1315,2.2733,0.4139,0.243,61.6330958874014,3.0,7511.370336847403,2,0.5233,-65.43115
7977.5,101.4756,0.9433,137.5781,2.2546,0.4504,0.2551,107.59410835000938,3.0,7268.598708660753,2,0.5073,-63.411049999999996
7978.0,103.6502,0.883,139.0234,2.2431,0.4568,0.2625,151.27699897411966,3.0,7193.0336907312,2,0.525,-65.625
7978.5,104.9202,0.8531,140.433,2.2398,0.4669,0.2646,166.63586341272332,3.0,7120.833422343751,2,0.5353,-66.91555
7979.0,111.8926,0.8285,140.4915,2.2352,0.4605,0.2676,191.32078566824043,3.0,7117.8683407893,2,0.592,-74.02839999999999
7979.5,111.9051,0.8069,139.6256,2.2315,0.4897,0.27,213.6766662642908,3.0,7162.010404968717,2,0.5921,-74.03855
7980.0,116.7965,0.8024,139.0853,2.2327,0.5285,0.2692,205.9485718801192,3.0,7189.832426575635,2,0.6318,-79.02170000000001
7980.5,119.5188,0.8157,138.6263,2.2411,0.5403,0.2638,160.60910483980217,3.0,7213.638393291894,2,0.6539,-81.80065
7981.0,122.572,0.8254,139.1178,2.2455,0.5211,0.261,141.18093722895284,3.0,7188.152774123801,2,0.6787,-84.91585
7981.5,120.6824,0.822,137.6009,2.2376,0.4759,0.2661,178.55224531948,3.0,7267.394326635946,2,0.6634,-82.9906
7982.0,110.9975,0.8282,136.4876,2.2237,0.4559,0.275,268.99646031835584,3.0,7326.67289922308,2,0.5847,-73.10485
7982.5,108.247,0.8433,138.0371,2.2217,0.4426,0.2763,285.5905457524153,3.0,7244.429215044361,2,0.5623,-70.29235
7983.0,103.3577,0.8545,136.3249,2.2357,0.4422,0.2673,188.6960406953529,3.0,7335.417080812089,2,0.5226,-65.31899999999999
7983.5,107.3074,0.8511,137.9199,2.2519,0.4516,0.2568,116.35496215723568,3.0,7250.585303498624,2,0.5547,-69.35804999999999
7984.0,103.04,0.8488,138.099,2.2549,0.4705,0.2549,106.60778306881542,3.0,7241.182050557933,2,0.52,-65.0051
7984.5,109.7719,0.8512,137.0215,2.2491,0.4506,0.2586,126.40990850452854,3.0,7298.124746846298,2,0.5747,-71.86625
7985.0,108.5811,0.8628,137.194,2.2489,0.4522,0.2588,127.5794412061977,3.0,7288.948496289926,2,0.5651,-70.66125000000001
7985.5,114.3537,0.8778,136.4681,2.2576,0.444,0.2532,98.5808353146121,3.0,7327.719811443114,2,0.612,-76.55279999999999
7986.0,113.8579,0.8845,136.5397,2.2627,0.4665,0.2499,84.68362616003107,3.0,7323.877231310746,2,0.6079,-76.04155
7986.5,117.2091,0.8748,137.3893,2.2506,0.454,0.2577,121.27827554984488,3.0,7278.587197110693,2,0.6352,-79.4599
7987.0,117.7275,0.8763,138.3073,2.2271,0.4477,0.2728,243.0811040601527,3.0,7230.276348392312,2,0.6394,-79.97189999999999
7987.5,120.1492,0.895,137.7246,2.2068,0.4354,0.2859,444.3483797834628,3.0,7260.866976560469,2,0.659,-82.41860000000001
7988.0,122.64,0.8961,136.2468,2.2023,0.4543,0.2888,507.8289920394957,3.0,7339.621921395585,2,0.6793,-84.96335
7988.5,122.8091,0.9263,135.4134,2.2149,0.4687,0.2807,349.73134361585136,3.0,7384.793528557735,2,0.6807,-85.14715
7989.0,123.5587,1.0057,133.3594,2.2375,0.4719,0.2661,178.55224531948,3.0,7498.534036595845,2,0.6867,-85.91475
7989.5,131.0467,1.094,131.3965,2.2604,0.4137,0.2514,90.73947998348171,3.0,7610.552792502083,2,0.7476,-93.5724
7990.0,135.0614,1.1372,129.0495,2.271,0.4053,0.2445,66.04057152708985,3.0,7748.964544612726,2,0.7802,-97.6706
7990.5,138.8337,1.1415,127.2168,2.274,0.4317,0.2426,60.50828252246352,3.0,7860.597028065476,2,0.8108,-101.5128
7991.0,131.0758,1.1558,126.1295,2.2768,0.4731,0.2408,55.69530906549437,3.0,7928.359344958952,2,0.7478,-93.60810000000001
7991.5,130.4557,1.1636,126.722,2.2792,0.4728,0.2392,51.739471612594656,3.0,7891.289594545541,2,0.7428,-92.9822
7992.0,126.0821,1.125,128.1706,2.2752,0.4509,0.2418,58.31986519766614,3.0,7802.101261911857,2,0.7072,-88.51180000000001
7992.5,127.7875,1.0982,129.7526,2.2652,0.4143,0.2483,78.6688528221673,3.0,7706.97465792593,2,0.7211,-90.24974999999999
7993.0,127.4459,1.0867,130.0684,2.2598,0.3984,0.2517,92.0016579976644,3.0,7688.262483431795,2,0.7183,-89.89495000000001
7993.5,125.9878,1.0677,130.1758,2.2639,0.3843,0.2491,81.62085348016718,3.0,7681.919373647021,2,0.7065,-88.41665
7994.0,120.162,1.0658,129.8633,2.2731,0.4106,0.2432,62.20331955102225,3.0,7700.404964297072,2,0.6591,-82.47385
7994.5,117.0612,1.0449,130.2018,2.2799,0.4088,0.2388,50.79521839398324,3.0,7680.385371016377,2,0.634,-79.32820000000001
7995.0,115.6543,1.049,129.7005,2.2829,0.4064,0.2368,46.326239228843136,3.0,7710.070508594801,2,0.6225,-77.88695
7995.5,124.4292,1.0256,129.8242,2.2828,0.4268,0.2369,46.54004885637022,3.0,7702.72414542127,2,0.6938,-86.835
7996.0,123.6414,1.0754,129.5963,2.2822,0.442,0.2373,47.40520097730618,3.0,7716.26967745221,2,0.6874,-86.03139999999999
7996.5,124.269,1.1467,129.7721,2.2817,0.464,0.2376,48.06460306383312,3.0,7705.816581530236,2,0.6925,-86.67115
7997.0,120.0624,1.1094,128.9486,2.2753,0.4645,0.2417,58.05193791865049,3.0,7755.027972385897,2,0.6583,-82.37495
7997.5,114.1292,1.016,129.873,2.2618,0.4758,0.2505,87.05589448545557,3.0,7699.829833760675,2,0.6101,-76.31705
7998.0,114.8231,1.0046,130.752,2.2508,0.5208,0.2575,120.16650622465734,3.0,7648.066568771414,2,0.6158,-77.0254
7998.5,112.5444,1.0131,132.0475,2.2527,0.5098,0.2563,113.70667566496616,3.0,7573.032431511388,2,0.5973,-74.70485000000001
7999.0,114.8423,0.9922,132.8906,2.2655,0.4903,0.2481,77.94768807094675,3.0,7524.986718398442,2,0.6159,-77.04735000000001
7999.5,112.8602,1.0203,133.955,2.2716,0.4373,0.2441,64.83532106202301,3.0,7465.193535142398,2,0.5998,-75.0308
8000.0,111.0238,1.0501,133.7272,2.2703,0.4465,0.245,67.57869013353186,3.0,7477.910253112305,2,0.5849,-73.15995
8000.5,113.9301,1.0184,133.9225,2.2633,0.4791,0.2495,83.138137115148,3.0,7467.00517090108,2,0.6085,-76.11725000000001
8001.0,112.094,0.9901,133.6263,2.2613,0.4666,0.2508,88.26683415630836,3.0,7483.556754920252,2,0.5936,-74.24600000000001
8001.5,113.8291,0.9974,133.3268,2.2593,0.4692,0.2521,93.71191467985992,3.0,7500.367518008383,2,0.6077,-76.01425
8002.0,110.2832,1.01,133.623,2.2492,0.4543,0.2586,126.40990850452854,3.0,7483.741571436056,2,0.5789,-72.39335
8002.5,108.8971,1.0129,133.099,2.2333,0.459,0.2688,202.1899791499432,3.0,7513.204456832885,2,0.5676,-70.965
8003.0,108.2215,1.0243,134.1276,2.2269,0.4681,0.273,245.3300677981976,3.0,7455.587067836896,2,0.5621,-70.27055000000001
8003.5,110.2702,0.9958,135.7552,2.2369,0.4681,0.2665,181.87142648778467,3.0,7366.200337077327,2,0.5788,-72.3729
8004.0,111.4108,0.9485,135.4557,2.2542,0.4703,0.2554,109.0907327304854,3.0,7382.487411013342,2,0.588,-73.5386
8004.5,107.5486,0.9384,135.0163,2.261,0.4357,0.251,89.0834706861492,3.0,7406.513139524635,2,0.5567,-69.61484999999999
8005.0,105.4834,0.9516,134.0755,2.2605,0.4265,0.2513,90.32261375978833,3.0,7458.484212253544,2,0.5399,-67.50615
8005.5,107.4716,0.9494,133.7044,2.2614,0.4247,0.2507,87.86132751422903,3.0,7479.185426956779,2,0.556,-69.52730000000001
8006.0,110.465,0.9589,133.5156,2.2648,0.4442,0.2485,79.39668972250844,3.0,7489.76149603492,2,0.5804,-72.5917
8006.5,106.8024,0.9962,133.8151,2.2634,0.4383,0.2494,82.7561922189418,3.0,7472.998189292539,2,0.5506,-68.85090000000001
8007.0,107.6226,1.0764,133.4928,2.2522,0.468,0.2566,115.28832530761666,3.0,7491.040715304496,2,0.5573,-69.68455
8007.5,108.9588,1.1314,133.3789,2.239,0.4812,0.2652,171.30388483054392,3.0,7497.437750648716,2,0.5681,-71.03135000000002
8008.0,115.0255,1.0522,134.3555,2.2322,0.5005,0.2695,208.813298011752,3.0,7442.940556955242,2,0.6174,-77.2142
8008.5,108.878,0.9886,133.5384,2.2329,0.4789,0.2691,205.00242359438576,3.0,7488.482713586504,2,0.5675,-70.95215
8009.0,111.1606,0.9387,134.0006,2.2428,0.4987,0.2627,152.67659968108694,3.0,7462.653152299318,2,0.586,-73.2803
8009.5,106.9442,0.9483,133.5775,2.2544,0.4881,0.2552,108.09068775324508,3.0,7486.290730100504,2,0.5518,-68.9957
8010.0,113.1905,0.9951,132.8646,2.2588,0.5022,0.2524,95.01543899361435,3.0,7526.45926755509,2,0.6025,-75.36135000000002
8010.5,114.4203,1.0534,132.3828,2.2538,0.4541,0.2556,110.10003003072656,3.0,7553.851406678209,2,0.6125,-76.61315
8011.0,113.8985,1.0275,131.3705,2.2501,0.4797,0.258,122.96524546663164,3.0,7612.059023905672,2,0.6083,-76.08364999999999
8011.5,111.6707,0.9696,129.4401,2.2564,0.4539,0.2539,101.81013633485668,3.0,7725.58117615793,2,0.5902,-73.8162
