DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8203.0,2.3368,123.9388,104.7882,0.4194,1.3664,0.1755,2.7539509018211805
8203.5,2.3385,123.3561,103.7227,0.4044,1.401,0.1743,2.605905853709245
8204.0,2.3363,124.668,103.2476,0.4022,1.4499,0.1758,2.79225811143987
8204.5,2.3223,127.2461,110.1535,0.4041,1.4199,0.1851,4.284853400883631
8205.0,2.299,131.403,106.5041,0.4116,1.3595,0.2007,8.788264138971122
8205.5,2.2795,129.6061,110.2397,0.415,1.3035,0.2137,15.991003302059774
8206.0,2.2778,129.5443,109.0709,0.4012,1.2352,0.2148,16.82183603249508
8206.5,2.2861,129.4922,110.2764,0.4136,1.1315,0.2093,13.058250121213716
8207.0,2.2976,129.6582,106.9106,0.3944,1.0445,0.2016,9.16012089291611
8207.5,2.3016,128.3268,102.356,0.413,1.0249,0.1989,8.08922459809507
8208.0,2.3017,128.5482,99.2084,0.4099,1.0255,0.1989,8.08922459809507
8208.5,2.3064,128.1282,99.1314,0.4316,1.0319,0.1957,6.980935664517494
8209.0,2.3163,126.5755,103.0678,0.434,1.0382,0.1891,5.151426889708872
8209.5,2.3194,124.86,112.3348,0.4607,1.0551,0.1871,4.6982027444303
8210.0,2.3155,124.9772,111.4363,0.4791,1.0677,0.1897,5.295735387057621
8210.5,2.3077,128.4375,104.8572,0.486,1.1047,0.1949,6.7284545178933906
8211.0,2.285,133.099,87.2465,0.3805,1.4306,0.21,13.486010956313793
8211.5,2.21,138.3757,74.6249,0.2361,2.7998,0.0431,0.006197765433739671
8212.0,2.0826,141.6927,64.4945,0.1133,4.6779,0.1529,0.9727557514835622
8212.5,1.9568,143.7467,56.8869,0.0995,5.3372,0.2614,143.80540777165268
8213.0,1.8798,142.0313,56.3182,0.1568,6.2936,0.3278,3059.3933997851395
8213.5,1.8675,141.2322,65.0314,0.2466,4.7103,0.3384,4984.401214740526
8214.0,1.9162,141.2322,82.0861,0.3485,2.4599,0.4559,1115232.5651676946
8214.5,2.0137,141.2322,94.6419,0.4004,1.5625,0.3909,55911.65985935165
8215.0,2.1115,140.8366,90.7227,0.3814,1.5723,0.3257,2777.408432507861
8215.5,2.1509,143.6393,79.485,0.3091,2.6233,0.2994,827.3612164358764
8216.0,2.1302,147.9265,71.1573,0.2739,4.3991,0.1119,0.14726182782598168
8216.5,2.0946,150.4004,69.1656,0.2695,4.5994,0.1426,0.6053764293535242
8217.0,2.0653,150.4019,70.817,0.2695,4.5954,0.1678,1.9318456117528173
8217.5,2.0224,150.4019,65.9553,0.22,5.636,0.2048,10.614375895931278
8218.0,1.9558,150.4019,59.6423,0.1767,8.1014,0.2622,149.20161787434049
8218.5,1.888,148.1185,53.4582,0.1657,7.0728,0.3207,2206.227450020142
8219.0,1.8631,147.334,57.5395,0.2133,4.1518,0.3422,5937.518657121382
8219.5,1.8866,145.8854,64.8053,0.2623,2.5545,0.3219,2331.566225601467
8220.0,1.9451,141.7936,72.9526,0.3376,2.2582,0.2715,228.9570069281814
8220.5,2.0176,138.5938,78.5904,0.3616,1.6922,0.3883,49602.99082141454
8221.0,2.1025,135.446,89.7617,0.4345,1.1987,0.3317,3661.230813913175
8221.5,2.187,130.931,97.1841,0.4401,1.0223,0.2753,272.73817691369624
8222.0,2.2463,131.4388,99.914,0.4772,0.9302,0.2358,44.24142962174931
8222.5,2.2725,129.7982,99.8098,0.4633,0.9127,0.2183,19.763598456789474
8223.0,2.2774,130.3516,102.1295,0.4499,0.884,0.2151,17.055826260368
