Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,velocity,GRI,vshale,PHIeff,formation_factor,swirr,permeability,Facies_code
8521.5,81.6362,0.7986,139.1,2.2068,0.4583,0.2859,2932.180998435861,7189.072609633357,0.5908,0.29467446414890663,0.2464136218040465,9.152321247019044,0.06764732532413623,2476.038410883116,2
8522.0,77.5279,0.8128,139.1,2.2077,0.48,0.2854,2913.1638217664345,7189.072609633357,0.5429,0.2510150807163605,0.25176397918400767,9.18682950682337,0.06777473536216637,2468.453493213347,1
8522.5,70.9297,0.8333,136.8,2.2106,0.5914,0.2835,2842.01661516871,7309.941520467835,0.4659,0.1911590773146731,0.2578846836398338,9.319714396334227,0.0682631467057234,2439.7518769334506,0
8523.0,67.5023,0.8526,136.1,2.212,0.565,0.2826,2808.924406586885,7347.538574577517,0.4259,0.16442876671692108,0.2605665452599326,9.383644601609092,0.06849687803691892,2426.2232820396175,0
8523.5,65.6037,0.8411,138.7,2.2116,0.478,0.2828,2816.244772204233,7209.805335255949,0.4038,0.1507948647202974,0.2625934881274801,9.369382485533551,0.0684448043518774,2429.2259193753807,0
8524.0,65.3961,0.8079,139.7,2.21,0.4782,0.2839,2856.84913269918,7158.196134574088,0.4013,0.14930065815037624,0.2638937118078496,9.291505655341364,0.06815975959223068,2445.7783920932084,0
8524.5,68.0918,0.7869,141.4,2.2048,0.5473,0.2872,2982.208678401968,7072.135785007072,0.4328,0.16884624863817496,0.26457460268248456,9.063483595292924,0.06731821297127889,2495.821325324514,0
8525.0,70.795,0.7863,138.9,2.1952,0.668,0.2934,3232.799592364445,7199.424046076314,0.4643,0.1900363893849291,0.2679351238224195,8.656701731327392,0.06579020341710227,2591.4052156325133,0
8525.5,76.7618,0.7851,140.1,2.1844,0.6559,0.3004,3541.1222743378894,7137.758743754462,0.5339,0.24339370693816498,0.2677852432702859,8.228806377870706,0.06414361378138397,2701.775797132844,1
8526.0,78.3262,0.7882,139.9,2.1792,0.7123,0.3037,3696.507966395631,7147.962830593281,0.5522,0.25907750639953875,0.26898361414246186,8.037766523045672,0.06339466272110639,2754.710103186532,1
8526.5,80.457,0.7902,140.9,2.1833,0.6021,0.3011,3573.527570948819,7097.232079488999,0.5771,0.28163504914621024,0.2633609034144078,8.187730985804416,0.06398332199020466,2712.955963862885,2
8527.0,77.2191,0.7919,141.0,2.1915,0.6367,0.2958,3335.361758931696,7092.198581560284,0.5393,0.24794540538446683,0.26257531567848147,8.506396549966068,0.06521654908827233,2628.95343768028,1
8527.5,74.2172,0.795,143.5,2.1936,0.6136,0.2945,3279.4098022978465,6968.641114982578,0.5043,0.21953315158274514,0.2650825576879121,8.587332843132117,0.06552607436407326,2608.576849870551,0
8528.0,70.4106,0.7921,141.5,2.1874,0.6771,0.2985,3454.6386525938283,7067.137809187279,0.4598,0.1869034170020666,0.27345494212172305,8.341830638294514,0.06458262397229814,2671.5607911087404,0
8528.5,74.7391,0.7878,140.6,2.181,0.5253,0.3026,3643.969545545184,7112.375533428165,0.5103,0.2242244939126607,0.27255391781570343,8.100717807459798,0.06364243005833371,2737.001081586301,0
8529.0,79.555,0.7814,142.3,2.1806,0.4863,0.3028,3653.466130540252,7027.406886858748,0.5665,0.27185588723682985,0.2663713111102648,8.089218514923973,0.06359724253033291,2740.216124551711,1
8529.5,86.2197,0.7697,141.7,2.1834,0.4577,0.301,3568.880150010847,7057.163020465773,0.6443,0.35021801624355836,0.2540707858233632,8.193580482313857,0.06400617346129145,2711.357204140395,2
8530.0,84.8341,0.7622,141.8,2.1843,0.4481,0.3005,3545.733548774105,7052.186177715091,0.6281,0.332587782278287,0.2559332371747095,8.222920005672044,0.06412066751708081,2703.371370761882,2
8530.5,87.0228,0.7644,141.0,2.1837,0.4596,0.3008,3559.603432375928,7092.198581560284,0.6537,0.36078879483347587,0.25245430149231424,8.205297858096424,0.06405192369514137,2708.1612777422556,2
8531.0,87.1138,0.7685,140.6,2.1821,0.4548,0.3019,3610.925470294571,7112.375533428165,0.6547,0.3619284160926071,0.25340159224359066,8.141154496025488,0.06380107560231836,2725.765158207171,2
8531.5,88.8825,0.7695,139.4,2.1813,0.4608,0.3024,3634.497645362661,7173.601147776183,0.6753,0.38606675103311955,0.250667055361562,8.11224106596495,0.06368767960117934,2733.7881626844737,2
8532.0,80.5157,0.7769,140.1,2.1859,0.4158,0.2994,3495.338082809325,7137.758743754462,0.5777,0.28219657664982006,0.2615856587289241,8.288011177059978,0.06437395116450434,2685.849266692848,2
8532.5,76.8882,0.7809,138.2,2.196,0.4345,0.2929,3211.832700819335,7235.890014471781,0.5354,0.2446517509848671,0.2601166653680278,8.68850470001054,0.06591094256650613,2583.621167913636,1
8533.0,81.9415,0.7807,141.6,2.2045,0.4603,0.2874,2989.98064187024,7062.146892655367,0.5944,0.2981775736262454,0.2474442051340831,9.04992848555512,0.06726785445350222,2498.8728158175322,2
8533.5,86.943,0.7822,139.0,2.2056,0.515,0.2867,2962.867038396626,7194.244604316546,0.6527,0.359652092553145,0.23850661959787858,9.097501789045111,0.06744442819479275,2488.201891819645,2
8534.0,89.1917,0.7817,139.0,2.1994,0.5901,0.2907,3121.182045064691,7194.244604316546,0.679,0.39053899759382893,0.23836777432242695,8.830491385409228,0.06644731516550999,2549.5290691198757,2
8534.5,88.6027,0.7835,138.4,2.1909,0.6282,0.2962,3352.769050463972,7225.43352601156,0.6721,0.38223293795549473,0.24498078631396372,8.481717883818874,0.06512187759815773,2635.2412115038637,2
8535.0,88.3643,0.7878,138.8,2.1863,0.5612,0.2992,3486.2525256961994,7204.610951008645,0.6693,0.37890406463187437,0.24842685533932884,8.299927001408916,0.06442021034352852,2682.6703327894693,2
8535.5,87.8731,0.7769,140.7,2.1905,0.4694,0.2965,3365.884112787196,7107.320540156362,0.6636,0.37220084683525845,0.24662508652407536,8.463277663223769,0.0650510478901907,2639.962617526483,2
8536.0,85.285,0.7642,141.2,2.1993,0.4854,0.2908,3125.246470368354,7082.15297450425,0.6334,0.33827527388220124,0.24547111329978505,8.823963943001552,0.06642275191153085,2551.0731343284824,2
8536.5,87.4458,0.7581,139.9,2.2036,0.5224,0.288,3013.4182710995533,7147.962830593281,0.6586,0.3664009709645572,0.2389022698907493,9.009440901401765,0.06711721426505186,2508.040031610933,2
8537.0,82.6436,0.7522,139.3,2.2019,0.6542,0.2891,3056.8654611341144,7178.750897343862,0.6026,0.306278655227342,0.2480586601995362,8.935899843225997,0.06684272527069043,2524.8962436353218,2
8537.5,77.3002,0.7528,134.7,2.2002,0.9265,0.2902,3100.9390687954624,7423.904974016334,0.5402,0.24871016925393064,0.2568728373199733,8.863234953663191,0.066570394897669,2541.8167082823074,1
8538.0,73.5886,0.7593,137.4,2.2004,1.2214,0.2901,3096.9062555963,7278.020378457059,0.4969,0.21384570548869392,0.26144467546451505,8.869805009591829,0.06659506366688085,2540.275829155751,0
8538.5,78.2067,0.7578,136.1,2.2013,1.0273,0.2895,3072.8192772724697,7347.538574577517,0.5508,0.25785147863837166,0.2549479018624582,8.90937559845733,0.06674344761269578,2531.0417056814676,1
8539.0,85.5033,0.7611,136.7,2.2057,0.6262,0.2866,2959.013789740424,7315.28895391368,0.6359,0.3409850048274002,0.2409080093531284,9.104327871782429,0.06746972606948405,2486.6795981575406,2
8539.5,86.452,0.7573,131.4,2.2168,0.631,0.2795,2697.861653079064,7610.3500761035,0.647,0.35322826212663383,0.2321674128750311,9.608836268780676,0.06931391010749817,2379.9540159071175,2
8540.0,80.2516,0.7523,133.8,2.2315,0.6028,0.27,2384.120482428105,7473.841554559042,0.5747,0.2793975599322803,0.23256072696907445,10.35045869432983,0.0719390669050198,2241.3392039430414,2
8540.5,75.8221,0.737,133.8,2.2417,0.701,0.2634,2187.896392207741,7473.841554559042,0.523,0.23439584488217127,0.23199095678578907,10.916106966492833,0.07387864023685342,2147.859640265522,0
8541.0,77.3913,0.7282,134.7,2.2402,0.5879,0.2644,2216.554869611728,7423.904974016334,0.5413,0.2496472810317915,0.23094726434173996,10.827534351492059,0.0735783064207517,2161.8745282303576,1
8541.5,81.5958,0.7225,134.7,2.2264,0.5193,0.2733,2488.7365285318488,7423.904974016334,0.5903,0.29419047414931887,0.23387847646399126,10.083620241036412,0.07100570484487993,2288.946388857872,2
8542.0,83.3303,0.7188,136.4,2.2095,0.5177,0.2842,2868.0242998101457,7331.378299120234,0.6106,0.3143480437216465,0.24207736214129938,9.27043111707918,0.06808241739641441,2450.3038540926495,2
8542.5,84.9408,0.72,136.0,2.2016,0.5452,0.2893,3064.8319883806507,7352.941176470588,0.6294,0.33397568007750217,0.2445472588696147,8.922623280579801,0.06679305083831627,2527.967912631495,2
8543.0,89.8363,0.723,134.8,2.2062,0.5825,0.2863,2947.4840849237034,7418.397626112759,0.6865,0.3997356058016376,0.23273542882258055,9.124851203271838,0.0675457297068876,2482.1159032485975,2
8543.5,87.1518,0.7291,138.7,2.2143,0.6025,0.2811,2754.624781077172,7209.805335255949,0.6552,0.3624993236808938,0.23252509062676024,9.491631554129507,0.06888988152889185,2403.7712060495223,2
8544.0,83.0775,0.7377,140.3,2.2164,0.5732,0.2797,2704.892576958414,7127.5837491090515,0.6076,0.3113026049410825,0.23798545093789494,9.594070087704347,0.06926063126951829,2382.923730513371,2
8544.5,79.007,0.7507,140.3,2.2133,0.4894,0.2817,2776.217520970091,7127.5837491090515,0.5601,0.26607892067371186,0.24604542462972262,9.44821937543709,0.06873215905032043,2412.7376991240717,1
8545.0,83.7864,0.7698,139.4,2.21,0.4947,0.2839,2856.84913269918,7173.601147776183,0.6159,0.3197859169192406,0.24104868713282174,9.291505655341364,0.06815975959223068,2445.7783920932084,2
8545.5,86.9028,0.7799,140.1,2.2075,0.5161,0.2855,2916.9573642705104,7137.758743754462,0.6523,0.35919822727968526,0.23736743754452216,9.17991262223509,0.06774921631367808,2469.969414721891,2
8546.0,87.6711,0.7809,137.9,2.2058,0.5152,0.2866,2959.013789740424,7251.631617113851,0.6612,0.36940762389261883,0.2370993783983891,9.104327871782429,0.06746972606948405,2486.6795981575406,2
8546.5,86.8678,0.779,141.3,2.2066,0.5093,0.2861,2939.822584273649,7077.1408351026175,0.6518,0.3586315500479558,0.23804337229357395,9.138571102702066,0.06759649067334067,2479.0760950402428,2
8547.0,86.9848,0.7713,141.3,2.2097,0.4895,0.2841,2864.29439541822,7077.1408351026175,0.6532,0.3602200792886943,0.23583050937531497,9.277448174792813,0.06810817929879205,2448.7948357471164,2
8547.5,84.7805,0.7622,148.0,2.2134,0.4623,0.2817,2776.217520970091,6756.756756756757,0.6275,0.33194877308478843,0.23721886440663836,9.44821937543709,0.06873215905032043,2412.7376991240717,2
8548.0,90.1075,0.7519,149.1,2.2185,0.4593,0.2784,2659.516979615812,6706.9081153588195,0.6896,0.4035888431633493,0.22431909501611116,9.690648542165018,0.06960836351389471,2363.65855288364,2
8548.5,90.8134,0.7442,153.0,2.2267,0.5665,0.2731,2482.267466789093,6535.9477124183,0.6979,0.4140576681467971,0.2176162724683292,10.0995037364725,0.07106160614731594,2286.0446436224165,2
8549.0,92.5441,0.7399,150.1,2.2335,0.7987,0.2687,2344.125958450169,6662.225183211192,0.7181,0.44048682985758275,0.2096747647990839,10.458423081891787,0.07231328744391237,2222.743630169907,2
8549.5,86.3531,0.7347,152.7,2.2324,0.6563,0.2694,2365.577377263758,6548.788474132286,0.6458,0.3518878013364511,0.22224703462091552,10.400084502135229,0.07211131846712841,2232.7454802424204,2
8550.0,89.2722,0.7277,152.8,2.2275,0.5196,0.2726,2466.1682836275263,6544.502617801047,0.6799,0.39163327329685943,0.22012114137822084,10.139373208087061,0.07120173174890854,2278.799573207447,2
8550.5,92.3865,0.7239,154.5,2.2271,0.5031,0.2728,2472.5953891301588,6472.491909385113,0.7162,0.4379421751769199,0.21411574852629273,10.123397795331826,0.0711456175576958,2281.6960083437807,2
8551.0,94.3356,0.7388,148.5,2.2303,0.5692,0.2708,2409.070925949188,6734.006734006734,0.739,0.4693119114138249,0.20791220387054743,10.284828885062169,0.07171062991308251,2252.827238726695,2
8551.5,91.168,0.7629,151.9,2.2297,0.5817,0.2712,2421.6438949285284,6583.278472679394,0.702,0.41931182620351903,0.21501221528872844,10.252242409605122,0.07159693572215617,2258.58400034325,2
8552.0,91.9544,0.7774,151.7,2.2225,0.6037,0.2758,2571.03659412118,6591.957811470007,0.7112,0.4313046656625041,0.21800517480122444,9.888126790987995,0.07031403412899873,2325.3974202349928,2
8552.5,92.2999,0.7879,151.7,2.2148,0.5075,0.2808,2743.891471649292,6591.957811470007,0.7152,0.4366078554163989,0.22229454737420254,9.513447307192775,0.06896900502107006,2399.2951281712503,2
8553.0,93.6807,0.7974,151.7,2.2156,0.5392,0.2803,2726.095479892334,6591.957811470007,0.7313,0.45851197485607265,0.21885939536928625,9.549970483945218,0.06910126802000531,2391.845618607672,2
8553.5,94.0097,0.8028,151.7,2.2239,0.5542,0.2749,2541.099654699342,6591.957811470007,0.7352,0.46395541684305897,0.21272997414303008,9.957859603451682,0.0705615320250761,2312.2368161965746,2
8554.0,90.322,0.8036,150.2,2.2299,0.6839,0.271,2415.349229464482,6657.789613848203,0.6921,0.40671868468895694,0.21649969625167978,10.268516708703485,0.0716537392907847,2255.7045575160832,2
8554.5,90.2928,0.8012,150.2,2.2289,0.7058,0.2717,2437.45242221978,6657.789613848203,0.6918,0.406342043290863,0.21725016619902435,10.211721616095486,0.07145530636732127,2265.791900077722,2
8555.0,84.5968,0.8221,150.4,2.2278,0.7096,0.2724,2459.7578843297656,6648.936170212765,0.6253,0.32961413409222273,0.2282317060316421,10.155385583979744,0.07125793143215618,2275.9052621104274,2
8555.5,82.8043,0.8674,150.4,2.2342,0.5696,0.2683,2331.9554559989283,6648.936170212765,0.6044,0.3080798600331665,0.22701729875555565,10.491974907216694,0.07242918923754667,2217.0399694672265,2
8556.0,80.329,0.8958,147.9,2.2501,0.5439,0.258,2039.4233466014175,6761.325219743069,0.5756,0.2802350048875776,0.2204485093450646,11.413249772992856,0.07554220599437395,2073.096825562641,2
8556.5,84.5581,0.9109,150.4,2.2805,0.4793,0.2384,1580.277633555708,6648.936170212765,0.6249,0.32919106769322987,0.1942883969291072,13.526431879289637,0.08223877394298154,1814.7451109327042,2
8557.0,81.2135,0.9358,145.1,2.3335,0.4328,0.2042,1012.6143522708612,6891.7987594762235,0.5859,0.2899580177013919,0.16534562562801347,18.869997965199342,0.09713392292396962,1412.79844797113,2
8557.5,86.9423,0.9314,148.3,2.3825,0.374,0.1726,671.1958661927222,6743.088334457181,0.6527,0.359652092553145,0.12440661959787858,27.086568420283406,0.11637561690552581,1096.6123062031693,2
8558.0,86.8811,0.9127,149.7,2.376,0.4297,0.1768,708.9025806563245,6680.026720106881,0.652,0.3588581337448367,0.1287130100781919,25.72200563535854,0.11340636145154852,1135.581846001131,2
8558.5,91.7218,0.8742,156.1,2.3119,0.431,0.2181,1213.3977520706064,6406.149903907752,0.7085,0.42775564411376366,0.16078074368875567,16.378797310671324,0.09049529631608298,1568.6712328012682,2
8559.0,88.58,0.8377,156.1,2.2466,0.5607,0.2603,2101.388618221864,6406.149903907752,0.6718,0.3818751284830988,0.20912873278326474,11.197529829823198,0.07482489502105298,2104.7509427328505,2
8559.5,87.77,0.8193,147.3,2.2306,0.5176,0.2706,2402.808941852448,6788.866259334691,0.6624,0.3708020862784208,0.2209125204386916,10.301179054909852,0.07176760778690429,2249.9520439748912,2
8560.0,90.4566,0.8118,150.3,2.2427,0.7152,0.2628,2170.87946995552,6653.35994677312,0.6937,0.4087323402954822,0.20802986640040536,10.969760948412347,0.07405997889687907,2139.4761958491604,2
8560.5,95.6158,0.8144,149.3,2.2436,0.5097,0.2622,2153.994901156585,6697.923643670461,0.7539,0.49082596166259007,0.1964293211372129,11.023802189749647,0.07424217867812624,2131.1118676976876,2
8561.0,95.1448,0.8174,139.9,2.2299,0.5329,0.271,2415.349229464482,7147.962830593281,0.7484,0.4827886522445831,0.20630632059922588,10.268516708703485,0.0716537392907847,2255.7045575160832,2
8561.5,92.273,0.8226,137.0,2.2187,0.5072,0.2783,2656.0582418138624,7299.270072992701,0.7149,0.4362082263329202,0.2198480976713887,9.698136576363089,0.06963525176361139,2362.1803332216627,2
8562.0,88.105,0.8272,138.6,2.2196,0.6451,0.2777,2635.400071363339,7215.007215007216,0.6663,0.3753638419642235,0.22740124517679405,9.743243311595938,0.06979700320069601,2353.3221664829985,2
8562.5,92.4953,0.8225,137.6,2.225,0.5258,0.2742,2518.0565729282957,7267.441860465116,0.7175,0.43968191471999024,0.2152826234275213,10.012595491154281,0.07075519589102372,2302.0305274148905,2
8563.0,98.5517,0.8155,139.7,2.2304,0.4697,0.2707,2405.937896627314,7158.196134574088,0.7882,0.5435906498397309,0.19785885292147604,10.292999213518314,0.07173910793116373,2251.389375846107,2
8563.5,101.567,0.8108,139.0,2.2355,0.476,0.2674,2304.8023577582057,7194.244604316546,0.8233,0.6026124186639951,0.18664993589902468,10.56804547010892,0.07269128376259743,2204.2377968973665,2
8564.0,97.0116,0.8074,139.3,2.2407,0.4589,0.2641,2207.918132789044,7178.750897343862,0.7702,0.5153224688182575,0.1950467891783535,10.853995242972285,0.07366815880342159,2157.6644862603985,2
8564.5,97.6758,0.8034,139.5,2.2451,0.4085,0.2612,2126.1452796338317,7168.458781362007,0.7779,0.5272554361474331,0.19054777155624394,11.114741546327192,0.0745477751053886,2117.213801351464,2
8565.0,97.9209,0.8025,139.2,2.2467,0.3682,0.2602,2098.655733902594,7183.908045977012,0.7808,0.5318111125382616,0.18893731091987293,11.206784253095313,0.07485580890316834,2103.3688356978837,2
8565.5,103.499,0.803,139.2,2.2449,0.3712,0.2614,2131.686247830064,7183.908045977012,0.8459,0.6435254024571629,0.17516759607074017,11.096465967410557,0.07448646174779198,2119.989166564427,2
8566.0,96.3799,0.8021,139.9,2.2418,0.4915,0.2634,2187.896392207741,7147.962830593281,0.7628,0.5040743567668653,0.19585403619324007,10.916106966492833,0.07387864023685342,2147.859640265522,2
8566.5,95.4866,0.8014,139.9,2.2391,0.5224,0.2651,2236.838867858472,7147.962830593281,0.7524,0.488622712838975,0.19962455647957733,10.766158639746559,0.07336947130703124,2171.7165447671587,2
8567.0,88.104,0.8073,142.1,2.2373,0.6007,0.2663,2272.0442310749067,7037.297677691767,0.6663,0.3753638419642235,0.21600124517679403,10.662122836599577,0.07301411793824389,2188.6491080287565,2
8567.5,86.0438,0.8155,142.1,2.2372,0.4794,0.2663,2272.0442310749067,7037.297677691767,0.6422,0.34789108252650736,0.21968259494144798,10.662122836599577,0.07301411793824389,2188.6491080287565,2
8568.0,87.2196,0.8222,142.8,2.2385,0.4721,0.2655,2248.512955737924,7002.801120448179,0.6559,0.36329982521095316,0.21681782342173228,10.73131541509487,0.07325064987798699,2177.352236391393,2
8568.5,88.4836,0.8242,142.8,2.2401,0.5263,0.2645,2219.441283018232,7002.801120448179,0.6707,0.38056551321498416,0.21350422122919213,10.818735055365035,0.07354840261815696,2163.278937569204,2
8569.0,93.1589,0.821,133.4,2.2402,0.5289,0.2644,2216.554869611728,7496.251874062968,0.7252,0.450106303802726,0.20408575529043474,10.827534351492059,0.0735783064207517,2161.8745282303576,2
8569.5,90.3311,0.8178,133.7,2.238,0.4627,0.2658,2257.3084877609235,7479.431563201198,0.6922,0.4068442962321737,0.21128286430488868,10.705291311921876,0.07316177728815053,2181.5845806941875,2
8570.0,86.6276,0.8209,135.1,2.2353,0.4128,0.2675,2307.803687667052,7401.924500370096,0.649,0.3554715513335819,0.21986681212130005,10.55955335278752,0.07266207178710059,2205.6581364816893,2
8570.5,87.0224,0.8262,136.5,2.2343,0.4381,0.2682,2328.9227163887117,7326.007326007326,0.6536,0.3606749933749102,0.21986955088776203,10.500387503169891,0.07245822073157017,2215.615381813568,2
8571.0,87.797,0.8312,136.5,2.2367,0.4412,0.2666,2280.9318106377023,7326.007326007326,0.6627,0.37115137294728,0.2168657160250645,10.636344067794479,0.07292579813685442,2192.894196528575,2
8571.5,97.5508,0.8327,137.1,2.2414,0.4502,0.2636,2193.598290587871,7293.946024799417,0.7765,0.5250682414558125,0.1932408556449211,10.898307731788954,0.07381838433543826,2150.6583697975007,2
8572.0,94.0364,0.8391,137.1,2.2451,0.4443,0.2612,2126.1452796338317,7293.946024799417,0.7355,0.46437640264576957,0.19897356204546685,11.114741546327192,0.0745477751053886,2117.213801351464,2
8572.5,91.2616,0.8401,137.9,2.2457,0.5527,0.2608,2115.1065143131373,7251.631617113851,0.7031,0.42073090337426977,0.20442205894784782,11.151425243380766,0.07467069453065495,2111.669443008441,2
8573.0,88.8958,0.8127,137.4,2.2425,0.4894,0.2629,2173.7064045339885,7278.020378457059,0.6755,0.38630741064750046,0.21113480697323495,10.96079182412077,0.07402969614999365,2140.872109066671,2
8573.5,93.0579,0.7911,137.2,2.237,0.6384,0.2665,2277.9654279683723,7288.62973760933,0.7241,0.448604472209226,0.20638700072396374,10.644926834723078,0.07295521514848366,2191.4786360203193,2
8574.0,88.9935,0.7918,137.8,2.2335,0.6042,0.2687,2344.125958450169,7256.894049346879,0.6766,0.38763324730467724,0.21675714486117326,10.458423081891787,0.07231328744391237,2222.743630169907,2
8574.5,84.012,0.7983,135.6,2.2362,0.6218,0.267,2292.836020094649,7374.6312684365785,0.6185,0.32248069849456273,0.2237875864017286,10.602114192026354,0.07280835869605341,2198.5617486453543,2
8575.0,83.2119,0.8029,136.5,2.2446,0.4972,0.2615,2134.462144717863,7326.007326007326,0.6092,0.3129239228036251,0.21956819434431424,11.087344684030509,0.07445584155736375,2121.3776456813666,2
8575.5,89.5614,0.7826,137.3,2.2533,0.4703,0.2559,1984.443527811076,7283.3211944646755,0.6833,0.39579007337052574,0.20286413016834956,11.615571295964576,0.07620882919965564,2044.440565118108,2
8576.0,92.4712,0.7625,139.0,2.2569,0.4983,0.2536,1925.9267065291992,7194.244604316546,0.7172,0.43927992138529914,0.1947364905343699,11.843247457553744,0.0769520872282024,2013.3238257524868,2
8576.5,90.5079,0.7587,139.6,2.2523,0.506,0.2566,2002.6034432684944,7163.323782234957,0.6943,0.4094895939773124,0.20172839440704013,11.547550963337045,0.07598536360160767,2053.9666326533797,2
8577.0,86.9006,0.7527,139.8,2.2406,0.5088,0.2641,2207.918132789044,7153.075822603719,0.6522,0.3590848336928588,0.2159826322851569,10.853995242972285,0.07366815880342159,2157.6644862603985,2
8577.5,84.7935,0.7428,139.0,2.2269,0.6195,0.273,2479.0392443758765,7194.244604316546,0.6276,0.3320552063440712,0.22850460234989448,10.107459233382611,0.07108958866593128,2284.594567519622,2
8578.0,86.2862,0.7365,138.5,2.2176,0.779,0.279,2680.3641958233115,7220.216606498195,0.6451,0.3511077688768609,0.23195155897050065,9.645897717308792,0.06944745393932304,2372.539022090733,2
8578.5,87.1146,0.736,138.5,2.2155,0.6872,0.2803,2726.095479892334,7220.216606498195,0.6547,0.3619284160926071,0.23180159224359065,9.549970483945218,0.06910126802000531,2391.845618607672,2
8579.0,91.6079,0.7376,138.9,2.2187,0.5723,0.2783,2656.0582418138624,7199.424046076314,0.7071,0.425925063069581,0.22122604154867614,9.698136576363089,0.06963525176361139,2362.1803332216627,2
8579.5,92.3069,0.7407,138.7,2.224,0.5379,0.2748,2537.794920230038,7209.805335255949,0.7153,0.4367411334526002,0.21627668811735157,9.965652135474047,0.07058913562112107,2310.7771819111267,2
8580.0,95.6275,0.7369,139.7,2.2288,0.6007,0.2717,2437.45242221978,7158.196134574088,0.754,0.49097314649918244,0.20590959836910955,10.211721616095486,0.07145530636732127,2265.791900077722,2
8580.5,93.4518,0.7315,138.2,2.232,0.6028,0.2697,2374.8308314284395,7235.890014471781,0.7287,0.4549131438930297,0.208741638718334,10.37522812737111,0.07202509329175183,2237.0399525516586,2
8581.0,95.1112,0.7334,138.2,2.2335,0.5531,0.2687,2344.125958450169,7235.890014471781,0.748,0.4822085311388854,0.20408405682738934,10.458423081891787,0.07231328744391237,2222.743630169907,2
8581.5,90.565,0.7346,138.1,2.2322,0.5285,0.2695,2368.657848832257,7241.129616220131,0.695,0.4103745306148357,0.21450981289761203,10.391789358891112,0.07208255461237174,2234.176440003081,2
8582.0,94.6002,0.7332,138.5,2.2271,0.4919,0.2728,2472.5953891301588,7220.216606498195,0.7421,0.473720512865222,0.20932145127606022,10.123397795331826,0.0711456175576958,2281.6960083437807,2
8582.5,95.9102,0.737,137.4,2.2212,0.5369,0.2766,2597.943163568931,7278.020378457059,0.7573,0.4958514833314402,0.21015590123358702,9.826741043707276,0.07009543866653263,2337.1318436544902,2
8583.0,95.9452,0.7521,137.4,2.2213,0.5459,0.2766,2597.943163568931,7278.020378457059,0.7577,0.4964456073477011,0.21007628861540806,9.826741043707276,0.07009543866653263,2337.1318436544902,2
8583.5,86.0313,0.7652,138.0,2.2315,0.6209,0.27,2384.120482428105,7246.376811594203,0.6421,0.34778058844859167,0.22339740114788872,10.35045869432983,0.0719390669050198,2241.3392039430414,2
8584.0,83.7057,0.7642,138.1,2.2455,0.5145,0.261,2120.618714274125,7241.129616220131,0.615,0.31885728661200125,0.21827312359399184,11.133061258145407,0.07460918595637339,2114.440560166209,2
8584.5,88.0164,0.767,141.0,2.2518,0.5056,0.2569,2010.437048438384,7092.198581560284,0.6652,0.37407256985907383,0.20677427563888412,11.518577940919291,0.07588997938107274,2058.0571981096437,2
8585.0,92.1068,0.777,140.9,2.2478,0.4845,0.2595,2079.624801528037,7097.232079488999,0.713,0.4336843698230321,0.2013862944437137,11.271880107919506,0.07507289826535107,2093.708954637846,2
8585.5,91.6645,0.787,141.7,2.2399,0.5017,0.2646,2222.331455132656,7057.163020465773,0.7078,0.42683953200368996,0.20740350271150554,10.809946232314054,0.07351852226586866,2164.683877915859,2
8586.0,87.4098,0.7895,140.6,2.2334,0.467,0.2688,2347.178495829578,7112.375533428165,0.6582,0.36594018585134686,0.2197640150959195,10.450059689132932,0.07228436791289294,2224.170872867714,2
8586.5,85.1204,0.7954,141.2,2.2261,0.4946,0.2735,2495.2224493602557,7082.15297450425,0.6315,0.33622746668555503,0.22844551946413566,10.06777331742568,0.0709498883629343,2291.850258133308,2
8587.0,78.147,0.8109,140.1,2.2157,0.5159,0.2802,2722.550155850298,7137.758743754462,0.5501,0.2572401135542738,0.24572982478372732,9.557299766632065,0.06912777938944685,2390.357309729792,1
8587.5,74.9652,0.8155,139.4,2.2037,0.6208,0.2879,3009.4992798815124,7173.601147776183,0.513,0.22635926493626596,0.25756785849854036,9.016170379235135,0.06714227572563777,2506.5108347791715,0
8588.0,82.2876,0.8255,140.5,2.192,0.6024,0.2955,3322.365626007005,7117.437722419929,0.5984,0.3021080396278813,0.2550175226898639,8.52497465077786,0.0652877272187425,2624.2431829668817,2
8588.5,85.428,0.847,140.7,2.1828,0.5264,0.3014,3587.506176722535,7107.320540156362,0.635,0.34000749963479276,0.25583899504893776,8.17021916059983,0.06391486196730706,2717.7554291242423,2
8589.0,87.1264,0.8357,140.2,2.1804,0.5503,0.303,3662.987464679197,7132.667617689016,0.6549,0.36215669128117717,0.25447100336832223,8.07774312273304,0.06355211689130835,2743.4332915808377,2
8589.5,84.0954,0.8099,139.7,2.1851,0.7084,0.2999,3518.1557016962147,7158.196134574088,0.6195,0.3235219470108648,0.2565480591005441,8.2583310453416,0.06425858326068822,2693.8058942200178,2
8590.0,89.0134,0.7928,140.4,2.1887,0.7235,0.2976,3414.4131232087075,7122.507122507122,0.6769,0.38799548874026324,0.2456086045088047,8.396163686220728,0.06479260639232198,2657.3153277540277,2
