Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
11191.5,149.791,1.222,2.413,0.427,-98.1273,0.2324,freeman_2
11192.0,155.84,1.296,2.413,0.444,-102.16,0.2324,freeman_2
11192.5,156.121,1.288,2.413,0.436,-102.3473,0.2324,freeman_2
11193.0,160.132,1.278,2.412,0.406,-105.0213,0.2324,freeman_2
11193.5,160.171,1.346,2.413,0.424,-105.0473,0.2324,freeman_2
11194.0,159.132,1.341,2.415,0.43,-104.3547,113.229,freeman_2
11194.5,156.65,1.316,2.42,0.407,-102.7,173.632,freeman_2
11195.0,153.78,1.334,2.423,0.397,-100.7867,144.347,freeman_2
11195.5,149.218,1.345,2.425,0.346,-97.7453,109.525,freeman_2
11196.0,150.723,1.34,2.423,0.389,-98.7487,104.32,freeman_2
11196.5,151.179,1.367,2.42,0.388,-99.0527,99.0597,freeman_2
11197.0,148.533,1.355,2.42,0.411,-97.2887,61.4518,freeman_2
11197.5,141.035,1.348,2.423,0.435,-92.29,0.2324,freeman_2
11198.0,140.693,1.306,2.422,0.428,-92.062,0.2324,freeman_2
11198.5,147.154,1.358,2.418,0.395,-96.3693,0.2324,freeman_2
11199.0,150.311,1.265,2.417,0.34,-98.474,0.2324,freeman_2
11199.5,150.384,1.285,2.42,0.313,-98.5227,0.2324,freeman_2
11200.0,147.089,1.185,2.422,0.329,-96.326,0.2324,freeman_2
11200.5,154.741,1.25,2.422,0.358,-101.4273,0.2324,freeman_2
11201.0,159.199,1.307,2.421,0.378,-104.3993,0.2324,freeman_2
11201.5,163.266,1.342,2.422,0.381,-107.1107,121.711,freeman_2
11202.0,157.072,1.349,2.426,0.377,-102.9813,2537.3301,freeman_2
11202.5,153.684,1.346,2.431,0.411,-100.7227,3034.3301,freeman_2
11203.0,155.478,1.345,2.433,0.436,-101.9187,3082.1299,freeman_2
11203.5,156.179,1.346,2.435,0.457,-102.386,2994.48,freeman_2
11204.0,149.591,1.355,2.438,0.454,-97.994,2915.28,freeman_2
11204.5,145.145,1.312,2.443,0.405,-95.03,2827.27,freeman_2
11205.0,147.274,1.31,2.447,0.366,-96.4493,2764.0801,freeman_2
11205.5,147.136,1.405,2.448,0.356,-96.3573,2727.6599,freeman_2
11206.0,152.368,1.367,2.446,0.361,-99.8453,2663.55,freeman_2
11206.5,150.159,1.327,2.44,0.386,-98.3727,2582.1699,freeman_2
11207.0,150.159,1.339,2.434,0.423,-98.3727,2546.5701,freeman_2
11207.5,151.167,1.321,2.432,0.444,-99.0447,2565.3101,freeman_2
11208.0,150.356,1.354,2.432,0.475,-98.504,2583.47,freeman_2
11208.5,149.323,1.295,2.432,0.487,-97.8153,2587.29,freeman_2
11209.0,153.435,1.326,2.434,0.472,-100.5567,2600.6101,freeman_2
11209.5,158.73,1.331,2.438,0.443,-104.0867,2595.6101,freeman_2
11210.0,160.429,1.301,2.438,0.462,-105.2193,2550.05,freeman_2
11210.5,147.291,1.338,2.433,0.477,-96.4607,2522.79,freeman_2
11211.0,138.837,1.369,2.425,0.442,-90.8247,2560.3999,freeman_2
11211.5,144.535,1.348,2.418,0.426,-94.6233,2614.3401,freeman_2
11212.0,155.098,1.436,2.417,0.421,-101.6653,2619.71,freeman_2
11212.5,159.24,1.471,2.418,0.404,-104.4267,2563.1899,freeman_2
11213.0,150.822,1.386,2.42,0.384,-98.8147,2454.02,freeman_2
11213.5,145.107,1.326,2.421,0.376,-95.0047,2349.23,freeman_2
11214.0,144.45,1.35,2.421,0.385,-94.5667,2355.72,freeman_2
11214.5,148.901,1.274,2.42,0.418,-97.534,2504.98,freeman_2
11215.0,151.907,1.248,2.418,0.417,-99.538,2681.23,freeman_2
11215.5,155.229,1.416,2.42,0.402,-101.7527,2744.3999,freeman_2
11216.0,159.694,1.436,2.426,0.387,-104.7293,2709.4199,freeman_2
11216.5,163.743,1.388,2.429,0.355,-107.4287,2692.21,freeman_2
11217.0,162.701,1.378,2.424,0.345,-106.734,2740.71,freeman_2
11217.5,157.989,1.403,2.416,0.318,-103.5927,2809.46,freeman_2
11218.0,151.74,1.417,2.414,0.336,-99.4267,2837.24,freeman_2
11218.5,149.613,1.407,2.419,0.329,-98.0087,2803.5801,freeman_2
11219.0,155.73,1.365,2.413,0.369,-102.0867,2752.78,freeman_2
11219.5,163.59,1.343,2.394,0.352,-107.3267,2755.24,freeman_2
11220.0,161.088,1.392,2.384,0.362,-105.6587,2847.5,freeman_2
11220.5,163.022,1.379,2.402,0.363,-106.948,3032.8899,freeman_2
11221.0,149.129,1.368,2.428,0.398,-97.686,3257.28,freeman_2
11221.5,143.153,1.344,2.436,0.43,-93.702,3404.0901,freeman_2
11222.0,145.52,1.321,2.43,0.439,-95.28,3367.0701,freeman_2
11222.5,149.005,1.331,2.426,0.437,-97.6033,3110.03,freeman_2
11223.0,152.547,1.267,2.426,0.426,-99.9647,2745.02,freeman_2
11223.5,150.317,1.181,2.422,0.447,-98.478,2481.4299,freeman_2
11224.0,145.324,1.288,2.415,0.421,-95.1493,2430.22,freeman_2
11224.5,141.181,1.591,2.41,0.387,-92.3873,2496.45,freeman_2
11225.0,144.261,1.415,2.409,0.379,-94.4407,2433.4099,freeman_2
11225.5,153.71,1.223,2.412,0.382,-100.74,2125.05,freeman_2
11226.0,156.422,1.413,2.417,0.4,-102.548,1741.16,freeman_2
11226.5,155.645,1.448,2.423,0.388,-102.03,1467.22,freeman_2
11227.0,154.149,1.546,2.426,0.376,-101.0327,1337.29,freeman_2
11227.5,159.83,1.52,2.425,0.354,-104.82,1305.84,freeman_2
11228.0,166.416,1.493,2.421,0.314,-109.2107,1328.28,freeman_2
11228.5,170.99,1.468,2.415,0.301,-112.26,1393.67,freeman_2
11229.0,172.396,1.374,2.403,0.308,-113.1973,1523.73,freeman_2
11229.5,162.967,1.361,2.389,0.333,-106.9113,1731.5,freeman_2
11230.0,147.114,1.398,2.38,0.396,-96.3427,1954.12,freeman_2
11230.5,152.117,1.501,2.379,0.404,-99.678,2068.8201,freeman_2
11231.0,158.261,1.472,2.382,0.377,-103.774,2050.97,freeman_2
11231.5,160.409,1.388,2.379,0.349,-105.206,2016.3101,freeman_2
11232.0,151.071,1.444,2.379,0.347,-98.9807,2035.4301,freeman_2
11232.5,145.108,1.515,2.391,0.332,-95.0053,2059.6299,freeman_2
11233.0,143.719,1.547,2.414,0.332,-94.0793,2057.78,freeman_2
11233.5,149.924,1.593,2.439,0.308,-98.216,2074.2,freeman_2
11234.0,160.231,1.592,2.45,0.32,-105.0873,2131.3899,freeman_2
11234.5,167.388,1.511,2.451,0.329,-109.8587,2208.1399,freeman_2
11235.0,166.359,1.575,2.449,0.359,-109.1727,2317.6499,freeman_2
11235.5,167.345,1.651,2.448,0.384,-109.83,2504.1799,freeman_2
11236.0,165.359,1.578,2.446,0.434,-108.506,2679.29,freeman_2
11236.5,158.066,1.465,2.443,0.409,-103.644,2610.28,freeman_2
11237.0,157.243,1.541,2.442,0.393,-103.0953,2308.1499,freeman_2
11237.5,160.385,1.476,2.449,0.354,-105.19,2103.0901,freeman_2
11238.0,162.71,1.55,2.457,0.355,-106.74,2219.3501,freeman_2
11238.5,157.295,1.685,2.462,0.36,-103.13,2609.52,freeman_2
11239.0,158.172,1.679,2.466,0.37,-103.7147,2919.6499,freeman_2
11239.5,163.907,1.651,2.47,0.377,-107.538,2783.21,freeman_2
11240.0,166.656,1.653,2.474,0.374,-109.3707,2317.75,freeman_2
11240.5,163.842,1.694,2.475,0.372,-107.4947,1861.92,freeman_2
11241.0,154.827,1.648,2.475,0.386,-101.4847,1571.5699,freeman_2
11241.5,151.326,1.596,2.476,0.371,-99.1507,1431.36,freeman_2
11242.0,160.534,1.616,2.478,0.356,-105.2893,1376.87,freeman_2
11242.5,158.7,1.643,2.477,0.389,-104.0667,1358.59,freeman_2
11243.0,158.995,1.706,2.474,0.392,-104.2633,1346.74,freeman_2
11243.5,160.616,1.707,2.471,0.4,-105.344,1326.28,freeman_2
11244.0,162.374,1.659,2.469,0.37,-106.516,1292.72,freeman_2
11244.5,156.271,1.559,2.467,0.343,-102.4473,1265.51,freeman_2
11245.0,148.18,1.675,2.457,0.348,-97.0533,1294.14,freeman_2
11245.5,144.988,1.699,2.435,0.364,-94.9253,1413.58,freeman_2
11246.0,145.725,1.524,2.414,0.361,-95.4167,1599.52,freeman_2
11246.5,162.224,1.514,2.411,0.34,-106.416,1782.9399,freeman_2
11247.0,162.649,1.587,2.428,0.338,-106.6993,1929.13,freeman_2
11247.5,167.486,1.515,2.447,0.365,-109.924,2068.04,freeman_2
11248.0,148.996,1.543,2.459,0.399,-97.5973,2202.8101,freeman_2
11248.5,148.197,1.602,2.465,0.4,-97.0647,2283.29,freeman_2
11249.0,158.612,1.589,2.471,0.38,-104.008,2294.1799,freeman_2
11249.5,161.847,1.626,2.475,0.353,-106.1647,2281.5901,freeman_2
11250.0,167.325,1.675,2.478,0.345,-109.8167,2276.96,freeman_2
11250.5,175.874,1.684,2.479,0.327,-115.516,2258.2,freeman_2
11251.0,178.526,1.741,2.478,0.339,-117.284,2198.02,freeman_2
11251.5,175.898,1.791,2.474,0.341,-115.532,2099.0801,freeman_2
11252.0,167.234,1.848,2.467,0.348,-109.756,1962.79,freeman_2
11252.5,159.388,1.713,2.455,0.319,-104.5253,1789.1,freeman_2
11253.0,153.938,1.592,2.431,0.33,-100.892,1632.09,freeman_2
11253.5,148.756,1.723,2.409,0.356,-97.4373,1567.36,freeman_2
11254.0,146.569,1.827,2.412,0.403,-95.9793,1606.98,freeman_2
11254.5,151.79,1.718,2.415,0.443,-99.46,1693.04,freeman_2
11255.0,161.231,1.514,2.345,0.444,-105.754,119.371,freeman_2
11255.5,162.53,1.322,2.193,0.484,-106.62,119.371,freeman_2
11256.0,156.961,1.217,2.054,0.48,-102.9073,119.371,freeman_2
11256.5,144.275,1.174,2.028,0.475,-94.45,1657.62,freeman_2
11257.0,137.533,1.281,2.096,0.462,-89.9553,1635.2,freeman_2
11257.5,148.048,1.424,2.194,0.463,-96.9653,1486.05,freeman_2
11258.0,150.715,1.491,2.29,0.45,-98.7433,1260.55,freeman_2
11258.5,158.362,1.569,2.375,0.428,-103.8413,1100.88,freeman_2
11259.0,161.948,1.571,2.431,0.391,-106.232,1020.87,freeman_2
11259.5,154.727,1.552,2.451,0.344,-101.418,119.371,freeman_2
11278.0,166.739,2.105,2.463,0.338,-109.426,119.371,freeman_2
11278.5,170.751,2.249,2.465,0.322,-112.1007,624.135,freeman_2
11279.0,167.984,2.238,2.461,0.305,-110.256,811.829,freeman_2
11279.5,162.125,2.103,2.457,0.319,-106.35,1217.24,freeman_2
11280.0,160.56,2.154,2.456,0.299,-105.3067,1838.01,freeman_2
11280.5,164.99,2.223,2.457,0.3,-108.26,2270.03,freeman_2
11281.0,159.499,2.34,2.457,0.293,-104.5993,2206.6299,freeman_2
11281.5,151.797,2.382,2.452,0.3,-99.4647,1947.75,freeman_2
11282.0,142.51,2.082,2.44,0.319,-93.2733,1730.04,freeman_2
11282.5,139.982,1.742,2.427,0.268,-91.588,1534.8101,freeman_2
11283.0,144.658,2.034,2.417,0.26,-94.7053,1345.6801,freeman_2
11283.5,151.533,2.384,2.417,0.279,-99.2887,1208.37,freeman_2
11284.0,160.43,2.313,2.428,0.312,-105.22,1123.86,freeman_2
11284.5,158.079,2.195,2.443,0.317,-103.6527,1059.91,freeman_2
11285.0,159.602,2.205,2.453,0.316,-104.668,1024.3,freeman_2
11285.5,155.471,2.248,2.455,0.302,-101.914,1038.45,freeman_2
11286.0,154.582,2.216,2.455,0.319,-101.3213,1075.01,freeman_2
11286.5,153.714,2.295,2.457,0.33,-100.7427,1074.49,freeman_2
11287.0,151.536,2.316,2.461,0.314,-99.2907,1033.21,freeman_2
11287.5,153.512,2.351,2.465,0.31,-100.608,1003.02,freeman_2
11288.0,155.091,2.28,2.463,0.317,-101.6607,993.661,freeman_2
11288.5,155.066,2.188,2.456,0.305,-101.644,968.548,freeman_2
11289.0,151.534,2.21,2.451,0.279,-99.2893,916.569,freeman_2
11289.5,148.176,2.326,2.452,0.272,-97.0507,874.12,freeman_2
11290.0,147.449,2.446,2.457,0.275,-96.566,865.322,freeman_2
11290.5,146.763,2.499,2.463,0.305,-96.1087,869.819,freeman_2
11291.0,148.378,2.402,2.465,0.34,-97.1853,858.705,freeman_2
11291.5,152.223,2.281,2.459,0.369,-99.7487,833.06,freeman_2
11292.0,156.652,2.197,2.45,0.382,-102.7013,811.274,freeman_2
11292.5,160.429,2.13,2.445,0.339,-105.2193,796.327,freeman_2
11293.0,161.48,2.136,2.448,0.339,-105.92,784.73,freeman_2
11293.5,166.007,2.232,2.452,0.316,-108.938,793.657,freeman_2
11294.0,163.886,2.35,2.452,0.292,-107.524,848.047,freeman_2
11294.5,159.092,2.463,2.446,0.269,-104.328,943.399,freeman_2
11295.0,150.17,2.487,2.439,0.253,-98.38,1026.27,freeman_2
11295.5,143.761,2.454,2.433,0.269,-94.1073,1039.04,freeman_2
11296.0,140.169,2.431,2.425,0.296,-91.7127,996.985,freeman_2
11296.5,140.108,2.401,2.416,0.304,-91.672,958.536,freeman_2
11297.0,144.539,2.421,2.41,0.292,-94.626,956.837,freeman_2
11297.5,151.98,2.333,2.414,0.283,-99.5867,989.727,freeman_2
11298.0,158.892,2.35,2.425,0.299,-104.1947,1029.66,freeman_2
11298.5,156.95,2.414,2.433,0.303,-102.9,1031.95,freeman_2
11299.0,147.5,2.407,2.432,0.293,-96.6,976.037,freeman_2
11299.5,140.842,2.39,2.427,0.288,-92.1613,901.124,freeman_2
11300.0,141.399,2.31,2.424,0.31,-92.5327,856.852,freeman_2
11300.5,147.751,2.391,2.426,0.32,-96.7673,852.266,freeman_2
11301.0,154.896,2.376,2.431,0.326,-101.5307,862.773,freeman_2
11301.5,158.378,2.302,2.434,0.321,-103.852,868.029,freeman_2
11302.0,147.128,2.23,2.437,0.35,-96.352,866.755,freeman_2
11302.5,141.128,2.17,2.438,0.363,-92.352,857.619,freeman_2
11303.0,141.819,2.203,2.439,0.377,-92.8127,848.718,freeman_2
11303.5,149.374,2.388,2.439,0.354,-97.8493,873.404,freeman_2
11304.0,157.401,2.608,2.438,0.359,-103.2007,937.435,freeman_2
11304.5,154.875,2.646,2.438,0.334,-101.5167,938.653,freeman_2
11305.0,152.281,2.55,2.44,0.319,-99.7873,777.83,freeman_2
11305.5,152.655,2.473,2.444,0.295,-100.0367,119.371,freeman_2
11306.0,149.788,2.34,2.445,0.305,-98.1253,119.371,freeman_2
11306.5,157.85,2.309,2.444,0.309,-103.5,119.371,freeman_2
11307.0,155.604,2.201,2.445,0.296,-102.0027,119.371,freeman_2
11307.5,158.636,2.069,2.448,0.306,-104.024,119.371,freeman_2
11308.0,150.622,2.073,2.454,0.336,-98.6813,119.371,freeman_2
11308.5,148.109,2.155,2.461,0.364,-97.006,119.371,freeman_2
11309.0,155.173,2.068,2.466,0.363,-101.7153,119.371,freeman_2
11309.5,157.445,2.008,2.47,0.368,-103.23,119.371,freeman_2
11310.0,165.742,1.996,2.47,0.367,-108.7613,119.371,freeman_2
11310.5,157.623,2.008,2.468,0.352,-103.3487,119.371,freeman_2
11311.0,155.055,1.962,2.464,0.35,-101.6367,119.371,freeman_2
11311.5,153.535,1.938,2.458,0.352,-100.6233,119.371,freeman_2
11312.0,154.91,2.0,2.453,0.387,-101.54,119.371,freeman_2
11312.5,148.535,2.015,2.45,0.338,-97.29,821.952,freeman_2
11313.0,144.818,1.994,2.45,0.338,-94.812,1166.8,freeman_2
11313.5,139.708,2.056,2.451,0.32,-91.4053,1270.83,freeman_2
11314.0,149.643,2.09,2.447,0.326,-98.0287,929.109,freeman_2
11314.5,152.96,2.087,2.441,0.369,-100.24,119.371,freeman_2
11315.0,160.346,2.075,2.44,0.376,-105.164,119.371,freeman_2
11315.5,155.286,2.053,2.445,0.358,-101.7907,119.371,freeman_2
11316.0,154.743,2.048,2.452,0.339,-101.4287,119.371,freeman_2
11316.5,157.566,2.089,2.456,0.304,-103.3107,119.371,freeman_2
11360.0,162.078,2.338,2.436,0.286,-106.3187,0.2324,freeman_2
11360.5,161.043,2.329,2.442,0.275,-105.6287,33.8045,freeman_2
11361.0,159.383,2.169,2.445,0.288,-104.522,33.8531,freeman_2
11361.5,163.578,2.059,2.445,0.318,-107.3187,21.7847,freeman_2
11362.0,164.791,2.261,2.444,0.333,-108.1273,0.2324,freeman_2
11362.5,166.51,2.237,2.442,0.334,-109.2733,0.2324,freeman_2
11363.0,165.386,2.087,2.436,0.333,-108.524,0.2324,freeman_2
11363.5,159.02,2.025,2.432,0.322,-104.28,0.2324,freeman_2
11364.0,154.873,2.0,2.44,0.322,-101.5153,0.2324,freeman_2
11364.5,149.992,2.08,2.455,0.333,-98.2613,0.2324,freeman_2
11365.0,152.464,2.096,2.462,0.346,-99.9093,0.2324,freeman_2
11365.5,151.648,2.036,2.456,0.337,-99.3653,0.2324,freeman_2
11366.0,157.413,2.025,2.448,0.339,-103.2087,0.2324,freeman_2
11366.5,157.32,2.024,2.446,0.354,-103.1467,0.2324,freeman_2
11367.0,160.931,2.014,2.448,0.358,-105.554,0.2324,freeman_2
11367.5,163.594,2.072,2.451,0.375,-107.3293,0.2324,freeman_2
11368.0,165.923,2.055,2.456,0.359,-108.882,0.2324,freeman_2
11368.5,163.555,2.08,2.461,0.342,-107.3033,0.2324,freeman_2
11369.0,160.86,2.12,2.461,0.327,-105.5067,0.2324,freeman_2
11369.5,160.319,2.174,2.455,0.313,-105.146,0.2324,freeman_2
11370.0,159.419,2.173,2.445,0.303,-104.546,0.2324,freeman_2
11370.5,159.576,2.099,2.435,0.294,-104.6507,0.2324,freeman_2
11371.0,162.033,2.203,2.431,0.319,-106.2887,0.2324,freeman_2
11371.5,164.222,2.251,2.431,0.322,-107.748,8.0206,freeman_2
11372.0,165.558,2.23,2.43,0.315,-108.6387,11.714,freeman_2
11372.5,165.261,2.275,2.426,0.314,-108.4407,0.2324,freeman_2
11373.0,165.086,2.29,2.423,0.342,-108.324,0.2324,freeman_2
11373.5,166.427,2.268,2.422,0.349,-109.218,0.2324,freeman_2
11374.0,163.19,2.216,2.422,0.34,-107.06,0.2324,freeman_2
11374.5,160.835,2.123,2.423,0.333,-105.49,0.2324,freeman_2
11375.0,159.354,2.214,2.427,0.325,-104.5027,0.2324,freeman_2
11375.5,158.11,2.273,2.431,0.309,-103.6733,0.2324,freeman_2
11376.0,156.315,2.314,2.432,0.301,-102.4767,0.2324,freeman_2
11376.5,156.666,2.334,2.431,0.295,-102.7107,0.2324,freeman_2
11377.0,159.058,2.332,2.43,0.296,-104.3053,0.2324,freeman_2
11377.5,165.858,2.332,2.433,0.32,-108.8387,0.2324,freeman_2
11378.0,164.307,2.188,2.436,0.34,-107.8047,0.2324,freeman_2
11378.5,165.218,2.258,2.438,0.357,-108.412,0.2324,freeman_2
11379.0,158.551,2.25,2.435,0.357,-103.9673,0.2324,freeman_2
11379.5,154.145,2.05,2.427,0.32,-101.03,0.2324,freeman_2
11380.0,148.001,2.239,2.417,0.29,-96.934,0.2324,freeman_2
11380.5,144.355,2.136,2.414,0.288,-94.5033,0.2324,freeman_2
11381.0,144.92,2.204,2.425,0.311,-94.88,0.2324,freeman_2
11381.5,145.525,2.306,2.445,0.326,-95.2833,0.2324,freeman_2
11382.0,145.113,2.201,2.465,0.331,-95.0087,0.2324,freeman_2
11382.5,155.428,2.479,2.477,0.329,-101.8853,0.2324,freeman_2
11383.0,157.432,2.856,2.478,0.312,-103.2213,0.2324,freeman_2
11383.5,154.227,1.857,2.468,0.299,-101.0847,22.5364,freeman_2
11384.0,148.609,1.873,2.454,0.293,-97.3393,25.3558,freeman_2
11384.5,149.672,2.215,2.445,0.308,-98.048,22.5154,freeman_2
11385.0,150.539,2.404,2.444,0.322,-98.626,0.2324,freeman_2
11385.5,151.485,2.187,2.447,0.32,-99.2567,0.2324,freeman_2
11386.0,147.782,1.813,2.448,0.309,-96.788,0.2324,freeman_2
11386.5,149.1,1.942,2.448,0.298,-97.6667,0.2324,freeman_2
11387.0,148.12,2.142,2.451,0.301,-97.0133,0.2324,freeman_2
11387.5,149.345,2.081,2.455,0.302,-97.83,0.2324,freeman_2
11388.0,153.953,2.095,2.455,0.304,-100.902,0.2324,freeman_2
11388.5,159.618,2.046,2.453,0.308,-104.6787,0.2324,freeman_2
11389.0,162.478,2.043,2.454,0.315,-106.5853,0.2324,freeman_2
11389.5,163.344,2.137,2.46,0.323,-107.1627,0.2324,freeman_2
11390.0,157.523,1.993,2.467,0.331,-103.282,0.2324,freeman_2
11390.5,159.683,2.058,2.473,0.338,-104.722,0.2324,freeman_2
11391.0,157.094,1.978,2.477,0.316,-102.996,0.2324,freeman_2
11391.5,157.398,1.912,2.476,0.317,-103.1987,0.2324,freeman_2
11392.0,155.947,1.981,2.469,0.332,-102.2313,0.2324,freeman_2
11392.5,156.005,2.221,2.46,0.348,-102.27,0.2324,freeman_2
11393.0,153.303,2.103,2.455,0.357,-100.4687,0.2324,freeman_2
11393.5,154.822,1.83,2.456,0.364,-101.4813,0.2324,freeman_2
11394.0,152.567,2.017,2.455,0.364,-99.978,0.2324,freeman_2
11394.5,150.008,2.045,2.449,0.361,-98.272,0.2324,freeman_2
11395.0,148.177,1.897,2.443,0.363,-97.0513,0.2324,freeman_2
11395.5,146.635,1.874,2.443,0.34,-96.0233,0.2324,freeman_2
11396.0,152.598,1.87,2.449,0.325,-99.9987,0.2324,freeman_2
11396.5,153.935,1.91,2.457,0.341,-100.89,0.2324,freeman_2
11397.0,159.069,1.96,2.466,0.359,-104.3127,0.2324,freeman_2
11397.5,159.924,1.958,2.473,0.353,-104.8827,0.2324,freeman_2
11398.0,157.809,1.972,2.474,0.343,-103.4727,0.2324,freeman_2
11398.5,152.267,2.019,2.467,0.324,-99.778,0.2324,freeman_2
11399.0,151.342,1.951,2.46,0.322,-99.1613,0.2324,freeman_2
11399.5,150.946,1.863,2.458,0.321,-98.8973,0.2324,freeman_2
11400.0,155.864,1.977,2.459,0.335,-102.176,0.2324,freeman_2
11400.5,154.715,2.006,2.459,0.34,-101.41,0.2324,freeman_2
11401.0,154.65,1.881,2.455,0.338,-101.3667,0.2324,freeman_2
11401.5,155.153,2.003,2.453,0.332,-101.702,0.2324,freeman_2
11402.0,156.43,1.84,2.458,0.342,-102.5533,0.2324,freeman_2
11402.5,154.294,2.06,2.466,0.324,-101.1293,0.2324,freeman_2
11403.0,147.853,1.84,2.471,0.3,-96.8353,0.2324,freeman_2
11403.5,144.883,1.874,2.47,0.324,-94.8553,0.2324,freeman_2
11404.0,148.57,2.01,2.465,0.336,-97.3133,0.2324,freeman_2
11404.5,149.513,2.037,2.464,0.343,-97.942,0.2324,freeman_2
11405.0,150.307,2.218,2.467,0.317,-98.4713,0.2324,freeman_2
11405.5,149.561,2.139,2.467,0.324,-97.974,0.2324,freeman_2
11406.0,154.054,1.965,2.461,0.326,-100.9693,0.2324,freeman_2
11406.5,156.446,1.948,2.451,0.321,-102.564,0.2324,freeman_2
11407.0,157.857,2.022,2.436,0.288,-103.5047,0.2324,freeman_2
11407.5,148.771,1.987,2.419,0.275,-97.4473,0.2324,freeman_2
11408.0,147.87,2.054,2.411,0.268,-96.8467,0.2324,freeman_2
11408.5,142.186,2.202,2.414,0.277,-93.0573,0.2324,freeman_2
11409.0,146.343,2.75,2.419,0.284,-95.8287,62.1167,freeman_2
11409.5,144.223,2.817,2.411,0.277,-94.4153,221.566,freeman_2
11410.0,143.082,1.807,2.392,0.258,-93.6547,300.326,freeman_2
11410.5,143.758,1.693,2.383,0.259,-94.1053,134.714,freeman_2
11411.0,143.032,1.992,2.395,0.256,-93.6213,0.2324,freeman_2
11411.5,145.913,2.391,2.42,0.281,-95.542,0.2324,freeman_2
11412.0,149.384,2.39,2.44,0.325,-97.856,0.2324,freeman_2
11412.5,150.421,2.251,2.446,0.368,-98.5473,0.2324,freeman_2
11413.0,148.896,2.27,2.443,0.353,-97.5307,0.2324,freeman_2
11413.5,149.699,2.419,2.44,0.341,-98.066,0.2324,freeman_2
11414.0,149.929,2.339,2.439,0.331,-98.2193,0.2324,freeman_2
11414.5,148.309,2.257,2.43,0.307,-97.1393,0.2324,freeman_2
11415.0,143.725,2.101,2.404,0.25,-94.0833,0.2324,freeman_2
11415.5,139.729,1.906,2.364,0.226,-91.4193,0.2324,freeman_2
11416.0,134.155,1.844,2.328,0.22,-87.7033,0.2324,freeman_2
11416.5,129.387,1.542,2.306,0.232,-84.5247,0.2324,freeman_2
11417.0,128.191,1.455,2.302,0.256,-83.7273,0.2324,freeman_2
11417.5,132.561,1.769,2.322,0.285,-86.6407,0.2324,freeman_2
11418.0,136.387,2.279,2.363,0.31,-89.1913,0.2324,freeman_2
11418.5,144.063,2.535,2.408,0.317,-94.3087,0.2324,freeman_2
11419.0,144.893,3.223,2.428,0.297,-94.862,0.2324,freeman_2
11419.5,141.899,2.612,2.415,0.275,-92.866,0.2324,freeman_2
11420.0,139.828,2.189,2.387,0.254,-91.4853,60.1644,freeman_2
11420.5,138.178,2.097,2.371,0.249,-90.3853,75.338,freeman_2
11421.0,139.743,2.534,2.376,0.254,-91.4287,69.729,freeman_2
11421.5,141.274,2.852,2.384,0.249,-92.4493,0.2324,freeman_2
11422.0,136.865,2.756,2.368,0.239,-89.51,0.2324,freeman_2
11422.5,130.359,2.24,2.322,0.243,-85.1727,0.2324,freeman_2
11423.0,126.787,1.764,2.27,0.253,-82.7913,0.2324,freeman_2
11423.5,131.311,1.808,2.251,0.26,-85.8073,0.2324,freeman_2
11424.0,135.966,1.939,2.277,0.265,-88.9107,120.772,freeman_2
11424.5,137.861,2.011,2.325,0.26,-90.174,95.8408,freeman_2
11425.0,137.527,2.272,2.365,0.262,-89.9513,68.2546,freeman_2
11425.5,134.665,2.247,2.392,0.253,-88.0433,0.2324,freeman_2
11426.0,132.704,2.798,2.406,0.251,-86.736,0.2324,freeman_2
11426.5,136.839,2.589,2.404,0.251,-89.4927,0.2324,freeman_2
11427.0,137.751,2.569,2.389,0.25,-90.1007,0.2324,freeman_2
11427.5,140.635,2.281,2.373,0.258,-92.0233,0.2324,freeman_2
11428.0,144.331,2.25,2.365,0.281,-94.4873,0.2324,freeman_2
11428.5,144.747,2.346,2.361,0.287,-94.7647,0.2324,freeman_2
11429.0,145.623,2.355,2.358,0.268,-95.3487,0.2324,freeman_2
11429.5,141.284,2.535,2.355,0.262,-92.456,0.2324,freeman_2
11430.0,142.331,2.379,2.353,0.27,-93.154,0.2324,freeman_2
11430.5,143.276,2.117,2.356,0.286,-93.784,0.2324,freeman_2
11431.0,143.333,2.337,2.37,0.303,-93.822,0.2324,freeman_2
11431.5,143.047,2.826,2.393,0.291,-93.6313,0.2324,freeman_2
11432.0,143.551,3.445,2.41,0.29,-93.9673,0.2324,freeman_2
11432.5,145.116,2.691,2.411,0.27,-95.0107,0.2324,freeman_2
11433.0,147.422,2.128,2.397,0.268,-96.548,0.2324,freeman_2
11433.5,146.81,2.208,2.377,0.27,-96.14,0.2324,freeman_2
11434.0,145.383,2.344,2.354,0.261,-95.1887,0.2324,freeman_2
11434.5,140.086,2.049,2.335,0.255,-91.6573,0.2324,freeman_2
11556.0,146.564,2.213,2.477,0.349,-95.976,0.2324,freeman_2
11556.5,154.263,2.19,2.476,0.378,-101.1087,0.2324,freeman_2
11557.0,156.064,2.053,2.475,0.381,-102.3093,0.2324,freeman_2
11557.5,154.067,2.067,2.474,0.371,-100.978,0.2324,freeman_2
11558.0,149.415,2.45,2.473,0.362,-97.8767,0.2324,freeman_2
11558.5,147.809,2.371,2.471,0.379,-96.806,0.2324,freeman_2
