DEPTH(m),CALI,GR,RESD,RESM,DENSITY,NEUTRON,DTC,DTS
2541.727,14.581,66.218,8.946,7.507,2.034,0.386,135.521,289.786
2541.88,14.817,65.91,12.083,9.996,2.007,0.36,134.746,287.972
2542.032,14.867,65.813,18.445,14.753,1.994,0.322,134.264,288.692
2542.184,15.004,66.514,29.088,21.91,1.992,0.316,132.129,292.494
2542.337,15.028,71.345,32.86,24.471,1.996,0.323,132.663,297.234
2542.489,14.666,74.183,21.053,16.036,2.011,0.343,133.577,301.968
2542.642,14.311,78.668,14.257,10.643,2.049,0.361,130.889,302.93
2542.794,14.206,81.104,9.674,8.063,2.107,0.38,123.867,301.818
2542.946,14.129,87.639,5.543,4.931,2.177,0.396,118.35,299.125
2543.099,14.115,84.818,3.987,3.704,2.221,0.412,118.46,297.449
2543.251,14.011,84.14,4.971,4.606,2.213,0.397,120.156,297.227
2543.404,13.892,82.258,5.969,5.574,2.167,0.377,127.08,297.503
2543.556,13.912,86.525,5.172,4.913,2.124,0.387,127.142,297.274
2543.708,13.979,83.287,2.901,2.815,2.126,0.402,122.617,296.852
2543.861,14.032,80.308,1.931,1.909,2.167,0.4,117.539,295.896
2544.013,13.886,74.712,3.245,3.194,2.207,0.367,119.899,294.273
2544.166,13.67,76.051,5.345,5.28,2.191,0.336,125.339,292.194
2544.318,13.638,78.896,5.578,5.544,2.122,0.35,125.267,291.322
2544.47,13.681,88.424,3.907,3.898,2.061,0.36,126.963,290.387
2544.623,13.716,92.389,2.532,2.534,2.069,0.388,121.908,289.636
2544.775,13.687,89.702,1.947,1.95,2.136,0.395,118.913,287.718
2544.927,13.435,87.901,1.922,1.928,2.213,0.394,113.952,283.857
2545.08,13.323,87.221,1.984,1.993,2.189,0.377,112.441,279.519
2545.232,13.441,93.584,1.991,2.004,2.19,0.388,113.398,275.224
2545.385,13.441,95.01,2.008,2.024,2.19,0.397,115.286,271.64
2545.537,13.372,94.776,2.052,2.072,2.19,0.435,116.214,268.328
2545.69,13.311,92.376,2.108,2.135,2.19,0.417,115.583,265.613
2545.842,13.212,89.86,2.066,2.098,2.19,0.418,114.202,263.57
2545.994,13.142,91.604,1.989,2.024,2.19,0.405,114.069,262.524
2546.147,13.189,93.716,1.937,1.975,2.19,0.385,114.056,262.832
2546.299,13.299,91.432,1.831,1.869,2.191,0.396,114.613,263.896
2546.452,13.378,84.128,1.709,1.745,2.191,0.372,113.285,265.483
2546.604,13.544,81.007,1.59,1.624,2.191,0.39,113.594,265.968
2546.756,13.654,82.582,1.536,1.57,2.191,0.374,114.258,268.31
2546.909,13.546,86.428,1.607,1.646,2.191,0.383,112.923,271.744
2547.061,13.368,86.965,1.735,1.784,2.191,0.369,113.701,272.162
2547.214,13.314,85.611,1.863,1.923,2.191,0.345,113.15,269.75
2547.366,13.271,78.175,2.135,2.219,2.191,0.345,113.169,265.041
2547.518,13.216,74.826,2.648,2.785,2.192,0.352,113.188,261.524
2547.671,13.192,75.51,3.192,3.397,2.192,0.367,113.206,262.153
2547.823,13.16,83.65,3.352,3.585,2.192,0.378,113.225,263.73
2547.976,13.162,81.692,3.23,3.451,2.192,0.402,113.244,265.245
2548.128,13.267,82.701,3.138,3.353,2.192,0.427,113.263,268.912
2548.281,13.422,77.118,3.494,3.775,2.192,0.437,113.282,269.283
2548.433,13.411,82.043,3.845,4.206,2.193,0.403,113.3,268.386
2548.585,13.222,83.465,4.272,4.743,2.193,0.371,113.319,269.019
2548.738,13.051,84.723,5.156,5.883,2.193,0.349,113.338,273.267
2548.89,13.008,86.788,6.294,7.454,2.193,0.359,113.357,279.011
2549.042,13.312,78.893,7.496,9.266,2.193,0.37,113.375,286.36
2549.195,13.672,81.324,7.63,9.595,2.193,0.389,113.394,297.415
2549.347,13.764,73.2,6.854,8.641,2.193,0.368,113.413,309.758
2549.5,13.758,77.015,6.085,7.641,2.194,0.367,113.432,319.717
2549.652,13.708,77.885,5.208,6.447,2.194,0.359,113.451,324.881
2549.804,13.7,81.665,4.299,5.198,2.194,0.391,113.469,327.947
2549.957,13.648,83.995,3.667,4.359,2.194,0.409,113.488,326.158
2550.109,13.597,84.455,3.31,3.908,2.194,0.437,113.507,317.935
2550.262,13.554,84.157,3.098,3.644,2.194,0.448,113.526,306.665
2550.414,13.472,85.795,2.905,3.407,2.194,0.475,113.545,298.003
2550.566,13.392,88.534,2.804,3.291,2.194,0.453,113.563,294.528
2550.719,13.257,91.256,2.806,3.316,2.195,0.429,113.582,292.759
2550.871,13.163,91.919,2.926,3.51,2.195,0.394,113.601,290.956
2551.024,13.164,86.535,3.122,3.815,2.195,0.379,113.62,287.745
2551.176,13.18,82.729,3.23,3.992,2.195,0.387,113.638,284.16
2551.328,13.183,78.711,2.964,3.605,2.195,0.426,113.657,281.157
2551.481,13.169,77.736,2.545,2.997,2.195,0.449,113.676,278.51
2551.633,13.102,76.786,2.3,2.654,2.195,0.434,113.695,275.822
2551.786,12.971,74.415,1.931,2.169,2.196,0.408,113.714,272.691
2551.938,13.086,73.879,1.568,1.715,2.196,0.398,113.732,269.783
2552.09,13.215,75.03,1.344,1.446,2.196,0.401,113.751,268.054
2552.243,13.222,75.705,1.285,1.373,2.196,0.382,113.77,272.032
2552.395,13.163,74.268,1.39,1.486,2.196,0.381,113.789,285.709
2552.548,13.151,68.743,1.703,1.838,2.196,0.404,113.808,300.086
2552.7,13.299,66.287,2.078,2.262,2.196,0.427,113.826,306.664
2552.852,13.428,67.918,1.792,1.918,2.197,0.464,113.845,307.704
2553.005,13.464,76.788,1.437,1.509,2.197,0.464,113.864,305.67
2553.157,13.469,82.204,1.286,1.34,2.197,0.44,113.883,305.942
2553.31,13.448,82.579,1.374,1.431,2.197,0.428,113.902,310.069
2553.462,13.393,79.327,1.485,1.549,2.197,0.432,113.92,312.333
2553.615,13.337,78.928,1.587,1.656,2.197,0.438,113.939,310.736
2553.767,13.286,80.104,1.613,1.68,2.197,0.429,113.958,308.387
2553.919,13.217,83.724,1.618,1.68,2.197,0.421,113.977,307.528
2554.072,13.151,78.75,1.634,1.692,2.198,0.414,113.995,308.605
2554.224,13.143,77.874,1.646,1.7,2.198,0.411,114.014,310.3
2554.376,13.173,75.686,1.622,1.669,2.198,0.431,114.033,310.891
2554.529,13.197,78.459,1.544,1.584,2.198,0.45,114.052,309.319
2554.681,13.243,79.684,1.515,1.549,2.198,0.469,114.071,305.819
2554.833,13.252,75.318,1.5,1.531,2.198,0.465,114.09,301.706
2554.986,13.205,76.338,1.62,1.653,2.198,0.485,114.108,297.672
2555.138,13.14,77.68,1.849,1.89,2.199,0.457,114.127,295.628
2555.291,13.102,77.077,2.573,2.648,2.199,0.446,114.146,295.483
2555.443,13.141,72.306,4.192,4.39,2.199,0.387,114.165,295.809
2555.596,13.243,71.945,5.519,5.842,2.199,0.411,114.183,298.985
2555.748,13.303,67.699,5.655,5.984,2.199,0.397,114.202,305.261
2555.9,13.308,68.978,6.079,6.458,2.199,0.432,114.221,310.147
2556.053,13.281,65.02,5.718,6.058,2.199,0.414,114.24,309.211
2556.205,13.25,67.988,5.003,5.268,2.2,0.43,114.259,305.447
2556.358,13.223,64.985,4.479,4.696,2.2,0.425,114.277,303.003
2556.51,13.172,65.357,4.41,4.622,2.2,0.434,114.296,301.762
2556.662,13.123,65.29,4.256,4.456,2.2,0.437,114.315,301.724
2556.815,13.063,66.701,6.289,6.736,2.2,0.443,114.334,302.541
2556.967,13.003,64.756,10.321,11.473,2.2,0.436,114.353,303.031
2557.12,12.973,63.336,12.14,13.743,2.2,0.433,114.371,302.855
2557.272,12.968,62.527,14.813,17.848,2.201,0.422,114.39,301.867
2557.424,13.009,61.593,18.53,24.883,2.201,0.411,114.409,300.037
2557.577,13.058,59.46,19.588,27.423,2.201,0.412,114.428,298.347
2557.729,13.07,55.209,18.979,26.394,2.201,0.426,114.447,297.495
2557.882,13.043,51.544,17.754,24.03,2.201,0.449,114.465,297.895
2558.034,13.065,50.314,16.468,21.951,2.201,0.5,114.484,299.638
2558.186,13.135,48.53,16.159,21.661,2.201,0.49,114.503,301.067
2558.339,13.237,47.986,16.872,23.685,2.201,0.49,114.522,301.824
2558.491,13.362,48.252,18.079,26.188,2.202,0.454,114.54,302.798
2558.644,13.425,50.03,20.577,31.799,2.202,0.513,114.559,302.511
2558.796,13.408,54.454,17.097,23.734,2.202,0.499,114.578,299.241
2558.948,13.388,55.501,10.263,13.016,2.202,0.481,114.597,293.617
2559.101,13.369,61.729,6.343,7.45,2.202,0.433,114.616,288.899
2559.253,13.318,62.715,6.029,7.098,2.202,0.429,114.634,288.916
2559.406,13.222,67.167,8.875,11.347,2.203,0.408,114.653,292.15
2559.558,13.122,59.084,11.92,15.635,2.203,0.438,114.672,295.884
2559.71,13.088,55.13,8.069,10.397,2.203,0.438,114.691,299.955
2559.863,13.114,55.715,4.555,5.36,2.203,0.492,114.71,303.021
2560.015,13.078,63.647,3.484,3.939,2.203,0.5,114.728,304.169
2560.167,12.981,67.325,2.727,3.003,2.203,0.516,114.747,304.228
2560.32,12.983,67.379,2.15,2.316,2.203,0.502,114.766,303.923
2560.472,13.044,69.136,1.877,2.0,2.204,0.469,114.785,303.932
2560.625,13.056,73.822,1.836,1.943,2.204,0.496,114.803,304.328
2560.777,13.029,77.951,1.74,1.825,2.204,0.507,114.822,305.148
2560.93,13.026,77.614,1.511,1.568,2.204,0.495,114.841,306.08
2561.082,13.051,76.279,1.452,1.497,2.204,0.444,114.86,305.975
2561.234,13.078,75.955,1.48,1.52,2.204,0.439,114.879,305.873
2561.387,13.16,70.489,1.675,1.72,2.204,0.48,114.897,305.952
2561.539,13.309,70.126,2.214,2.283,2.204,0.506,114.916,304.788
2561.692,13.448,70.561,2.565,2.642,2.205,0.495,114.935,303.818
2561.844,13.531,75.133,2.706,2.774,2.205,0.523,114.954,303.692
2561.996,13.52,77.693,2.662,2.711,2.205,0.508,114.973,303.278
2562.149,13.443,69.488,2.699,2.734,2.205,0.483,114.991,302.46
2562.301,13.328,60.92,3.602,3.646,2.205,0.435,115.01,302.106
2562.454,13.244,47.229,5.24,5.316,2.205,0.431,115.029,302.244
2562.606,13.245,42.327,5.547,5.614,2.205,0.491,115.048,302.259
2562.758,13.264,42.967,5.538,5.585,2.205,0.473,115.067,302.084
2562.911,13.244,45.722,6.72,6.739,2.206,0.512,115.085,301.299
2563.063,13.116,49.192,9.173,9.133,2.206,0.491,115.104,300.001
2563.216,12.898,55.935,13.141,12.905,2.206,0.509,115.123,299.095
2563.368,12.78,58.958,22.006,21.108,2.206,0.486,115.142,300.047
2563.521,12.742,58.706,49.042,43.229,2.206,0.476,115.16,302.668
2563.673,12.721,50.414,137.23,118.22,2.206,0.469,115.179,303.765
2563.825,12.76,45.145,383.98,319.217,2.207,0.488,115.198,302.865
2563.978,12.802,36.802,881.52,681.588,2.207,0.449,115.217,299.311
2564.13,12.875,38.655,1390.751,756.721,2.207,0.43,115.236,292.494
2564.282,13.007,37.394,1207.195,431.675,2.207,0.402,115.255,286.754
2564.435,13.096,39.206,761.885,227.829,2.207,0.429,115.273,283.238
2564.587,13.106,37.541,488.016,143.762,2.207,0.457,115.292,281.332
2564.74,13.134,36.658,364.261,111.22,2.207,0.446,115.311,281.079
2564.892,13.155,38.032,338.248,106.063,2.207,0.414,115.33,281.642
2565.044,13.157,35.007,401.708,127.038,2.208,0.416,115.348,283.841
2565.197,13.134,36.06,599.673,195.289,2.208,0.469,115.367,287.225
2565.349,13.075,36.665,1008.291,378.05,2.208,0.516,115.386,289.732
2565.502,13.031,40.875,1542.767,762.181,2.208,0.522,115.405,291.476
2565.654,13.087,41.98,1882.328,1009.111,2.208,0.508,115.424,291.113
2565.806,13.074,42.556,1950.0,746.859,2.208,0.475,115.442,287.504
2565.959,12.908,41.348,1950.0,477.948,2.208,0.464,115.461,282.828
2566.111,12.772,42.092,1950.0,359.586,2.209,0.429,115.48,277.361
2566.264,12.716,41.741,1950.0,319.963,2.209,0.446,115.499,272.184
2566.416,12.703,41.177,1950.0,299.621,2.209,0.44,115.518,269.468
2566.568,12.765,38.289,1950.0,269.061,2.209,0.448,115.536,267.64
2566.721,12.782,36.322,1950.0,356.618,2.209,0.433,115.555,265.586
2566.873,12.806,34.743,1950.0,612.665,2.209,0.414,115.574,264.621
2567.026,12.92,37.438,1950.0,1146.894,2.209,0.428,115.593,263.087
2567.178,13.063,40.087,1950.0,1755.727,2.21,0.426,115.612,259.845
2567.33,13.141,41.4,1950.0,1950.0,2.21,0.438,115.63,258.022
2567.483,13.153,39.034,1950.0,1950.0,2.21,0.403,115.649,257.303
2567.635,13.15,39.336,1950.0,1950.0,2.21,0.409,115.668,255.93
2567.788,13.188,37.479,1950.0,1950.0,2.21,0.408,115.687,253.955
2567.94,13.247,38.023,1950.0,1950.0,2.21,0.434,115.705,250.932
2568.092,13.2,35.132,1950.0,1950.0,2.21,0.426,115.724,249.525
2568.245,13.151,32.594,1950.0,1950.0,2.211,0.428,115.743,252.986
2568.397,13.193,34.09,634.85,645.845,2.211,0.404,115.762,258.491
2568.55,13.215,36.716,151.661,154.091,2.211,0.414,115.781,261.776
2568.702,13.156,38.554,61.816,61.98,2.211,0.421,115.799,263.924
2568.854,13.023,37.504,33.062,32.811,2.211,0.434,115.818,265.873
2569.007,12.901,37.117,22.122,21.949,2.211,0.438,115.837,267.387
2569.159,12.803,39.27,21.197,20.986,2.211,0.462,115.856,269.917
2569.312,12.804,40.455,28.902,29.248,2.211,0.465,115.875,274.048
2569.464,12.872,41.001,54.418,55.505,2.212,0.476,115.893,278.939
2569.616,12.957,37.23,117.854,147.709,2.212,0.458,115.912,283.78
2569.769,12.924,36.579,141.66,213.091,2.212,0.444,115.931,286.891
2569.921,12.875,35.807,42.875,53.734,2.212,0.415,115.95,287.331
2570.073,12.896,42.915,12.647,12.924,2.212,0.398,115.968,284.598
2570.226,12.958,52.328,3.982,4.179,2.212,0.423,115.987,275.424
2570.378,13.097,62.74,1.957,2.043,2.213,0.428,116.006,262.624
2570.531,13.153,67.453,1.501,1.558,2.213,0.414,116.025,254.66
2570.683,13.114,69.248,1.482,1.545,2.213,0.412,116.044,251.718
2570.836,13.061,66.499,1.564,1.641,2.213,0.432,116.062,250.573
2570.988,12.986,69.772,1.692,1.788,2.213,0.457,116.081,248.692
2571.14,12.973,68.375,1.887,2.014,2.213,0.451,116.1,244.434
2571.293,13.001,70.798,1.972,2.116,2.213,0.426,116.119,240.7
2571.445,13.006,67.714,1.957,2.105,2.214,0.429,116.138,238.826
2571.598,13.117,65.954,1.88,2.021,2.214,0.453,116.156,237.24
2571.75,13.213,63.916,1.81,1.946,2.214,0.462,116.175,236.59
2571.902,13.207,62.311,1.772,1.907,2.214,0.444,116.194,237.967
2572.055,13.15,59.848,1.792,1.935,2.214,0.411,116.213,238.518
2572.207,13.127,58.984,1.844,2.0,2.214,0.407,116.232,236.763
2572.36,13.21,56.769,1.895,2.065,2.214,0.415,116.25,235.119
2572.512,13.332,61.28,1.963,2.151,2.214,0.399,116.269,236.0
2572.664,13.447,61.745,2.006,2.207,2.215,0.392,116.288,240.253
2572.817,13.46,62.947,2.073,2.294,2.215,0.386,116.307,245.705
2572.969,13.294,60.622,2.101,2.334,2.215,0.401,116.326,252.279
2573.122,13.04,59.52,2.081,2.316,2.215,0.396,116.344,261.37
2573.274,12.903,58.688,2.061,2.297,2.215,0.413,116.363,268.503
2573.427,12.836,57.003,2.005,2.234,2.215,0.446,116.382,270.68
2573.579,12.836,58.95,1.917,2.132,2.215,0.461,116.401,271.833
2573.731,12.866,56.451,1.842,2.043,2.216,0.439,116.42,275.837
2573.884,12.925,58.421,2.007,2.255,2.216,0.411,116.438,281.736
2574.036,12.995,57.78,1.821,2.028,2.216,0.425,116.457,286.285
2574.188,12.93,60.431,1.582,1.74,2.216,0.444,116.476,286.029
2574.341,12.847,58.442,1.526,1.675,2.216,0.444,116.495,283.6
2574.493,12.868,60.056,1.553,1.71,2.216,0.444,116.513,283.814
2574.646,12.957,62.186,1.534,1.69,2.216,0.426,116.532,285.324
2574.798,13.078,66.425,1.485,1.634,2.217,0.44,116.551,286.712
2574.95,13.189,68.119,1.45,1.592,2.217,0.436,116.57,288.594
2575.103,13.316,71.938,1.427,1.565,2.217,0.518,116.589,290.52
2575.255,13.401,70.754,1.418,1.556,2.217,0.516,116.607,291.076
2575.408,13.383,71.128,1.401,1.537,2.217,0.543,116.626,287.803
2575.56,13.335,73.758,1.386,1.52,2.217,0.479,116.645,279.209
2575.712,13.188,77.738,1.374,1.506,2.217,0.459,116.664,268.026
2575.865,12.938,77.181,1.363,1.492,2.217,0.46,116.683,261.203
2576.017,12.77,78.317,1.348,1.475,2.218,0.464,116.701,263.134
2576.17,12.706,75.654,1.36,1.489,2.218,0.491,116.72,269.44
2576.322,12.658,71.77,1.439,1.582,2.218,0.479,116.739,274.383
2576.474,12.634,63.446,1.539,1.704,2.218,0.467,116.758,277.375
2576.627,12.606,61.644,1.601,1.78,2.218,0.451,116.776,279.139
2576.779,12.676,59.721,1.684,1.883,2.218,0.416,116.795,280.248
2576.932,12.818,56.662,1.769,1.986,2.218,0.392,116.814,281.647
2577.084,12.9,53.954,1.733,1.94,2.219,0.397,116.833,281.512
2577.236,12.949,53.478,1.621,1.798,2.219,0.416,116.852,278.546
2577.389,12.954,56.101,1.539,1.696,2.219,0.442,116.87,275.701
2577.541,12.939,57.236,1.488,1.635,2.219,0.444,116.889,276.517
2577.694,12.974,55.208,1.523,1.677,2.219,0.46,116.908,279.802
2577.846,13.065,57.438,1.58,1.746,2.219,0.461,116.927,282.81
2577.998,13.117,56.958,1.598,1.767,2.219,0.42,116.946,284.423
2578.151,13.1,61.119,1.607,1.778,2.22,0.409,116.964,283.589
2578.303,13.129,61.475,1.631,1.807,2.22,0.4,116.983,281.817
2578.456,13.151,64.104,1.635,1.812,2.22,0.419,117.002,282.462
2578.608,13.077,63.72,1.634,1.811,2.22,0.408,117.021,287.404
2578.76,12.993,61.409,1.635,1.812,2.22,0.421,117.04,293.971
2578.913,12.882,58.985,1.651,1.832,2.22,0.466,117.058,297.362
2579.065,12.803,57.857,1.646,1.826,2.22,0.47,117.077,296.737
2579.218,12.814,58.361,1.653,1.835,2.22,0.438,117.096,291.997
2579.37,12.837,62.6,1.666,1.852,2.221,0.388,117.115,283.832
2579.522,12.866,69.419,1.653,1.837,2.221,0.409,117.133,277.332
2579.675,12.903,72.548,1.635,1.818,2.221,0.434,117.152,276.789
2579.827,12.93,71.958,1.66,1.85,2.25,0.438,117.171,278.621
2579.979,12.755,68.359,1.804,2.034,2.246,0.401,117.19,279.972
2580.132,12.618,66.911,1.835,2.075,2.246,0.378,117.209,280.808
2580.284,12.53,64.389,1.778,2.006,2.254,0.36,117.228,281.512
2580.437,12.442,62.461,1.739,1.959,2.261,0.347,117.246,280.491
2580.589,12.521,65.847,1.713,1.929,2.266,0.336,117.265,275.973
2580.742,12.562,74.049,1.656,1.859,2.275,0.328,117.284,270.236
2580.894,12.538,78.819,1.599,1.788,2.29,0.343,117.303,265.755
2581.046,12.547,79.343,1.549,1.725,2.306,0.338,117.321,262.542
2581.199,12.561,80.119,1.578,1.761,2.321,0.358,117.34,258.752
2581.351,12.588,86.026,1.602,1.79,2.333,0.36,117.359,254.638
2581.504,12.558,91.58,1.561,1.738,2.344,0.395,117.378,250.876
2581.656,12.455,94.932,1.551,1.726,2.351,0.405,117.397,248.135
2581.808,12.357,92.388,1.589,1.772,2.349,0.415,117.415,245.538
2581.961,12.249,89.88,1.609,1.796,2.343,0.412,117.434,239.589
2582.113,12.179,85.5,1.607,1.793,2.339,0.397,117.453,233.374
2582.266,12.163,80.263,1.607,1.791,2.338,0.377,117.472,231.982
2582.418,12.161,75.859,1.632,1.821,2.342,0.375,117.491,234.286
2582.57,12.161,63.413,1.718,1.929,2.338,0.356,117.509,237.008
2582.723,12.187,56.45,2.042,2.35,2.31,0.35,117.528,240.637
2582.875,12.21,46.257,2.286,2.678,2.257,0.327,117.547,246.919
2583.028,12.263,43.869,1.986,2.278,2.202,0.348,117.566,253.603
2583.18,12.389,40.124,1.754,1.976,2.172,0.354,117.585,259.29
2583.333,12.447,42.444,1.716,1.926,2.175,0.356,117.603,264.078
2583.485,12.474,49.601,1.681,1.882,2.198,0.338,117.622,268.581
2583.637,12.528,60.316,1.58,1.757,2.228,0.342,117.641,272.435
2583.79,12.544,68.506,1.498,1.655,2.254,0.359,117.66,275.429
2583.942,12.535,74.419,1.486,1.639,2.269,0.388,117.678,278.607
2584.094,12.486,77.064,1.474,1.623,2.271,0.377,117.697,281.991
2584.247,12.441,78.212,1.454,1.598,2.268,0.39,117.716,285.181
2584.399,12.444,78.056,1.483,1.632,2.267,0.382,117.735,287.585
2584.552,12.448,78.416,1.531,1.689,2.273,0.422,117.904,288.228
2584.704,12.435,80.279,1.549,1.71,2.273,0.4,118.939,288.624
2584.856,12.428,76.235,1.595,1.765,2.26,0.389,118.672,289.552
2585.009,12.411,75.394,1.558,1.719,2.234,0.349,118.812,291.574
2585.161,12.4,76.291,1.4,1.529,2.212,0.363,122.227,292.455
2585.314,12.38,84.079,1.321,1.436,2.203,0.375,122.91,290.097
2585.466,12.352,89.729,1.255,1.358,2.207,0.394,123.939,286.484
2585.618,12.327,95.556,1.139,1.224,2.223,0.41,122.646,282.765
2585.771,12.288,96.738,1.026,1.094,2.251,0.434,117.735,279.841
2585.923,12.247,98.362,1.098,1.178,2.28,0.437,117.735,277.92
2586.076,12.21,94.997,1.199,1.294,2.3,0.412,117.735,275.141
2586.228,12.198,88.932,1.176,1.268,2.312,0.403,117.735,272.24
2586.38,12.211,85.745,1.233,1.334,2.317,0.37,117.715,271.502
2586.533,12.235,90.247,1.411,1.545,2.318,0.375,118.77,273.147
2586.685,12.267,94.897,1.524,1.681,2.316,0.381,119.333,275.779
2586.838,12.323,99.429,1.498,1.649,2.306,0.419,119.411,280.979
2586.99,12.303,91.587,1.467,1.611,2.289,0.411,117.839,288.18
2587.142,12.227,84.457,1.521,1.677,2.268,0.386,118.789,296.481
2587.295,12.236,76.8,1.606,1.78,2.249,0.36,120.312,303.224
2587.447,12.248,76.432,1.657,1.844,2.225,0.368,120.651,307.559
2587.6,12.234,77.0,1.709,1.907,2.194,0.368,124.329,311.598
2587.752,12.232,74.891,1.709,1.906,2.16,0.354,124.199,313.579
2587.904,12.233,71.964,1.755,1.962,2.134,0.358,122.965,309.21
2588.057,12.245,70.987,1.802,2.02,2.122,0.365,122.109,297.542
2588.209,12.248,72.154,1.732,1.931,2.125,0.358,122.38,284.448
2588.362,12.226,73.3,1.597,1.764,2.141,0.323,122.806,277.286
2588.514,12.19,70.017,1.447,1.583,2.161,0.309,124.564,275.644
2588.667,12.143,62.436,1.606,1.776,2.165,0.332,129.251,275.267
2588.819,12.123,52.927,1.867,2.102,2.134,0.349,132.565,275.51
2588.971,12.147,44.216,1.886,2.129,2.078,0.363,133.587,278.095
2589.124,12.235,38.926,1.742,1.952,2.035,0.394,132.894,281.106
2589.276,12.319,34.425,1.674,1.873,2.029,0.413,129.834,284.082
2589.428,12.383,34.172,1.675,1.881,2.049,0.424,128.506,291.449
2589.581,12.461,35.168,1.633,1.834,2.071,0.4,128.984,301.1
2589.733,12.564,36.814,1.589,1.786,2.088,0.376,127.783,307.905
2589.885,12.665,40.189,1.609,1.821,2.1,0.373,127.285,312.53
2590.038,12.749,42.317,1.656,1.892,2.103,0.369,126.608,314.561
2590.19,12.774,52.474,1.608,1.841,2.105,0.371,126.895,313.903
2590.343,12.7,57.117,1.521,1.737,2.109,0.365,126.868,312.659
2590.495,12.641,70.612,1.46,1.666,2.118,0.405,126.38,310.065
2590.648,12.627,80.817,1.313,1.482,2.139,0.42,124.665,303.957
2590.8,12.57,97.626,1.162,1.296,2.181,0.421,123.102,296.073
2590.952,12.505,106.357,1.073,1.19,2.241,0.397,122.292,289.009
2591.105,12.465,112.336,1.062,1.178,2.292,0.417,124.157,284.661
2591.257,12.453,108.404,1.031,1.141,2.316,0.417,125.563,280.939
2591.41,12.449,105.835,0.991,1.092,2.319,0.434,124.834,271.757
2591.562,12.442,100.836,0.974,1.072,2.319,0.42,123.792,255.771
2591.714,12.439,99.226,0.969,1.066,2.323,0.446,120.817,237.627
2591.867,12.444,90.26,1.001,1.103,2.325,0.414,122.012,228.73
2592.019,12.469,74.383,1.158,1.298,2.309,0.386,124.987,229.081
2592.172,12.496,57.314,1.465,1.696,2.267,0.336,127.367,233.099
2592.324,12.542,43.306,1.664,1.962,2.202,0.303,127.78,238.592
2592.476,12.568,37.882,1.515,1.755,2.141,0.304,126.995,246.613
2592.629,12.553,39.539,1.35,1.535,2.109,0.301,126.341,259.23
2592.781,12.542,41.511,1.238,1.39,2.117,0.29,123.779,273.415
2592.934,12.538,46.514,1.235,1.385,2.141,0.255,124.59,285.502
2593.086,12.543,55.611,1.196,1.336,2.155,0.283,125.195,296.419
2593.238,12.519,75.424,0.974,1.064,2.162,0.356,128.051,305.859
2593.391,12.543,89.711,0.843,0.909,2.198,0.441,129.34,312.139
2593.543,12.711,97.843,0.807,0.867,2.26,0.439,130.63,313.625
2593.696,12.753,97.639,0.807,0.867,2.319,0.422,132.48,310.256
2593.848,12.627,98.719,0.793,0.852,2.341,0.416,138.132,306.145
